plot_code,measurement_code,subplot,replica,year,egm_measurement,recno,day,month,hour,min,co2ref,InputD,time,atmp,probe_type
ACJ,STEM,14,1,13,14,27,28,5,16,36,497,25,124,676,8
ACJ,STEM,15,1,13,15,1,28,5,16,22,456,0,0,676,8
ACJ,STEM,15,1,13,15,2,28,5,16,22,457,0,4,676,8
ACJ,STEM,15,1,13,15,3,28,5,16,22,457,0,9,676,8
ACJ,STEM,15,1,13,15,4,28,5,16,22,458,1,14,676,8
ACJ,STEM,15,1,13,15,5,28,5,16,22,458,1,19,676,8
ACJ,STEM,15,1,13,15,6,28,5,16,22,458,2,24,676,8
ACJ,STEM,15,1,13,15,7,28,5,16,22,459,2,28,676,8
ACJ,STEM,15,1,13,15,8,28,5,16,22,459,2,33,676,8
ACJ,STEM,15,1,13,15,9,28,5,16,22,460,3,38,676,8
ACJ,STEM,15,1,13,15,10,28,5,16,22,460,3,43,676,8
ACJ,STEM,15,1,13,15,11,28,5,16,22,460,3,48,676,8
ACJ,STEM,15,1,13,15,12,28,5,16,23,461,4,52,676,8
ACJ,STEM,15,1,13,15,13,28,5,16,23,461,4,57,676,8
ACJ,STEM,15,1,13,15,14,28,5,16,23,461,4,62,676,8
ACJ,STEM,15,1,13,15,15,28,5,16,23,462,5,67,676,8
ACJ,STEM,15,1,13,15,16,28,5,16,23,462,5,72,676,8
ACJ,STEM,15,1,13,15,17,28,5,16,23,462,5,76,676,8
ACJ,STEM,15,1,13,15,18,28,5,16,23,463,6,81,676,8
ACJ,STEM,15,1,13,15,19,28,5,16,23,463,6,86,676,8
ACJ,STEM,15,1,13,15,20,28,5,16,23,464,7,91,676,8
ACJ,STEM,15,1,13,15,21,28,5,16,23,464,7,96,676,8
ACJ,STEM,15,1,13,15,22,28,5,16,23,464,7,100,676,8
ACJ,STEM,15,1,13,15,23,28,5,16,23,465,8,105,676,8
ACJ,STEM,15,1,13,15,24,28,5,16,23,465,8,110,676,8
ACJ,STEM,15,1,13,15,25,28,5,16,24,465,8,115,676,8
ACJ,STEM,15,1,13,15,26,28,5,16,24,465,9,120,676,8
ACJ,STEM,15,1,13,15,27,28,5,16,24,466,9,124,676,8
ACJ,STEM,16,1,13,16,4,28,5,16,39,507,0,0,676,8
ACJ,STEM,16,1,13,16,5,28,5,16,39,508,0,4,676,8
ACJ,STEM,16,1,13,16,6,28,5,16,39,509,0,9,676,8
ACJ,STEM,16,1,13,16,7,28,5,16,39,509,2,14,676,8
ACJ,STEM,16,1,13,16,8,28,5,16,39,510,2,19,676,8
ACJ,STEM,16,1,13,16,9,28,5,16,39,510,3,24,676,8
ACJ,STEM,16,1,13,16,10,28,5,16,39,511,3,28,676,8
ACJ,STEM,16,1,13,16,11,28,5,16,39,511,3,33,676,8
ACJ,STEM,16,1,13,16,12,28,5,16,40,511,3,38,676,8
ACJ,STEM,16,1,13,16,13,28,5,16,40,512,4,43,676,8
ACJ,STEM,16,1,13,16,14,28,5,16,40,511,3,48,676,8
ACJ,STEM,16,1,13,16,15,28,5,16,40,512,4,52,676,8
ACJ,STEM,16,1,13,16,16,28,5,16,40,513,4,57,676,8
ACJ,STEM,16,1,13,16,17,28,5,16,40,513,5,62,676,8
ACJ,STEM,16,1,13,16,18,28,5,16,40,514,5,67,676,8
ACJ,STEM,16,1,13,16,19,28,5,16,40,514,6,72,676,8
ACJ,STEM,16,1,13,16,20,28,5,16,40,514,6,76,676,8
ACJ,STEM,16,1,13,16,21,28,5,16,40,516,7,81,676,8
ACJ,STEM,16,1,13,16,22,28,5,16,40,515,7,86,676,8
ACJ,STEM,16,1,13,16,23,28,5,16,40,515,7,91,676,8
ACJ,STEM,16,1,13,16,24,28,5,16,41,516,8,96,676,8
ACJ,STEM,16,1,13,16,25,28,5,16,41,516,8,100,676,8
ACJ,STEM,16,1,13,16,26,28,5,16,41,516,8,105,676,8
ACJ,STEM,16,1,13,16,27,28,5,16,41,517,8,110,676,8
ACJ,STEM,16,1,13,16,28,28,5,16,41,517,9,115,676,8
ACJ,STEM,16,1,13,16,29,28,5,16,41,517,9,120,676,8
ACJ,STEM,16,1,13,16,30,28,5,16,41,516,9,124,677,8
ACJ,STEM,17,1,13,17,1,28,5,16,11,464,0,0,677,8
ACJ,STEM,17,1,13,17,2,28,5,16,11,466,0,4,677,8
ACJ,STEM,17,1,13,17,3,28,5,16,11,466,0,9,677,8
ACJ,STEM,17,1,13,17,4,28,5,16,11,467,2,14,677,8
ACJ,STEM,17,1,13,17,5,28,5,16,11,467,2,19,677,8
ACJ,STEM,17,1,13,17,6,28,5,16,11,467,3,24,677,8
ACJ,STEM,17,1,13,17,7,28,5,16,11,468,3,28,677,8
ACJ,STEM,17,1,13,17,8,28,5,16,11,468,3,33,677,8
ACJ,STEM,17,1,13,17,9,28,5,16,11,469,4,38,677,8
ACJ,STEM,17,1,13,17,10,28,5,16,11,470,5,43,677,8
ACJ,STEM,17,1,13,17,11,28,5,16,11,470,5,48,677,8
ACJ,STEM,17,1,13,17,12,28,5,16,12,470,6,52,677,8
ACJ,STEM,17,1,13,17,13,28,5,16,12,471,6,57,677,8
ACJ,STEM,17,1,13,17,14,28,5,16,12,471,6,62,677,8
ACJ,STEM,17,1,13,17,15,28,5,16,12,472,7,67,677,8
ACJ,STEM,17,1,13,17,16,28,5,16,12,472,7,72,677,8
ACJ,STEM,17,1,13,17,17,28,5,16,12,473,8,76,677,8
ACJ,STEM,17,1,13,17,18,28,5,16,12,473,8,81,677,8
ACJ,STEM,17,1,13,17,19,28,5,16,12,474,9,86,677,8
ACJ,STEM,17,1,13,17,20,28,5,16,12,474,9,91,677,8
ACJ,STEM,17,1,13,17,21,28,5,16,12,475,9,96,677,8
ACJ,STEM,17,1,13,17,22,28,5,16,12,475,10,100,677,8
ACJ,STEM,17,1,13,17,23,28,5,16,12,476,10,105,677,8
ACJ,STEM,17,1,13,17,24,28,5,16,12,476,11,110,677,8
ACJ,STEM,17,1,13,17,25,28,5,16,13,476,11,115,677,8
ACJ,STEM,17,1,13,17,26,28,5,16,13,477,12,120,677,8
ACJ,STEM,17,1,13,17,27,28,5,16,13,477,12,124,677,8
ACJ,STEM,18,1,13,18,1,28,5,18,19,477,0,0,677,8
ACJ,STEM,18,1,13,18,2,28,5,18,19,480,0,4,677,8
ACJ,STEM,18,1,13,18,3,28,5,18,19,481,0,9,677,8
ACJ,STEM,18,1,13,18,4,28,5,18,19,481,3,14,677,8
ACJ,STEM,18,1,13,18,5,28,5,18,19,482,4,19,677,8
ACJ,STEM,18,1,13,18,6,28,5,18,19,483,5,24,677,8
ACJ,STEM,18,1,13,18,7,28,5,18,19,484,5,28,677,8
ACJ,STEM,18,1,13,18,8,28,5,18,20,484,6,33,677,8
ACJ,STEM,18,1,13,18,9,28,5,18,20,485,6,38,677,8
ACJ,STEM,18,1,13,18,10,28,5,18,20,485,7,43,677,8
ACJ,STEM,18,1,13,18,11,28,5,18,20,486,7,48,677,8
ACJ,STEM,18,1,13,18,12,28,5,18,20,486,8,52,677,8
ACJ,STEM,18,1,13,18,13,28,5,18,20,487,8,57,677,8
ACJ,STEM,18,1,13,18,14,28,5,18,20,487,8,62,677,8
ACJ,STEM,18,1,13,18,15,28,5,18,20,488,9,67,677,8
ACJ,STEM,18,1,13,18,16,28,5,18,20,488,9,72,677,8
ACJ,STEM,18,1,13,18,17,28,5,18,20,489,10,76,677,8
ACJ,STEM,18,1,13,18,18,28,5,18,20,489,10,81,677,8
ACJ,STEM,18,1,13,18,19,28,5,18,20,490,10,86,677,8
ACJ,STEM,18,1,13,18,20,28,5,18,21,490,11,91,677,8
ACJ,STEM,18,1,13,18,21,28,5,18,21,491,11,96,677,8
ACJ,STEM,18,1,13,18,22,28,5,18,21,491,12,100,677,8
ACJ,STEM,18,1,13,18,23,28,5,18,21,492,12,105,677,8
ACJ,STEM,18,1,13,18,24,28,5,18,21,492,12,110,677,8
ACJ,STEM,18,1,13,18,25,28,5,18,21,490,0,115,678,0
ACJ,STEM,18,1,13,18,26,28,5,18,21,493,13,120,677,8
ACJ,STEM,19,1,13,19,1,29,5,10,53,469,0,0,681,8
ACJ,STEM,19,1,13,19,2,29,5,10,53,470,0,4,681,8
ACJ,STEM,19,1,13,19,3,29,5,10,53,470,0,9,681,8
ACJ,STEM,19,1,13,19,4,29,5,10,54,472,2,14,681,8
ACJ,STEM,19,1,13,19,5,29,5,10,54,473,3,19,681,8
ACJ,STEM,19,1,13,19,6,29,5,10,54,474,4,24,681,8
ACJ,STEM,19,1,13,19,7,29,5,10,54,475,5,28,681,8
ACJ,STEM,19,1,13,19,8,29,5,10,54,476,7,33,681,8
ACJ,STEM,19,1,13,19,9,29,5,10,54,477,8,38,681,8
ACJ,STEM,19,1,13,19,10,29,5,10,54,478,9,43,681,8
ACJ,STEM,19,1,13,19,11,29,5,10,54,479,10,48,681,8
ACJ,STEM,19,1,13,19,12,29,5,10,54,480,11,52,681,8
ACJ,STEM,19,1,13,19,13,29,5,10,54,481,12,57,681,8
ACJ,STEM,19,1,13,19,14,29,5,10,54,482,13,62,681,8
ACJ,STEM,19,1,13,19,15,29,5,10,54,483,14,67,681,8
ACJ,STEM,19,1,13,19,16,29,5,10,55,484,15,72,681,8
ACJ,STEM,19,1,13,19,17,29,5,10,55,485,16,76,681,8
ACJ,STEM,19,1,13,19,18,29,5,10,55,486,17,81,681,8
ACJ,STEM,19,1,13,19,19,29,5,10,55,487,18,86,681,8
ACJ,STEM,19,1,13,19,20,29,5,10,55,488,19,91,681,8
ACJ,STEM,19,1,13,19,21,29,5,10,55,489,20,96,681,8
ACJ,STEM,19,1,13,19,22,29,5,10,55,490,21,100,681,8
ACJ,STEM,19,1,13,19,23,29,5,10,55,491,22,105,681,8
ACJ,STEM,19,1,13,19,24,29,5,10,55,492,23,110,681,8
ACJ,STEM,19,1,13,19,25,29,5,10,55,493,24,115,681,8
ACJ,STEM,19,1,13,19,26,29,5,10,55,495,25,120,681,8
ACJ,STEM,19,1,13,19,27,29,5,10,55,496,26,124,681,8
ACJ,STEM,20,1,13,20,1,29,5,11,15,512,0,0,680,8
ACJ,STEM,20,1,13,20,2,29,5,11,15,512,0,4,681,8
ACJ,STEM,20,1,13,20,3,29,5,11,15,514,0,9,680,8
ACJ,STEM,20,1,13,20,4,29,5,11,15,514,2,14,680,8
ACJ,STEM,20,1,13,20,5,29,5,11,15,515,2,19,680,8
ACJ,STEM,20,1,13,20,6,29,5,11,15,515,3,24,680,8
ACJ,STEM,20,1,13,20,7,29,5,11,15,515,3,28,680,8
ACJ,STEM,20,1,13,20,8,29,5,11,15,516,3,33,680,8
ACJ,STEM,20,1,13,20,9,29,5,11,15,515,3,38,681,8
ACJ,STEM,20,1,13,20,10,29,5,11,15,518,4,43,680,8
ACJ,STEM,20,1,13,20,11,29,5,11,15,517,5,48,681,8
ACJ,STEM,20,1,13,20,12,29,5,11,16,519,6,52,680,8
ACJ,STEM,20,1,13,20,13,29,5,11,16,520,7,57,680,8
ACJ,STEM,20,1,13,20,14,29,5,11,16,520,7,62,680,8
ACJ,STEM,20,1,13,20,15,29,5,11,16,520,8,67,680,8
ACJ,STEM,20,1,13,20,16,29,5,11,16,520,8,72,680,8
ACJ,STEM,20,1,13,20,17,29,5,11,16,521,9,76,680,8
ACJ,STEM,20,1,13,20,18,29,5,11,16,521,9,81,680,8
ACJ,STEM,20,1,13,20,19,29,5,11,16,520,9,86,681,8
ACJ,STEM,20,1,13,20,20,29,5,11,16,521,9,91,680,8
ACJ,STEM,20,1,13,20,21,29,5,11,16,520,9,96,681,8
ACJ,STEM,20,1,13,20,22,29,5,11,16,522,9,100,680,8
ACJ,STEM,20,1,13,20,23,29,5,11,16,522,10,105,680,8
ACJ,STEM,20,1,13,20,24,29,5,11,17,521,10,110,681,8
ACJ,STEM,20,1,13,20,25,29,5,11,17,523,10,115,680,8
ACJ,STEM,20,1,13,20,26,29,5,11,17,523,10,120,680,8
ACJ,STEM,20,1,13,20,27,29,5,11,17,524,11,124,680,8
ACJ,STEM,21,1,13,21,1,29,5,11,32,460,0,0,682,8
ACJ,STEM,21,1,13,21,2,29,5,11,32,461,0,4,682,8
ACJ,STEM,21,1,13,21,3,29,5,11,32,462,0,9,682,8
ACJ,STEM,21,1,13,21,4,29,5,11,32,463,3,14,682,8
ACJ,STEM,21,1,13,21,5,29,5,11,32,464,3,19,682,8
ACJ,STEM,21,1,13,21,6,29,5,11,32,465,4,24,682,8
ACJ,STEM,21,1,13,21,7,29,5,11,32,466,5,28,682,8
ACJ,STEM,21,1,13,21,8,29,5,11,32,467,6,33,682,8
ACJ,STEM,21,1,13,21,9,29,5,11,32,468,7,38,682,8
ACJ,STEM,21,1,13,21,10,29,5,11,32,469,8,43,682,8
ACJ,STEM,21,1,13,21,11,29,5,11,32,470,9,48,682,8
ACJ,STEM,21,1,13,21,12,29,5,11,32,471,10,52,682,8
ACJ,STEM,21,1,13,21,13,29,5,11,33,472,11,57,682,8
ACJ,STEM,21,1,13,21,14,29,5,11,33,472,12,62,682,8
ACJ,STEM,21,1,13,21,15,29,5,11,33,474,13,67,682,8
ACJ,STEM,21,1,13,21,16,29,5,11,33,474,14,72,682,8
ACJ,STEM,21,1,13,21,17,29,5,11,33,475,15,76,682,8
ACJ,STEM,21,1,13,21,18,29,5,11,33,477,16,81,682,8
ACJ,STEM,21,1,13,21,19,29,5,11,33,478,17,86,682,8
ACJ,STEM,21,1,13,21,20,29,5,11,33,480,18,91,682,8
ACJ,STEM,21,1,13,21,21,29,5,11,33,481,20,96,682,8
ACJ,STEM,21,1,13,21,22,29,5,11,33,482,21,100,682,8
ACJ,STEM,21,1,13,21,23,29,5,11,33,483,22,105,682,8
ACJ,STEM,21,1,13,21,24,29,5,11,33,484,23,110,682,8
ACJ,STEM,21,1,13,21,25,29,5,11,34,485,24,115,682,8
ACJ,STEM,21,1,13,21,26,29,5,11,34,486,25,120,682,8
ACJ,STEM,21,1,13,21,27,29,5,11,34,486,26,124,682,8
ACJ,STEM,22,1,13,22,1,29,5,12,29,472,0,0,681,8
ACJ,STEM,22,1,13,22,2,29,5,12,29,474,0,4,681,8
ACJ,STEM,22,1,13,22,3,29,5,12,29,476,0,9,681,8
ACJ,STEM,22,1,13,22,4,29,5,12,29,478,5,14,681,8
ACJ,STEM,22,1,13,22,5,29,5,12,29,479,6,19,681,8
ACJ,STEM,22,1,13,22,6,29,5,12,29,481,8,24,681,8
ACJ,STEM,22,1,13,22,7,29,5,12,29,483,10,28,681,8
ACJ,STEM,22,1,13,22,8,29,5,12,29,484,11,33,681,8
ACJ,STEM,22,1,13,22,9,29,5,12,29,486,13,38,681,8
ACJ,STEM,22,1,13,22,10,29,5,12,29,489,15,43,681,8
ACJ,STEM,22,1,13,22,11,29,5,12,30,491,18,48,681,8
ACJ,STEM,22,1,13,22,12,29,5,12,30,492,20,52,681,8
ACJ,STEM,22,1,13,22,13,29,5,12,30,494,21,57,681,8
ACJ,STEM,22,1,13,22,14,29,5,12,30,495,23,62,681,8
ACJ,STEM,22,1,13,22,15,29,5,12,30,496,24,67,681,8
ACJ,STEM,22,1,13,22,16,29,5,12,30,498,26,72,681,8
ACJ,STEM,22,1,13,22,17,29,5,12,30,499,27,76,681,8
ACJ,STEM,22,1,13,22,18,29,5,12,30,500,28,81,681,8
ACJ,STEM,22,1,13,22,19,29,5,12,30,501,29,86,681,8
ACJ,STEM,22,1,13,22,20,29,5,12,30,502,30,91,681,8
ACJ,STEM,22,1,13,22,21,29,5,12,30,503,31,96,681,8
ACJ,STEM,22,1,13,22,22,29,5,12,30,504,32,100,681,8
ACJ,STEM,22,1,13,22,23,29,5,12,31,505,33,105,681,8
ACJ,STEM,22,1,13,22,24,29,5,12,31,506,34,110,681,8
ACJ,STEM,22,1,13,22,25,29,5,12,31,507,35,115,681,8
ACJ,STEM,22,1,13,22,26,29,5,12,31,508,36,120,681,8
ACJ,STEM,22,1,13,22,27,29,5,12,31,509,36,124,681,8
ACJ,STEM,23,1,13,23,26,28,5,18,5,481,0,0,678,8
ACJ,STEM,23,1,13,23,27,28,5,18,5,484,0,4,678,8
ACJ,STEM,23,1,13,23,28,28,5,18,6,486,0,9,678,8
ACJ,STEM,23,1,13,23,29,28,5,18,6,487,6,14,678,8
ACJ,STEM,23,1,13,23,30,28,5,18,6,489,7,19,678,8
ACJ,STEM,23,1,13,23,31,28,5,18,6,490,8,24,678,8
ACJ,STEM,23,1,13,23,32,28,5,18,6,491,8,28,678,8
ACJ,STEM,23,1,13,23,33,28,5,18,6,491,9,33,678,8
ACJ,STEM,23,1,13,23,34,28,5,18,6,491,9,38,678,8
ACJ,STEM,23,1,13,23,35,28,5,18,6,492,10,43,678,8
ACJ,STEM,23,1,13,23,36,28,5,18,6,492,10,48,678,8
ACJ,STEM,23,1,13,23,37,28,5,18,6,492,10,52,678,8
ACJ,STEM,23,1,13,23,38,28,5,18,6,492,10,57,678,8
ACJ,STEM,23,1,13,23,39,28,5,18,6,493,9,62,678,8
ACJ,STEM,23,1,13,23,40,28,5,18,7,493,9,67,678,8
ACJ,STEM,23,1,13,23,41,28,5,18,7,492,9,72,678,8
ACJ,STEM,23,1,13,23,42,28,5,18,7,492,9,76,678,8
ACJ,STEM,23,1,13,23,43,28,5,18,7,492,8,81,678,8
ACJ,STEM,23,1,13,23,44,28,5,18,7,493,8,86,678,8
ACJ,STEM,23,1,13,23,45,28,5,18,7,494,9,91,678,8
ACJ,STEM,23,1,13,23,46,28,5,18,7,494,9,96,678,8
ACJ,STEM,23,1,13,23,47,28,5,18,7,493,8,100,678,8
ACJ,STEM,23,1,13,23,48,28,5,18,7,494,9,105,678,8
ACJ,STEM,23,1,13,23,49,28,5,18,7,494,8,110,678,8
ACJ,STEM,23,1,13,23,50,28,5,18,7,493,8,115,678,8
ACJ,STEM,23,1,13,23,51,28,5,18,7,492,8,120,678,8
ACJ,STEM,23,1,13,23,52,28,5,18,7,491,7,124,678,8
ACJ,STEM,24,1,13,24,27,28,5,17,49,481,0,0,677,8
ACJ,STEM,24,1,13,24,28,28,5,17,49,481,0,4,677,8
ACJ,STEM,24,1,13,24,29,28,5,17,49,482,0,9,677,8
ACJ,STEM,24,1,13,24,30,28,5,17,50,482,1,14,677,8
ACJ,STEM,24,1,13,24,31,28,5,17,50,482,1,19,677,8
ACJ,STEM,24,1,13,24,32,28,5,17,50,482,1,24,677,8
ACJ,STEM,24,1,13,24,33,28,5,17,50,482,1,28,677,8
ACJ,STEM,24,1,13,24,34,28,5,17,50,483,2,33,677,8
ACJ,STEM,24,1,13,24,35,28,5,17,50,484,3,38,677,8
ACJ,STEM,24,1,13,24,36,28,5,17,50,485,4,43,677,8
ACJ,STEM,24,1,13,24,37,28,5,17,50,486,5,48,677,8
ACJ,STEM,24,1,13,24,38,28,5,17,50,487,6,52,677,8
ACJ,STEM,24,1,13,24,39,28,5,17,50,488,7,57,677,8
ACJ,STEM,24,1,13,24,40,28,5,17,50,489,8,62,677,8
ACJ,STEM,24,1,13,24,41,28,5,17,50,490,9,67,677,8
ACJ,STEM,24,1,13,24,42,28,5,17,50,491,10,72,677,8
ACJ,STEM,24,1,13,24,43,28,5,17,51,492,11,76,677,8
ACJ,STEM,24,1,13,24,44,28,5,17,51,493,12,81,677,8
ACJ,STEM,24,1,13,24,45,28,5,17,51,494,13,86,677,8
ACJ,STEM,24,1,13,24,46,28,5,17,51,494,14,91,677,8
ACJ,STEM,24,1,13,24,47,28,5,17,51,495,15,96,677,8
ACJ,STEM,24,1,13,24,48,28,5,17,51,496,16,100,677,8
ACJ,STEM,24,1,13,24,49,28,5,17,51,497,17,105,677,8
ACJ,STEM,24,1,13,24,50,28,5,17,51,497,18,110,677,8
ACJ,STEM,24,1,13,24,51,28,5,17,51,498,18,115,677,8
ACJ,STEM,24,1,13,24,52,28,5,17,51,498,19,120,677,8
ACJ,STEM,24,1,13,24,53,28,5,17,51,499,20,124,677,8
ACJ,STEM,25,1,13,25,1,28,5,17,42,479,0,0,677,8
ACJ,STEM,25,1,13,25,2,28,5,17,42,480,0,4,677,8
ACJ,STEM,25,1,13,25,3,28,5,17,42,481,0,9,677,8
ACJ,STEM,25,1,13,25,4,28,5,17,42,483,4,14,677,8
ACJ,STEM,25,1,13,25,5,28,5,17,42,484,5,19,677,8
ACJ,STEM,25,1,13,25,6,28,5,17,42,485,6,24,677,8
ACJ,STEM,25,1,13,25,7,28,5,17,42,486,7,28,677,8
ACJ,STEM,25,1,13,25,8,28,5,17,43,488,8,33,677,8
ACJ,STEM,25,1,13,25,9,28,5,17,43,489,10,38,677,8
ACJ,STEM,25,1,13,25,10,28,5,17,43,490,11,43,677,8
ACJ,STEM,25,1,13,25,11,28,5,17,43,491,12,48,677,8
ACJ,STEM,25,1,13,25,12,28,5,17,43,493,13,52,677,8
ACJ,STEM,25,1,13,25,13,28,5,17,43,494,15,57,677,8
ACJ,STEM,25,1,13,25,14,28,5,17,43,495,16,62,677,8
ACJ,STEM,25,1,13,25,15,28,5,17,43,496,17,67,677,8
ACJ,STEM,25,1,13,25,16,28,5,17,43,497,18,72,677,8
ACJ,STEM,25,1,13,25,17,28,5,17,43,499,19,76,677,8
ACJ,STEM,25,1,13,25,18,28,5,17,43,500,20,81,677,8
ACJ,STEM,25,1,13,25,19,28,5,17,43,501,22,86,677,8
ACJ,STEM,25,1,13,25,20,28,5,17,44,502,23,91,677,8
ACJ,STEM,25,1,13,25,21,28,5,17,44,503,24,96,677,8
ACJ,STEM,25,1,13,25,22,28,5,17,44,504,25,100,677,8
ACJ,STEM,25,1,13,25,23,28,5,17,44,506,26,105,677,8
ACJ,STEM,25,1,13,25,24,28,5,17,44,506,27,110,677,8
ACJ,STEM,25,1,13,25,25,28,5,17,44,508,28,115,677,8
ACJ,STEM,25,1,13,25,26,28,5,17,44,509,29,120,677,8
ACJ,STEM,25,1,13,25,27,28,5,17,44,510,30,124,677,8
ACJ,STEM,1,1,13,1,1,23,7,22,44,464,0,0,675,8
ACJ,STEM,1,1,13,1,2,23,7,22,44,464,0,4,675,8
ACJ,STEM,1,1,13,1,3,23,7,22,45,464,0,9,675,8
ACJ,STEM,1,1,13,1,4,23,7,22,45,465,1,14,675,8
ACJ,STEM,1,1,13,1,5,23,7,22,45,466,2,19,675,8
ACJ,STEM,1,1,13,1,6,23,7,22,45,467,3,24,675,8
ACJ,STEM,1,1,13,1,7,23,7,22,45,467,3,28,675,8
ACJ,STEM,1,1,13,1,8,23,7,22,45,468,4,33,675,8
ACJ,STEM,1,1,13,1,9,23,7,22,45,468,5,38,675,8
ACJ,STEM,1,1,13,1,10,23,7,22,45,469,5,43,675,8
ACJ,STEM,1,1,13,1,11,23,7,22,45,469,6,48,675,8
ACJ,STEM,1,1,13,1,12,23,7,22,45,470,6,52,675,8
ACJ,STEM,1,1,13,1,13,23,7,22,45,471,7,57,675,8
ACJ,STEM,1,1,13,1,14,23,7,22,45,471,8,62,675,8
ACJ,STEM,1,1,13,1,15,23,7,22,45,472,8,67,675,8
ACJ,STEM,1,1,13,1,16,23,7,22,46,473,9,72,675,8
ACJ,STEM,1,1,13,1,17,23,7,22,46,473,9,76,675,8
ACJ,STEM,1,1,13,1,18,23,7,22,46,474,10,81,675,8
ACJ,STEM,1,1,13,1,19,23,7,22,46,474,10,86,675,8
ACJ,STEM,1,1,13,1,20,23,7,22,46,475,11,91,675,8
ACJ,STEM,1,1,13,1,21,23,7,22,46,475,12,96,675,8
ACJ,STEM,1,1,13,1,22,23,7,22,46,476,12,100,675,8
ACJ,STEM,1,1,13,1,23,23,7,22,46,476,13,105,675,8
ACJ,STEM,1,1,13,1,24,23,7,22,46,477,13,110,675,8
ACJ,STEM,1,1,13,1,25,23,7,22,46,478,14,115,675,8
ACJ,STEM,1,1,13,1,26,23,7,22,46,478,15,120,675,8
ACJ,STEM,1,1,13,1,27,23,7,22,46,479,15,124,675,8
ACJ,STEM,2,1,13,2,1,23,7,23,0,462,0,0,675,8
ACJ,STEM,2,1,13,2,2,23,7,23,1,462,0,4,675,8
ACJ,STEM,2,1,13,2,3,23,7,23,1,463,0,9,675,8
ACJ,STEM,2,1,13,2,4,23,7,23,1,464,2,14,675,8
ACJ,STEM,2,1,13,2,5,23,7,23,1,464,2,19,675,8
ACJ,STEM,2,1,13,2,6,23,7,23,1,466,4,24,674,8
ACJ,STEM,2,1,13,2,7,23,7,23,1,466,4,28,675,8
ACJ,STEM,2,1,13,2,8,23,7,23,1,467,5,33,675,8
ACJ,STEM,2,1,13,2,9,23,7,23,1,467,5,38,675,8
ACJ,STEM,2,1,13,2,10,23,7,23,1,468,6,43,675,8
ACJ,STEM,2,1,13,2,11,23,7,23,1,468,6,48,675,8
ACJ,STEM,2,1,13,2,12,23,7,23,1,469,7,52,675,8
ACJ,STEM,2,1,13,2,13,23,7,23,1,471,8,57,674,8
ACJ,STEM,2,1,13,2,14,23,7,23,2,472,9,62,674,8
ACJ,STEM,2,1,13,2,15,23,7,23,2,471,9,67,675,8
ACJ,STEM,2,1,13,2,16,23,7,23,2,472,10,72,675,8
ACJ,STEM,2,1,13,2,17,23,7,23,2,474,11,76,674,8
ACJ,STEM,2,1,13,2,18,23,7,23,2,473,11,81,675,8
ACJ,STEM,2,1,13,2,19,23,7,23,2,474,12,86,675,8
ACJ,STEM,2,1,13,2,20,23,7,23,2,474,12,91,675,8
ACJ,STEM,2,1,13,2,21,23,7,23,2,475,13,96,675,8
ACJ,STEM,2,1,13,2,22,23,7,23,2,475,13,100,675,8
ACJ,STEM,2,1,13,2,23,23,7,23,2,476,14,105,675,8
ACJ,STEM,2,1,13,2,24,23,7,23,2,478,15,110,674,8
ACJ,STEM,2,1,13,2,25,23,7,23,2,477,15,115,675,8
ACJ,STEM,2,1,13,2,26,23,7,23,2,479,16,120,674,8
ACJ,STEM,2,1,13,2,27,23,7,23,3,479,16,124,675,8
ACJ,STEM,3,1,13,3,1,24,7,4,34,472,0,0,674,8
ACJ,STEM,3,1,13,3,2,24,7,4,34,474,0,4,673,8
ACJ,STEM,3,1,13,3,3,24,7,4,34,473,0,9,674,8
ACJ,STEM,3,1,13,3,4,24,7,4,34,474,1,14,674,8
ACJ,STEM,3,1,13,3,5,24,7,4,34,474,2,19,674,8
ACJ,STEM,3,1,13,3,6,24,7,4,34,475,2,24,674,8
ACJ,STEM,3,1,13,3,7,24,7,4,34,476,3,28,674,8
ACJ,STEM,3,1,13,3,8,24,7,4,34,476,4,33,674,8
ACJ,STEM,3,1,13,3,9,24,7,4,34,477,4,38,674,8
ACJ,STEM,3,1,13,3,10,24,7,4,35,478,5,43,674,8
ACJ,STEM,3,1,13,3,11,24,7,4,35,478,6,48,674,8
ACJ,STEM,3,1,13,3,12,24,7,4,35,479,6,52,674,8
ACJ,STEM,3,1,13,3,13,24,7,4,35,480,7,57,674,8
ACJ,STEM,3,1,13,3,14,24,7,4,35,480,8,62,674,8
ACJ,STEM,3,1,13,3,15,24,7,4,35,482,9,67,673,8
ACJ,STEM,3,1,13,3,16,24,7,4,35,481,9,72,674,8
ACJ,STEM,3,1,13,3,17,24,7,4,35,483,10,76,673,8
ACJ,STEM,3,1,13,3,18,24,7,4,35,483,11,81,674,8
ACJ,STEM,3,1,13,3,19,24,7,4,35,483,11,86,674,8
ACJ,STEM,3,1,13,3,20,24,7,4,35,485,12,91,673,8
ACJ,STEM,3,1,13,3,21,24,7,4,35,484,12,96,674,8
ACJ,STEM,3,1,13,3,22,24,7,4,36,485,13,100,674,8
ACJ,STEM,3,1,13,3,23,24,7,4,36,487,14,105,673,8
ACJ,STEM,3,1,13,3,24,24,7,4,36,486,14,110,674,8
ACJ,STEM,3,1,13,3,25,24,7,4,36,486,15,115,674,8
