plot_code ,measurement_code ,sub_plot,replica,year,egm_measurement,recno,day,month,hour,min,co2ref_ppm,Input D,time,Input F,atmp_mb,probe_type,AirTemp,StemTemp,CoHeight
PAN02,STEM,15,1,13,15,19,18,11,13,25,464,20,86,0.21,944,8,,,
PAN02,STEM,15,1,13,15,20,18,11,13,25,465,21,91,0.21,944,8,,,
PAN02,STEM,15,1,13,15,21,18,11,13,25,466,22,96,0.21,944,8,,,
PAN02,STEM,15,1,13,15,22,18,11,13,25,467,23,100,0.2,944,8,,,
PAN02,STEM,15,1,13,15,23,18,11,13,25,468,24,105,0.2,944,8,,,
PAN02,STEM,15,1,13,15,24,18,11,13,25,468,24,110,0.2,945,8,,,
PAN02,STEM,15,1,13,15,25,18,11,13,25,469,25,115,0.2,944,8,,,
PAN02,STEM,15,1,13,15,26,18,11,13,25,470,26,120,0.19,944,8,,,
PAN02,STEM,15,1,13,15,27,18,11,13,25,471,27,124,0.19,944,8,,,
PAN02,STEM,16,1,13,16,1,18,11,14,38,474,0,0,0,943,8,26.7,26.3,7
PAN02,STEM,16,1,13,16,2,18,11,14,38,496,0,4,0,943,8,,,
PAN02,STEM,16,1,13,16,3,18,11,14,38,504,0,9,0,943,8,,,
PAN02,STEM,16,1,13,16,4,18,11,14,38,507,31,14,1.97,943,8,,,
PAN02,STEM,16,1,13,16,5,18,11,14,39,509,32,19,1.5,943,8,,,
PAN02,STEM,16,1,13,16,6,18,11,14,39,510,31,24,1.16,943,8,,,
PAN02,STEM,16,1,13,16,7,18,11,14,39,510,29,28,0.92,943,8,,,
PAN02,STEM,16,1,13,16,8,18,11,14,39,510,27,33,0.74,943,8,,,
PAN02,STEM,16,1,13,16,9,18,11,14,39,511,26,38,0.62,943,8,,,
PAN02,STEM,16,1,13,16,10,18,11,14,39,511,25,43,0.53,943,8,,,
PAN02,STEM,16,1,13,16,11,18,11,14,39,511,24,48,0.45,943,8,,,
PAN02,STEM,16,1,13,16,12,18,11,14,39,512,23,52,0.4,943,8,,,
PAN02,STEM,16,1,13,16,13,18,11,14,39,512,22,57,0.35,943,8,,,
PAN02,STEM,16,1,13,16,14,18,11,14,39,512,22,62,0.32,943,8,,,
PAN02,STEM,16,1,13,16,15,18,11,14,39,513,21,67,0.28,943,8,,,
PAN02,STEM,16,1,13,16,16,18,11,14,39,513,21,72,0.26,943,8,,,
PAN02,STEM,16,1,13,16,17,18,11,14,40,513,20,76,0.24,943,8,,,
PAN02,STEM,16,1,13,16,18,18,11,14,40,513,20,81,0.22,943,8,,,
PAN02,STEM,16,1,13,16,19,18,11,14,40,514,19,86,0.2,943,8,,,
PAN02,STEM,16,1,13,16,20,18,11,14,40,514,19,91,0.19,943,8,,,
PAN02,STEM,16,1,13,16,21,18,11,14,40,514,19,96,0.18,943,8,,,
PAN02,STEM,16,1,13,16,22,18,11,14,40,515,19,100,0.17,943,8,,,
PAN02,STEM,16,1,13,16,23,18,11,14,40,515,19,105,0.16,943,8,,,
PAN02,STEM,16,1,13,16,24,18,11,14,40,515,18,110,0.15,943,8,,,
PAN02,STEM,16,1,13,16,25,18,11,14,40,516,18,115,0.14,943,8,,,
PAN02,STEM,16,1,13,16,26,18,11,14,40,516,18,120,0.14,943,8,,,
PAN02,STEM,16,1,13,16,27,18,11,14,40,516,18,124,0.13,943,8,,,
PAN02,STEM,17,1,13,17,1,18,11,14,32,476,0,0,0,943,8,26.6,26.4,7
PAN02,STEM,17,1,13,17,2,18,11,14,33,483,0,4,0,943,8,,,
PAN02,STEM,17,1,13,17,3,18,11,14,33,486,0,9,0,943,8,,,
PAN02,STEM,17,1,13,17,4,18,11,14,33,487,10,14,0.67,943,8,,,
PAN02,STEM,17,1,13,17,5,18,11,14,33,489,11,19,0.54,943,8,,,
PAN02,STEM,17,1,13,17,6,18,11,14,33,490,12,24,0.47,942,8,,,
PAN02,STEM,17,1,13,17,7,18,11,14,33,490,12,28,0.39,943,8,,,
PAN02,STEM,17,1,13,17,8,18,11,14,33,491,12,33,0.34,943,8,,,
PAN02,STEM,17,1,13,17,9,18,11,14,33,492,12,38,0.3,943,8,,,
PAN02,STEM,17,1,13,17,10,18,11,14,33,492,13,43,0.27,943,8,,,
PAN02,STEM,17,1,13,17,11,18,11,14,33,493,13,48,0.25,943,8,,,
PAN02,STEM,17,1,13,17,12,18,11,14,33,494,13,52,0.23,943,8,,,
PAN02,STEM,17,1,13,17,13,18,11,14,33,494,14,57,0.21,943,8,,,
PAN02,STEM,17,1,13,17,14,18,11,14,33,495,14,62,0.2,943,8,,,
PAN02,STEM,17,1,13,17,15,18,11,14,34,496,14,67,0.19,943,8,,,
PAN02,STEM,17,1,13,17,16,18,11,14,34,496,15,72,0.18,943,8,,,
PAN02,STEM,17,1,13,17,17,18,11,14,34,497,15,76,0.18,943,8,,,
PAN02,STEM,17,1,13,17,18,18,11,14,34,497,15,81,0.17,943,8,,,
PAN02,STEM,17,1,13,17,19,18,11,14,34,499,16,86,0.17,943,8,,,
PAN02,STEM,17,1,13,17,20,18,11,14,34,499,16,91,0.16,943,8,,,
PAN02,STEM,17,1,13,17,21,18,11,14,34,499,17,96,0.16,943,8,,,
PAN02,STEM,17,1,13,17,22,18,11,14,34,500,17,100,0.15,943,8,,,
PAN02,STEM,17,1,13,17,23,18,11,14,34,501,18,105,0.15,943,8,,,
PAN02,STEM,17,1,13,17,24,18,11,14,34,502,18,110,0.15,943,8,,,
PAN02,STEM,17,1,13,17,25,18,11,14,34,502,19,115,0.15,943,8,,,
PAN02,STEM,17,1,13,17,26,18,11,14,34,503,19,120,0.14,943,8,,,
PAN02,STEM,17,1,13,17,27,18,11,14,35,504,20,124,0.14,943,8,,,
PAN02,STEM,18,1,13,18,10,18,11,14,27,427,0,0,0,943,8,26.2,26.6,7
PAN02,STEM,18,1,13,18,11,18,11,14,28,426,0,4,0,943,8,,,
PAN02,STEM,18,1,13,18,12,18,11,14,28,427,0,9,0,943,8,,,
PAN02,STEM,18,1,13,18,13,18,11,14,28,427,0,14,0.04,943,8,,,
PAN02,STEM,18,1,13,18,14,18,11,14,28,428,1,19,0.05,943,8,,,
PAN02,STEM,18,1,13,18,15,18,11,14,28,428,2,24,0.07,943,8,,,
PAN02,STEM,18,1,13,18,16,18,11,14,28,429,2,28,0.09,943,8,,,
PAN02,STEM,18,1,13,18,17,18,11,14,28,430,3,33,0.09,943,8,,,
PAN02,STEM,18,1,13,18,18,18,11,14,28,430,4,38,0.1,943,8,,,
PAN02,STEM,18,1,13,18,19,18,11,14,28,431,5,43,0.1,943,8,,,
PAN02,STEM,18,1,13,18,20,18,11,14,28,432,5,48,0.11,943,8,,,
PAN02,STEM,18,1,13,18,21,18,11,14,28,433,6,52,0.11,943,8,,,
PAN02,STEM,18,1,13,18,22,18,11,14,28,433,7,57,0.11,943,8,,,
PAN02,STEM,18,1,13,18,23,18,11,14,29,434,8,62,0.11,943,8,,,
PAN02,STEM,18,1,13,18,24,18,11,14,29,435,9,67,0.12,943,8,,,
PAN02,STEM,18,1,13,18,25,18,11,14,29,435,9,72,0.12,943,8,,,
PAN02,STEM,18,1,13,18,26,18,11,14,29,436,10,76,0.12,943,8,,,
PAN02,STEM,18,1,13,18,27,18,11,14,29,437,11,81,0.12,943,8,,,
PAN02,STEM,18,1,13,18,28,18,11,14,29,438,12,86,0.12,943,8,,,
PAN02,STEM,18,1,13,18,29,18,11,14,29,438,12,91,0.12,943,8,,,
PAN02,STEM,18,1,13,18,30,18,11,14,29,439,13,96,0.12,943,8,,,
PAN02,STEM,18,1,13,18,31,18,11,14,29,440,14,100,0.12,943,8,,,
PAN02,STEM,18,1,13,18,32,18,11,14,29,441,15,105,0.12,942,8,,,
PAN02,STEM,18,1,13,18,33,18,11,14,29,441,15,110,0.13,943,8,,,
PAN02,STEM,18,1,13,18,34,18,11,14,29,442,16,115,0.13,943,8,,,
PAN02,STEM,18,1,13,18,35,18,11,14,29,443,17,120,0.13,943,8,,,
PAN02,STEM,18,1,13,18,36,18,11,14,30,443,18,124,0.13,943,8,,,
PAN02,STEM,19,1,13,19,8,18,11,14,21,412,0,0,0,943,8,26.4,26.6,7
PAN02,STEM,19,1,13,19,9,18,11,14,21,413,0,4,0,943,8,,,
PAN02,STEM,19,1,13,19,10,18,11,14,21,413,0,9,0,943,8,,,
PAN02,STEM,19,1,13,19,11,18,11,14,21,414,1,14,0.09,943,8,,,
PAN02,STEM,19,1,13,19,12,18,11,14,21,414,1,19,0.09,943,8,,,
PAN02,STEM,19,1,13,19,13,18,11,14,21,414,2,24,0.08,943,8,,,
PAN02,STEM,19,1,13,19,14,18,11,14,21,415,2,28,0.08,943,8,,,
PAN02,STEM,19,1,13,19,15,18,11,14,21,416,3,33,0.09,943,8,,,
PAN02,STEM,19,1,13,19,16,18,11,14,21,416,3,38,0.08,943,8,,,
PAN02,STEM,19,1,13,19,17,18,11,14,21,416,4,43,0.08,943,8,,,
PAN02,STEM,19,1,13,19,18,18,11,14,22,417,4,48,0.08,943,8,,,
PAN02,STEM,19,1,13,19,19,18,11,14,22,417,5,52,0.08,943,8,,,
PAN02,STEM,19,1,13,19,20,18,11,14,22,418,5,57,0.08,943,8,,,
PAN02,STEM,19,1,13,19,21,18,11,14,22,418,6,62,0.08,943,8,,,
PAN02,STEM,19,1,13,19,22,18,11,14,22,419,6,67,0.08,943,8,,,
PAN02,STEM,19,1,13,19,23,18,11,14,22,419,6,72,0.08,943,8,,,
PAN02,STEM,19,1,13,19,24,18,11,14,22,420,7,76,0.08,943,8,,,
PAN02,STEM,19,1,13,19,25,18,11,14,22,420,7,81,0.08,943,8,,,
PAN02,STEM,19,1,13,19,26,18,11,14,22,421,8,86,0.08,943,8,,,
PAN02,STEM,19,1,13,19,27,18,11,14,22,421,8,91,0.08,943,8,,,
PAN02,STEM,19,1,13,19,28,18,11,14,22,421,9,96,0.08,943,8,,,
PAN02,STEM,19,1,13,19,29,18,11,14,22,422,9,100,0.08,943,8,,,
PAN02,STEM,19,1,13,19,30,18,11,14,22,422,10,105,0.08,943,8,,,
PAN02,STEM,19,1,13,19,31,18,11,14,23,423,10,110,0.08,943,8,,,
PAN02,STEM,19,1,13,19,32,18,11,14,23,423,11,115,0.08,943,8,,,
PAN02,STEM,19,1,13,19,33,18,11,14,23,424,11,120,0.08,943,8,,,
PAN02,STEM,19,1,13,19,34,18,11,14,23,424,12,124,0.08,943,8,,,
PAN02,STEM,20,1,13,20,1,18,11,14,14,420,0,0,0,943,8,26.5,26.6,7
PAN02,STEM,20,1,13,20,2,18,11,14,14,425,0,4,0,943,8,,,
PAN02,STEM,20,1,13,20,3,18,11,14,14,427,0,9,0,943,8,,,
PAN02,STEM,20,1,13,20,4,18,11,14,14,428,7,14,0.48,943,8,,,
PAN02,STEM,20,1,13,20,5,18,11,14,14,429,8,19,0.38,943,8,,,
PAN02,STEM,20,1,13,20,6,18,11,14,14,430,8,24,0.32,943,8,,,
PAN02,STEM,20,1,13,20,7,18,11,14,14,430,8,28,0.28,943,8,,,
PAN02,STEM,20,1,13,20,8,18,11,14,14,431,9,33,0.24,943,8,,,
PAN02,STEM,20,1,13,20,9,18,11,14,14,431,9,38,0.21,943,8,,,
PAN02,STEM,20,1,13,20,10,18,11,14,14,432,9,43,0.19,943,8,,,
PAN02,STEM,20,1,13,20,11,18,11,14,14,432,9,48,0.18,943,8,,,
PAN02,STEM,20,1,13,20,12,18,11,14,14,432,9,52,0.16,943,8,,,
PAN02,STEM,20,1,13,20,13,18,11,14,15,433,9,57,0.15,943,8,,,
PAN02,STEM,20,1,13,20,14,18,11,14,15,433,10,62,0.14,943,8,,,
PAN02,STEM,20,1,13,20,15,18,11,14,15,434,10,67,0.13,943,8,,,
PAN02,STEM,20,1,13,20,16,18,11,14,15,434,10,72,0.13,943,8,,,
PAN02,STEM,20,1,13,20,17,18,11,14,15,435,10,76,0.12,943,8,,,
PAN02,STEM,20,1,13,20,18,18,11,14,15,435,11,81,0.12,943,8,,,
PAN02,STEM,20,1,13,20,19,18,11,14,15,435,11,86,0.11,943,8,,,
PAN02,STEM,20,1,13,20,20,18,11,14,15,436,11,91,0.11,943,8,,,
PAN02,STEM,20,1,13,20,21,18,11,14,15,436,11,96,0.11,943,8,,,
PAN02,STEM,20,1,13,20,22,18,11,14,15,437,12,100,0.1,943,8,,,
PAN02,STEM,20,1,13,20,23,18,11,14,15,437,12,105,0.1,943,8,,,
PAN02,STEM,20,1,13,20,24,18,11,14,15,438,12,110,0.1,943,8,,,
PAN02,STEM,20,1,13,20,25,18,11,14,15,438,13,115,0.1,943,8,,,
PAN02,STEM,20,1,13,20,26,18,11,14,16,438,13,120,0.1,943,8,,,
PAN02,STEM,20,1,13,20,27,18,11,14,16,439,13,124,0.09,943,8,,,
PAN02,STEM,21,1,13,21,1,20,11,8,6,441,0,0,0,948,8,22.2,22.3,7
PAN02,STEM,21,1,13,21,2,20,11,8,6,447,0,4,0,948,8,,,
PAN02,STEM,21,1,13,21,3,20,11,8,6,449,0,9,0,948,8,,,
PAN02,STEM,21,1,13,21,4,20,11,8,6,450,8,14,0.56,948,8,,,
PAN02,STEM,21,1,13,21,5,20,11,8,6,451,9,19,0.45,948,8,,,
PAN02,STEM,21,1,13,21,6,20,11,8,6,452,10,24,0.38,948,8,,,
PAN02,STEM,21,1,13,21,7,20,11,8,7,453,10,28,0.34,948,8,,,
PAN02,STEM,21,1,13,21,8,20,11,8,7,454,11,33,0.31,948,8,,,
PAN02,STEM,21,1,13,21,9,20,11,8,7,455,12,38,0.28,948,8,,,
PAN02,STEM,21,1,13,21,10,20,11,8,7,456,12,43,0.26,948,8,,,
PAN02,STEM,21,1,13,21,11,20,11,8,7,457,13,48,0.25,948,8,,,
PAN02,STEM,21,1,13,21,12,20,11,8,7,458,14,52,0.24,948,8,,,
PAN02,STEM,21,1,13,21,13,20,11,8,7,459,14,57,0.23,948,8,,,
PAN02,STEM,21,1,13,21,14,20,11,8,7,460,15,62,0.22,948,8,,,
PAN02,STEM,21,1,13,21,15,20,11,8,7,460,16,67,0.21,948,8,,,
PAN02,STEM,21,1,13,21,16,20,11,8,7,461,16,72,0.21,948,8,,,
PAN02,STEM,21,1,13,21,17,20,11,8,7,462,17,76,0.2,948,8,,,
PAN02,STEM,21,1,13,21,18,20,11,8,7,463,18,81,0.2,948,8,,,
PAN02,STEM,21,1,13,21,19,20,11,8,8,464,18,86,0.19,948,8,,,
PAN02,STEM,21,1,13,21,20,20,11,8,8,465,19,91,0.19,948,8,,,
PAN02,STEM,21,1,13,21,21,20,11,8,8,466,20,96,0.19,948,8,,,
PAN02,STEM,21,1,13,21,22,20,11,8,8,466,21,100,0.18,948,8,,,
PAN02,STEM,21,1,13,21,23,20,11,8,8,467,21,105,0.18,948,8,,,
PAN02,STEM,21,1,13,21,24,20,11,8,8,468,22,110,0.18,948,8,,,
PAN02,STEM,21,1,13,21,25,20,11,8,8,469,23,115,0.18,948,8,,,
PAN02,STEM,21,1,13,21,26,20,11,8,8,470,24,120,0.18,948,8,,,
PAN02,STEM,21,1,13,21,27,20,11,8,8,471,25,124,0.18,948,8,,,
PAN02,STEM,22,1,13,22,1,20,11,7,55,453,0,0,0,948,8,22.5,22.5,7
PAN02,STEM,22,1,13,22,2,20,11,7,56,453,0,4,0,948,8,,,
PAN02,STEM,22,1,13,22,3,20,11,7,56,457,0,9,0,948,8,,,
PAN02,STEM,22,1,13,22,4,20,11,7,56,456,4,14,0.28,948,8,,,
PAN02,STEM,22,1,13,22,5,20,11,7,56,459,6,19,0.31,948,8,,,
PAN02,STEM,22,1,13,22,6,20,11,7,56,462,9,24,0.35,948,8,,,
PAN02,STEM,22,1,13,22,7,20,11,7,56,464,11,28,0.36,948,8,,,
PAN02,STEM,22,1,13,22,8,20,11,7,56,467,14,33,0.38,948,8,,,
PAN02,STEM,22,1,13,22,9,20,11,7,56,469,17,38,0.4,948,8,,,
PAN02,STEM,22,1,13,22,10,20,11,7,56,472,19,43,0.41,948,8,,,
PAN02,STEM,22,1,13,22,11,20,11,7,56,474,22,48,0.42,948,8,,,
PAN02,STEM,22,1,13,22,12,20,11,7,56,476,24,52,0.42,948,8,,,
PAN02,STEM,22,1,13,22,13,20,11,7,56,479,27,57,0.42,948,8,,,
PAN02,STEM,22,1,13,22,14,20,11,7,57,480,29,62,0.42,948,8,,,
PAN02,STEM,22,1,13,22,15,20,11,7,57,481,30,67,0.41,948,8,,,
PAN02,STEM,22,1,13,22,16,20,11,7,57,482,32,72,0.4,948,8,,,
PAN02,STEM,22,1,13,22,17,20,11,7,57,486,34,76,0.4,948,8,,,
PAN02,STEM,22,1,13,22,18,20,11,7,57,487,36,81,0.4,948,8,,,
PAN02,STEM,22,1,13,22,19,20,11,7,57,486,37,86,0.38,948,8,,,
PAN02,STEM,22,1,13,22,20,20,11,7,57,486,37,91,0.37,948,8,,,
PAN02,STEM,22,1,13,22,21,20,11,7,57,486,38,96,0.36,948,8,,,
PAN02,STEM,22,1,13,22,22,20,11,7,57,487,38,100,0.34,948,8,,,
PAN02,STEM,22,1,13,22,23,20,11,7,57,486,38,105,0.33,948,8,,,
PAN02,STEM,22,1,13,22,24,20,11,7,57,487,38,110,0.31,948,8,,,
PAN02,STEM,22,1,13,22,25,20,11,7,57,487,38,115,0.3,948,8,,,
PAN02,STEM,22,1,13,22,26,20,11,7,57,487,38,120,0.28,948,8,,,
PAN02,STEM,22,1,13,22,27,20,11,7,58,488,38,124,0.27,948,8,,,
PAN02,STEM,23,1,13,23,1,18,11,16,12,452,0,0,0,942,8,25.8,25.5,7
PAN02,STEM,23,1,13,23,2,18,11,16,12,453,0,4,0,942,8,,,
PAN02,STEM,23,1,13,23,3,18,11,16,12,456,0,9,0,942,8,,,
PAN02,STEM,23,1,13,23,4,18,11,16,12,457,5,14,0.35,942,8,,,
PAN02,STEM,23,1,13,23,5,18,11,16,12,457,6,19,0.29,942,8,,,
PAN02,STEM,23,1,13,23,6,18,11,16,12,459,7,24,0.28,942,8,,,
PAN02,STEM,23,1,13,23,7,18,11,16,13,461,9,28,0.29,942,8,,,
PAN02,STEM,23,1,13,23,8,18,11,16,13,463,11,33,0.3,942,8,,,
PAN02,STEM,23,1,13,23,9,18,11,16,13,464,12,38,0.28,942,8,,,
PAN02,STEM,23,1,13,23,10,18,11,16,13,464,13,43,0.27,942,8,,,
PAN02,STEM,23,1,13,23,11,18,11,16,13,466,14,48,0.27,942,8,,,
PAN02,STEM,23,1,13,23,12,18,11,16,13,467,15,52,0.26,942,8,,,
PAN02,STEM,23,1,13,23,13,18,11,16,13,468,16,57,0.25,942,8,,,
PAN02,STEM,23,1,13,23,14,18,11,16,13,468,17,62,0.24,942,8,,,
PAN02,STEM,23,1,13,23,15,18,11,16,13,469,17,67,0.23,942,8,,,
PAN02,STEM,23,1,13,23,16,18,11,16,13,471,18,72,0.23,942,8,,,
PAN02,STEM,23,1,13,23,17,18,11,16,13,471,19,76,0.22,942,8,,,
PAN02,STEM,23,1,13,23,18,18,11,16,13,472,20,81,0.22,942,8,,,
PAN02,STEM,23,1,13,23,19,18,11,16,14,474,21,86,0.22,942,8,,,
PAN02,STEM,23,1,13,23,20,18,11,16,14,473,21,91,0.21,942,8,,,
PAN02,STEM,23,1,13,23,21,18,11,16,14,474,22,96,0.2,942,8,,,
PAN02,STEM,23,1,13,23,22,18,11,16,14,475,23,100,0.2,942,8,,,
PAN02,STEM,23,1,13,23,23,18,11,16,14,476,23,105,0.2,942,8,,,
PAN02,STEM,23,1,13,23,24,18,11,16,14,477,24,110,0.19,942,8,,,
PAN02,STEM,23,1,13,23,25,18,11,16,14,478,25,115,0.19,942,8,,,
PAN02,STEM,23,1,13,23,26,18,11,16,14,479,25,120,0.19,942,8,,,
PAN02,STEM,23,1,13,23,27,18,11,16,14,480,26,124,0.19,942,8,,,
PAN02,STEM,24,1,13,24,16,18,11,15,53,481,0,0,0,942,8,26,25.7,7
PAN02,STEM,24,1,13,24,17,18,11,15,54,482,0,4,0,942,8,,,
PAN02,STEM,24,1,13,24,18,18,11,15,54,483,0,9,0,942,8,,,
PAN02,STEM,24,1,13,24,19,18,11,15,54,483,2,14,0.15,942,8,,,
PAN02,STEM,24,1,13,24,20,18,11,15,54,484,3,19,0.15,942,8,,,
PAN02,STEM,24,1,13,24,21,18,11,15,54,483,3,24,0.11,942,8,,,
PAN02,STEM,24,1,13,24,22,18,11,15,54,485,3,28,0.11,942,8,,,
PAN02,STEM,24,1,13,24,23,18,11,15,54,485,4,33,0.1,942,8,,,
PAN02,STEM,24,1,13,24,24,18,11,15,54,484,3,38,0.09,942,8,,,
PAN02,STEM,24,1,13,24,25,18,11,15,54,484,3,43,0.07,942,8,,,
PAN02,STEM,24,1,13,24,26,18,11,15,54,486,4,48,0.07,942,8,,,
PAN02,STEM,24,1,13,24,27,18,11,15,54,488,5,52,0.09,942,8,,,
PAN02,STEM,24,1,13,24,28,18,11,15,54,489,6,57,0.1,942,8,,,
PAN02,STEM,24,1,13,24,29,18,11,15,54,488,7,62,0.1,942,8,,,
PAN02,STEM,24,1,13,24,30,18,11,15,55,489,7,67,0.1,942,8,,,
PAN02,STEM,24,1,13,24,31,18,11,15,55,490,8,72,0.1,942,8,,,
PAN02,STEM,24,1,13,24,32,18,11,15,55,488,8,76,0.09,942,8,,,
PAN02,STEM,24,1,13,24,33,18,11,15,55,492,9,81,0.1,942,8,,,
PAN02,STEM,24,1,13,24,34,18,11,15,55,491,10,86,0.1,942,8,,,
PAN02,STEM,24,1,13,24,35,18,11,15,55,492,10,91,0.1,942,8,,,
PAN02,STEM,24,1,13,24,36,18,11,15,55,492,11,96,0.1,942,8,,,
PAN02,STEM,24,1,13,24,37,18,11,15,55,491,11,100,0.1,942,8,,,
PAN02,STEM,24,1,13,24,38,18,11,15,55,493,11,105,0.1,942,8,,,
PAN02,STEM,24,1,13,24,39,18,11,15,55,492,12,110,0.09,942,8,,,
PAN02,STEM,24,1,13,24,40,18,11,15,55,492,12,115,0.09,942,8,,,
PAN02,STEM,24,1,13,24,41,18,11,15,55,494,12,120,0.09,942,8,,,
PAN02,STEM,24,1,13,24,42,18,11,15,56,494,13,124,0.09,942,8,,,
PAN02,STEM,25,1,13,25,1,18,11,14,43,467,0,0,0,943,8,25.8,25.6,7
PAN02,STEM,25,1,13,25,2,18,11,14,43,468,0,4,0,943,8,,,
PAN02,STEM,25,1,13,25,3,18,11,14,43,469,0,9,0,943,8,,,
PAN02,STEM,25,1,13,25,4,18,11,14,43,470,3,14,0.21,943,8,,,
PAN02,STEM,25,1,13,25,5,18,11,14,43,471,4,19,0.2,943,8,,,
PAN02,STEM,25,1,13,25,6,18,11,14,43,472,5,24,0.19,943,8,,,
PAN02,STEM,25,1,13,25,7,18,11,14,43,473,5,28,0.17,943,8,,,
PAN02,STEM,25,1,13,25,8,18,11,14,43,473,6,33,0.16,943,8,,,
PAN02,STEM,25,1,13,25,9,18,11,14,43,474,6,38,0.15,943,8,,,
PAN02,STEM,25,1,13,25,10,18,11,14,43,475,7,43,0.15,943,8,,,
PAN02,STEM,25,1,13,25,11,18,11,14,43,475,7,48,0.14,943,8,,,
PAN02,STEM,25,1,13,25,12,18,11,14,43,476,8,52,0.14,943,8,,,
PAN02,STEM,25,1,13,25,13,18,11,14,43,477,9,57,0.14,943,8,,,
PAN02,STEM,25,1,13,25,14,18,11,14,44,477,9,62,0.13,943,8,,,
PAN02,STEM,25,1,13,25,15,18,11,14,44,478,10,67,0.13,943,8,,,
PAN02,STEM,25,1,13,25,16,18,11,14,44,478,10,72,0.13,943,8,,,
PAN02,STEM,25,1,13,25,17,18,11,14,44,479,11,76,0.13,943,8,,,
PAN02,STEM,25,1,13,25,18,18,11,14,44,480,12,81,0.13,943,8,,,
PAN02,STEM,25,1,13,25,19,18,11,14,44,480,12,86,0.13,943,8,,,
PAN02,STEM,25,1,13,25,20,18,11,14,44,481,13,91,0.13,943,8,,,
PAN02,STEM,25,1,13,25,21,18,11,14,44,482,13,96,0.13,943,8,,,
PAN02,STEM,25,1,13,25,22,18,11,14,44,482,14,100,0.12,943,8,,,
PAN02,STEM,25,1,13,25,23,18,11,14,44,483,15,105,0.12,943,8,,,
PAN02,STEM,25,1,13,25,24,18,11,14,44,483,15,110,0.12,943,8,,,
PAN02,STEM,25,1,13,25,25,18,11,14,44,484,16,115,0.12,943,8,,,
PAN02,STEM,25,1,13,25,26,18,11,14,45,485,16,120,0.12,943,8,,,
PAN02,STEM,25,1,13,25,27,18,11,14,45,485,17,124,0.12,943,8,,,
PAN02,STEM,1,1,14,1,4,13,1,9,50,440,0,0,0,947,8,24.6,24.3,7
PAN02,STEM,1,1,14,1,5,13,1,9,50,441,0,4,0,947,8,,,
PAN02,STEM,1,1,14,1,6,13,1,9,50,452,0,9,0,948,8,,,
PAN02,STEM,1,1,14,1,7,13,1,9,50,451,13,14,0.84,948,8,,,
PAN02,STEM,1,1,14,1,8,13,1,9,50,452,13,19,0.62,948,8,,,
PAN02,STEM,1,1,14,1,9,13,1,9,50,453,13,24,0.49,948,8,,,
PAN02,STEM,1,1,14,1,10,13,1,9,50,454,13,28,0.43,947,8,,,
PAN02,STEM,1,1,14,1,11,13,1,9,50,455,14,33,0.38,947,8,,,
PAN02,STEM,1,1,14,1,12,13,1,9,50,457,15,38,0.35,947,8,,,
PAN02,STEM,1,1,14,1,13,13,1,9,50,458,15,43,0.33,947,8,,,
PAN02,STEM,1,1,14,1,14,13,1,9,50,459,16,48,0.31,947,8,,,
PAN02,STEM,1,1,14,1,15,13,1,9,50,460,17,52,0.3,947,8,,,
PAN02,STEM,1,1,14,1,16,13,1,9,50,461,18,57,0.29,947,8,,,
PAN02,STEM,1,1,14,1,17,13,1,9,51,463,19,62,0.28,947,8,,,
PAN02,STEM,1,1,14,1,18,13,1,9,51,464,20,67,0.27,947,8,,,
PAN02,STEM,1,1,14,1,19,13,1,9,51,465,21,72,0.27,947,8,,,
PAN02,STEM,1,1,14,1,20,13,1,9,51,466,22,76,0.26,947,8,,,
PAN02,STEM,1,1,14,1,21,13,1,9,51,467,23,81,0.26,947,8,,,
PAN02,STEM,1,1,14,1,22,13,1,9,51,468,24,86,0.25,947,8,,,
PAN02,STEM,1,1,14,1,23,13,1,9,51,469,25,91,0.25,947,8,,,
PAN02,STEM,1,1,14,1,24,13,1,9,51,471,26,96,0.24,947,8,,,
PAN02,STEM,1,1,14,1,25,13,1,9,51,472,27,100,0.24,947,8,,,
PAN02,STEM,1,1,14,1,26,13,1,9,51,473,28,105,0.24,947,8,,,
PAN02,STEM,1,1,14,1,27,13,1,9,51,474,29,110,0.24,947,8,,,
PAN02,STEM,1,1,14,1,28,13,1,9,51,475,30,115,0.24,947,8,,,
PAN02,STEM,1,1,14,1,29,13,1,9,52,477,31,120,0.23,947,8,,,
PAN02,STEM,1,1,14,1,30,13,1,9,52,478,32,124,0.23,947,8,,,
PAN02,STEM,2,1,14,2,1,13,1,9,43,416,0,0,0,947,8,25.8,26,7
PAN02,STEM,2,1,14,2,2,13,1,9,44,448,0,4,0,947,8,,,
PAN02,STEM,2,1,14,2,3,13,1,9,44,457,0,9,0,947,8,,,
PAN02,STEM,2,1,14,2,4,13,1,9,44,458,39,14,2.47,947,8,,,
PAN02,STEM,2,1,14,2,5,13,1,9,44,459,38,19,1.79,947,8,,,
PAN02,STEM,2,1,14,2,6,13,1,9,44,460,36,24,1.36,947,8,,,
PAN02,STEM,2,1,14,2,7,13,1,9,44,462,35,28,1.1,947,8,,,
PAN02,STEM,2,1,14,2,8,13,1,9,44,464,34,33,0.92,947,8,,,
PAN02,STEM,2,1,14,2,9,13,1,9,44,465,33,38,0.79,947,8,,,
