Plot,TypeMeas,Subplot,Meas,DD,MM,YY,Id,Subplot,Meas,;Plot,RecNo,Day,Month,Hour,Min,CO2 Ref,mb Ref,mbR Temp,Input A,Input B,Input C,Input D,Input E,Input F,Input G,Input H,ATMP,Probe Type,a
ESP,TOT,6,1,24,10,11,ESP_TOT_6_1_241011,6,1,21,23,24,10,16,41,489,0,0,0,0,0,42,105,0.28,0,0,731,8,
ESP,TOT,6,1,24,10,11,ESP_TOT_6_1_241011,6,1,21,24,24,10,16,41,490,0,0,0,0,0,44,110,0.28,0,0,732,8,
ESP,TOT,6,1,24,10,11,ESP_TOT_6_1_241011,6,1,21,25,24,10,16,42,494,0,0,0,0,0,47,115,0.28,0,0,731,8,
ESP,TOT,6,1,24,10,11,ESP_TOT_6_1_241011,6,1,21,26,24,10,16,42,497,0,0,0,0,0,50,120,0.29,0,0,731,8,a
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,1,24,10,16,43,460,0,0,0,0,0,0,0,0,0,0,732,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,2,24,10,16,43,461,0,0,0,0,0,0,4,0,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,3,24,10,16,43,462,0,0,0,0,0,0,9,0,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,4,24,10,16,43,463,0,0,0,0,0,3,14,0.15,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,5,24,10,16,43,464,0,0,0,0,0,4,19,0.14,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,6,24,10,16,43,466,0,0,0,0,0,5,24,0.16,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,7,24,10,16,43,467,0,0,0,0,0,6,28,0.16,0,0,732,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,8,24,10,16,43,468,0,0,0,0,0,8,33,0.17,0,0,732,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,9,24,10,16,43,470,0,0,0,0,0,10,38,0.18,0,0,732,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,10,24,10,16,44,472,0,0,0,0,0,12,43,0.19,0,0,732,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,11,24,10,16,44,475,0,0,0,0,0,14,48,0.2,0,0,732,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,12,24,10,16,44,477,0,0,0,0,0,16,52,0.22,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,13,24,10,16,44,479,0,0,0,0,0,19,57,0.23,0,0,732,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,14,24,10,16,44,482,0,0,0,0,0,21,62,0.24,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,15,24,10,16,44,484,0,0,0,0,0,24,67,0.25,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,16,24,10,16,44,486,0,0,0,0,0,26,72,0.25,0,0,732,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,17,24,10,16,44,489,0,0,0,0,0,29,76,0.26,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,18,24,10,16,44,491,0,0,0,0,0,31,81,0.27,0,0,732,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,19,24,10,16,44,493,0,0,0,0,0,34,86,0.27,0,0,732,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,20,24,10,16,44,496,0,0,0,0,0,36,91,0.28,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,21,24,10,16,44,498,0,0,0,0,0,39,96,0.28,0,0,732,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,22,24,10,16,44,501,0,0,0,0,0,42,100,0.29,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,23,24,10,16,45,503,0,0,0,0,0,44,105,0.29,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,24,24,10,16,45,506,0,0,0,0,0,47,110,0.3,0,0,731,8,
ESP,TOT,6,2,24,10,11,ESP_TOT_6_2_241011,6,2,22,25,24,10,16,45,509,0,0,0,0,0,50,115,0.3,0,0,731,8,a
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,1,24,10,16,48,439,0,0,0,0,0,0,0,0,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,2,24,10,16,48,440,0,0,0,0,0,0,4,0,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,3,24,10,16,48,441,0,0,0,0,0,0,9,0,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,4,24,10,16,48,442,0,0,0,0,0,2,14,0.1,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,5,24,10,16,48,443,0,0,0,0,0,3,19,0.12,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,6,24,10,16,48,445,0,0,0,0,0,5,24,0.14,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,7,24,10,16,48,446,0,0,0,0,0,6,28,0.16,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,8,24,10,16,48,448,0,0,0,0,0,8,33,0.18,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,9,24,10,16,48,450,0,0,0,0,0,10,38,0.19,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,10,24,10,16,48,452,0,0,0,0,0,12,43,0.2,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,11,24,10,16,48,454,0,0,0,0,0,15,48,0.22,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,12,24,10,16,48,456,0,0,0,0,0,17,52,0.22,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,13,24,10,16,49,459,0,0,0,0,0,19,57,0.23,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,14,24,10,16,49,460,0,0,0,0,0,21,62,0.24,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,15,24,10,16,49,463,0,0,0,0,0,24,67,0.25,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,16,24,10,16,49,465,0,0,0,0,0,26,72,0.25,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,17,24,10,16,49,468,0,0,0,0,0,29,76,0.26,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,18,24,10,16,49,470,0,0,0,0,0,31,81,0.27,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,19,24,10,16,49,471,0,0,0,0,0,33,86,0.27,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,20,24,10,16,49,474,0,0,0,0,0,36,91,0.27,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,21,24,10,16,49,476,0,0,0,0,0,38,96,0.28,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,22,24,10,16,49,479,0,0,0,0,0,41,100,0.28,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,23,24,10,16,49,482,0,0,0,0,0,44,105,0.29,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,24,24,10,16,49,484,0,0,0,0,0,46,110,0.29,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,25,24,10,16,50,486,0,0,0,0,0,49,115,0.29,0,0,733,8,
ESP,TOT,7,1,24,10,11,ESP_TOT_7_1_241011,7,1,23,26,24,10,16,50,489,0,0,0,0,0,51,120,0.3,0,0,733,8,a
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,1,24,10,16,51,445,0,0,0,0,0,0,0,0,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,2,24,10,16,51,446,0,0,0,0,0,0,4,0,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,3,24,10,16,51,447,0,0,0,0,0,0,9,0,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,4,24,10,16,51,449,0,0,0,0,0,4,14,0.21,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,5,24,10,16,51,451,0,0,0,0,0,6,19,0.23,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,6,24,10,16,51,453,0,0,0,0,0,8,24,0.23,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,7,24,10,16,51,455,0,0,0,0,0,10,28,0.24,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,8,24,10,16,51,457,0,0,0,0,0,12,33,0.25,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,9,24,10,16,51,459,0,0,0,0,0,14,38,0.26,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,10,24,10,16,51,461,0,0,0,0,0,16,43,0.27,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,11,24,10,16,52,464,0,0,0,0,0,19,48,0.28,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,12,24,10,16,52,467,0,0,0,0,0,21,52,0.29,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,13,24,10,16,52,469,0,0,0,0,0,24,57,0.29,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,14,24,10,16,52,471,0,0,0,0,0,26,62,0.3,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,15,24,10,16,52,474,0,0,0,0,0,29,67,0.3,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,16,24,10,16,52,477,0,0,0,0,0,32,72,0.31,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,17,24,10,16,52,479,0,0,0,0,0,35,76,0.31,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,18,24,10,16,52,482,0,0,0,0,0,37,81,0.32,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,19,24,10,16,52,484,0,0,0,0,0,40,86,0.32,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,20,24,10,16,52,486,0,0,0,0,0,43,91,0.32,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,21,24,10,16,52,489,0,0,0,0,0,45,96,0.33,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,22,24,10,16,52,492,0,0,0,0,0,48,100,0.33,0,0,733,8,
ESP,TOT,7,2,24,10,11,ESP_TOT_7_2_241011,7,2,24,23,24,10,16,52,495,0,0,0,0,0,51,105,0.33,0,0,733,8,a
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,1,24,10,16,55,450,0,0,0,0,0,0,0,0,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,2,24,10,16,56,452,0,0,0,0,0,0,4,0,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,3,24,10,16,56,454,0,0,0,0,0,0,9,0,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,4,24,10,16,56,456,0,0,0,0,0,5,14,0.26,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,5,24,10,16,56,457,0,0,0,0,0,7,19,0.25,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,6,24,10,16,56,458,0,0,0,0,0,8,24,0.24,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,7,24,10,16,56,460,0,0,0,0,0,10,28,0.24,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,8,24,10,16,56,462,0,0,0,0,0,11,33,0.23,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,9,24,10,16,56,463,0,0,0,0,0,12,38,0.23,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,10,24,10,16,56,465,0,0,0,0,0,14,43,0.23,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,11,24,10,16,56,467,0,0,0,0,0,16,48,0.23,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,12,24,10,16,56,468,0,0,0,0,0,17,52,0.23,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,13,24,10,16,56,469,0,0,0,0,0,19,57,0.23,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,14,24,10,16,57,471,0,0,0,0,0,20,62,0.23,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,15,24,10,16,57,473,0,0,0,0,0,22,67,0.23,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,16,24,10,16,57,475,0,0,0,0,0,24,72,0.23,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,17,24,10,16,57,477,0,0,0,0,0,25,76,0.23,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,18,24,10,16,57,479,0,0,0,0,0,27,81,0.23,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,19,24,10,16,57,480,0,0,0,0,0,29,86,0.23,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,20,24,10,16,57,482,0,0,0,0,0,31,91,0.24,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,21,24,10,16,57,484,0,0,0,0,0,33,96,0.24,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,22,24,10,16,57,485,0,0,0,0,0,34,100,0.24,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,23,24,10,16,57,488,0,0,0,0,0,36,105,0.24,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,24,24,10,16,57,489,0,0,0,0,0,38,110,0.24,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,25,24,10,16,57,491,0,0,0,0,0,40,115,0.24,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,26,24,10,16,58,492,0,0,0,0,0,42,120,0.24,0,0,733,8,
ESP,TOT,8,1,24,10,11,ESP_TOT_8_1_241011,8,1,25,27,24,10,16,58,494,0,0,0,0,0,43,124,0.24,0,0,733,8,a
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,1,24,10,16,58,441,0,0,0,0,0,0,0,0,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,2,24,10,16,59,442,0,0,0,0,0,0,4,0,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,3,24,10,16,59,442,0,0,0,0,0,0,9,0,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,4,24,10,16,59,448,0,0,0,0,0,6,14,0.29,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,5,24,10,16,59,449,0,0,0,0,0,9,19,0.32,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,6,24,10,16,59,451,0,0,0,0,0,11,24,0.32,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,7,24,10,16,59,453,0,0,0,0,0,13,28,0.32,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,8,24,10,16,59,454,0,0,0,0,0,14,33,0.3,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,9,24,10,16,59,456,0,0,0,0,0,15,38,0.29,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,10,24,10,16,59,458,0,0,0,0,0,17,43,0.28,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,11,24,10,16,59,459,0,0,0,0,0,19,48,0.28,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,12,24,10,16,59,460,0,0,0,0,0,20,52,0.27,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,13,24,10,16,59,462,0,0,0,0,0,21,57,0.26,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,14,24,10,17,0,465,0,0,0,0,0,23,62,0.26,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,15,24,10,17,0,465,0,0,0,0,0,25,67,0.26,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,16,24,10,17,0,468,0,0,0,0,0,26,72,0.26,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,17,24,10,17,0,470,0,0,0,0,0,28,76,0.26,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,18,24,10,17,0,471,0,0,0,0,0,30,81,0.26,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,19,24,10,17,0,473,0,0,0,0,0,32,86,0.26,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,20,24,10,17,0,475,0,0,0,0,0,33,91,0.25,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,21,24,10,17,0,477,0,0,0,0,0,35,96,0.26,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,22,24,10,17,0,478,0,0,0,0,0,37,100,0.25,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,23,24,10,17,0,481,0,0,0,0,0,39,105,0.26,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,24,24,10,17,0,482,0,0,0,0,0,41,110,0.25,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,25,24,10,17,0,484,0,0,0,0,0,42,115,0.25,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,26,24,10,17,1,486,0,0,0,0,0,44,120,0.25,0,0,733,8,
ESP,TOT,8,2,24,10,11,ESP_TOT_8_2_241011,8,2,26,27,24,10,17,1,488,0,0,0,0,0,46,124,0.25,0,0,733,8,a
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,1,24,10,17,3,472,0,0,0,0,0,0,0,0,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,2,24,10,17,3,473,0,0,0,0,0,0,4,0,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,3,24,10,17,3,476,0,0,0,0,0,0,9,0,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,4,24,10,17,3,477,0,0,0,0,0,5,14,0.24,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,5,24,10,17,3,478,0,0,0,0,0,6,19,0.22,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,6,24,10,17,3,481,0,0,0,0,0,8,24,0.23,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,7,24,10,17,4,483,0,0,0,0,0,10,28,0.25,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,8,24,10,17,4,487,0,0,0,0,0,13,33,0.28,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,9,24,10,17,4,490,0,0,0,0,0,17,38,0.31,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,10,24,10,17,4,490,0,0,0,0,0,19,43,0.3,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,11,24,10,17,4,494,0,0,0,0,0,22,48,0.32,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,12,24,10,17,4,495,0,0,0,0,0,24,52,0.32,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,13,24,10,17,4,499,0,0,0,0,0,27,57,0.33,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,14,24,10,17,4,501,0,0,0,0,0,30,62,0.33,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,15,24,10,17,4,505,0,0,0,0,0,33,67,0.34,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,16,24,10,17,4,507,0,0,0,0,0,36,72,0.35,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,17,24,10,17,4,510,0,0,0,0,0,38,76,0.35,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,18,24,10,17,4,512,0,0,0,0,0,41,81,0.35,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,19,24,10,17,4,515,0,0,0,0,0,44,86,0.35,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,20,24,10,17,5,518,0,0,0,0,0,47,91,0.36,0,0,735,8,
ESP,TOT,9,1,24,10,11,ESP_TOT_9_1_241011,9,1,27,21,24,10,17,5,521,0,0,0,0,0,50,96,0.36,0,0,735,8,a
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,1,24,10,17,6,446,0,0,0,0,0,0,0,0,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,2,24,10,17,7,448,0,0,0,0,0,0,4,0,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,3,24,10,17,7,449,0,0,0,0,0,0,9,0,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,4,24,10,17,7,452,0,0,0,0,0,5,14,0.25,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,5,24,10,17,7,454,0,0,0,0,0,7,19,0.28,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,6,24,10,17,7,456,0,0,0,0,0,9,24,0.28,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,7,24,10,17,7,459,0,0,0,0,0,12,28,0.3,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,8,24,10,17,7,462,0,0,0,0,0,15,33,0.32,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,9,24,10,17,7,464,0,0,0,0,0,18,38,0.33,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,10,24,10,17,7,467,0,0,0,0,0,21,43,0.34,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,11,24,10,17,7,470,0,0,0,0,0,24,48,0.35,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,12,24,10,17,7,473,0,0,0,0,0,27,52,0.35,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,13,24,10,17,7,476,0,0,0,0,0,30,57,0.36,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,14,24,10,17,7,479,0,0,0,0,0,33,62,0.37,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,15,24,10,17,8,482,0,0,0,0,0,36,67,0.37,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,16,24,10,17,8,485,0,0,0,0,0,39,72,0.38,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,17,24,10,17,8,488,0,0,0,0,0,42,76,0.39,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,18,24,10,17,8,491,0,0,0,0,0,46,81,0.39,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,19,24,10,17,8,494,0,0,0,0,0,49,86,0.39,0,0,735,8,
ESP,TOT,9,2,24,10,11,ESP_TOT_9_2_241011,9,2,28,20,24,10,17,8,498,0,0,0,0,0,52,91,0.4,0,0,735,8,a
ESP,TOT,10,1,24,10,11,ESP_TOT_10_1_241011,10,1,29,1,24,10,17,11,474,0,0,0,0,0,0,0,0,0,0,735,8,
ESP,TOT,10,1,24,10,11,ESP_TOT_10_1_241011,10,1,29,2,24,10,17,11,475,0,0,0,0,0,0,4,0,0,0,735,8,
ESP,TOT,10,1,24,10,11,ESP_TOT_10_1_241011,10,1,29,3,24,10,17,11,475,0,0,0,0,0,0,9,0,0,0,735,8,
ESP,TOT,10,1,24,10,11,ESP_TOT_10_1_241011,10,1,29,4,24,10,17,11,475,0,0,0,0,0,0,14,0.03,0,0,735,8,
ESP,TOT,10,1,24,10,11,ESP_TOT_10_1_241011,10,1,29,5,24,10,17,11,477,0,0,0,0,0,2,19,0.07,0,0,735,8,
