"","plot_code","sub_plot","tree_tag","year","month","day","pom_height","dbh_first_year","dbh_first_year_cm","dendrometer_reading_mm","comments","forma_tronco","igual_DAP","apertura","X","X_1","X_2","X_3","X_4","density","height_m","dbh","cenyear","cenmonth","cenday"
"804","ESP-01",8,193,2012,5,2,NA,NA,13,"2.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,8,13.4,2006,7,4
"805","ESP-01",9,203,2009,8,19,NA,NA,11.4,"0",NA,"e","igual","0.6",NA,NA,NA,NA,NA,0.74977,11.5,11.3,2006,7,4
"806","ESP-01",9,203,2009,11,25,NA,NA,11.4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,11.3,2006,7,4
"807","ESP-01",9,203,2010,1,26,NA,NA,11.4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,11.3,2006,7,4
"808","ESP-01",9,203,2010,5,1,NA,NA,11.4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,11.3,2006,7,4
"809","ESP-01",9,203,2010,7,21,NA,NA,11.4,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,11.3,2006,7,4
"810","ESP-01",9,203,2010,7,21,NA,NA,11.4,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,11.3,2006,7,4
"811","ESP-01",9,203,2010,10,13,NA,NA,11.4,"4.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,11.3,2006,7,4
"812","ESP-01",9,203,2011,1,31,NA,NA,11.4,"4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,11.3,2006,7,4
"813","ESP-01",9,203,2011,4,29,NA,NA,11.4,"4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,11.3,2006,7,4
"814","ESP-01",9,203,2011,7,11,NA,NA,11.4,"4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,11.3,2006,7,4
"815","ESP-01",9,203,2011,10,25,NA,NA,11.4,"4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,11.3,2006,7,4
"816","ESP-01",9,203,2012,5,2,NA,NA,11.4,"4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,11.3,2006,7,4
"817","ESP-01",9,204,2009,8,19,NA,NA,14.1,"0",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.594,11.5,13.4,2006,7,4
"818","ESP-01",9,204,2009,11,25,NA,NA,14.1,"2.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,13.4,2006,7,4
"819","ESP-01",9,204,2010,1,26,NA,NA,14.1,"2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,13.4,2006,7,4
"820","ESP-01",9,204,2010,5,1,NA,NA,14.1,"4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,13.4,2006,7,4
"821","ESP-01",9,204,2010,7,21,NA,NA,14.1,"5.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,13.4,2006,7,4
"822","ESP-01",9,204,2010,7,21,NA,NA,14.1,"5.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,13.4,2006,7,4
"823","ESP-01",9,204,2010,10,13,NA,NA,14.1,"7.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,13.4,2006,7,4
"824","ESP-01",9,204,2011,1,31,NA,NA,14.1,"9.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,13.4,2006,7,4
"825","ESP-01",9,204,2011,4,29,NA,NA,14.1,"13.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,13.4,2006,7,4
"826","ESP-01",9,204,2011,7,11,NA,NA,14.1,"13.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,13.4,2006,7,4
"827","ESP-01",9,204,2011,10,25,NA,NA,14.1,"14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,13.4,2006,7,4
"828","ESP-01",9,204,2012,5,2,NA,NA,14.1,"16.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11.5,13.4,2006,7,4
"829","ESP-01",9,205,2009,8,19,NA,NA,18.1,"0",NA,NA,NA,"muerto",NA,NA,NA,NA,NA,0.74977,11.5,13.4,2006,7,4
"830","ESP-01",9,205,2009,11,25,NA,NA,18.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,13.4,2006,7,4
"831","ESP-01",9,205,2010,1,26,NA,NA,18.1,"-0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,13.4,2006,7,4
"832","ESP-01",9,205,2010,5,1,NA,NA,18.1,"-0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,13.4,2006,7,4
"833","ESP-01",9,205,2010,7,21,NA,NA,18.1,"-1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,13.4,2006,7,4
"834","ESP-01",9,205,2010,7,21,NA,NA,18.1,"-1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,13.4,2006,7,4
"835","ESP-01",9,205,2010,10,13,NA,NA,18.1,"-2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,13.4,2006,7,4
"836","ESP-01",9,205,2011,1,31,NA,NA,18.1,NA,"muerto.31.01.11",NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,13.4,2006,7,4
"837","ESP-01",9,205,2011,4,29,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,13.4,2006,7,4
"838","ESP-01",9,205,2011,7,11,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,13.4,2006,7,4
"839","ESP-01",9,205,2011,10,25,NA,NA,18.1,NA,"muerto",NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,13.4,2006,7,4
"840","ESP-01",9,205,2012,5,2,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,13.4,2006,7,4
"841","ESP-01",9,206,2009,8,19,NA,NA,10.8,"0",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.515,8,10.8,2006,7,4
"842","ESP-01",9,206,2009,11,25,NA,NA,10.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8,10.8,2006,7,4
"843","ESP-01",9,206,2010,1,26,NA,NA,10.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8,10.8,2006,7,4
"844","ESP-01",9,206,2010,5,1,NA,NA,10.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8,10.8,2006,7,4
"845","ESP-01",9,206,2010,7,21,NA,NA,10.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8,10.8,2006,7,4
"846","ESP-01",9,206,2010,7,21,NA,NA,10.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8,10.8,2006,7,4
"847","ESP-01",9,206,2010,10,13,NA,NA,10.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8,10.8,2006,7,4
"848","ESP-01",9,206,2011,1,31,NA,NA,10.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8,10.8,2006,7,4
"849","ESP-01",9,206,2011,4,29,NA,NA,10.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8,10.8,2006,7,4
"850","ESP-01",9,206,2011,7,11,NA,NA,10.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8,10.8,2006,7,4
"851","ESP-01",9,206,2011,10,25,NA,NA,10.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8,10.8,2006,7,4
"852","ESP-01",9,206,2012,5,2,NA,NA,10.8,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515,8,10.8,2006,7,4
"853","ESP-01",9,224,2009,8,19,NA,NA,15.2,"1.6",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.52,11.5,15,2006,7,4
"854","ESP-01",9,224,2009,11,25,NA,NA,15.2,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,15,2006,7,4
"855","ESP-01",9,224,2010,1,26,NA,NA,15.2,"4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,15,2006,7,4
"856","ESP-01",9,224,2010,5,1,NA,NA,15.2,"5.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,15,2006,7,4
"857","ESP-01",9,224,2010,7,21,NA,NA,15.2,"9.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,15,2006,7,4
"858","ESP-01",9,224,2010,7,21,NA,NA,15.2,"9.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,15,2006,7,4
"859","ESP-01",9,224,2010,10,13,NA,NA,15.2,"13",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,15,2006,7,4
"860","ESP-01",9,224,2011,1,31,NA,NA,15.2,"14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,15,2006,7,4
"861","ESP-01",9,224,2011,4,29,NA,NA,15.2,"14.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,15,2006,7,4
"862","ESP-01",9,224,2011,7,11,NA,NA,15.2,"15.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,15,2006,7,4
"863","ESP-01",9,224,2011,10,25,NA,NA,15.2,"18.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,15,2006,7,4
"864","ESP-01",9,224,2012,5,2,NA,NA,15.2,"19.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,11.5,15,2006,7,4
"865","ESP-01",9,225,2009,8,19,NA,NA,14.5,"0",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.74977,10.5,15.2,2006,7,4
"866","ESP-01",9,225,2009,11,25,NA,NA,14.5,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,10.5,15.2,2006,7,4
"867","ESP-01",9,225,2010,1,26,NA,NA,14.5,"-0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,10.5,15.2,2006,7,4
"868","ESP-01",9,225,2010,5,1,NA,NA,14.5,"-0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,10.5,15.2,2006,7,4
"869","ESP-01",9,225,2010,7,21,NA,NA,14.5,"-0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,10.5,15.2,2006,7,4
"870","ESP-01",9,225,2010,7,21,NA,NA,14.5,"-0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,10.5,15.2,2006,7,4
"871","ESP-01",9,225,2010,10,13,NA,NA,14.5,"-0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,10.5,15.2,2006,7,4
"872","ESP-01",9,225,2011,1,31,NA,NA,14.5,"-0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,10.5,15.2,2006,7,4
"873","ESP-01",9,225,2011,4,29,NA,NA,14.5,"-0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,10.5,15.2,2006,7,4
"874","ESP-01",9,225,2011,7,11,NA,NA,14.5,"-0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,10.5,15.2,2006,7,4
"875","ESP-01",9,225,2011,10,25,NA,NA,14.5,"-0.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,10.5,15.2,2006,7,4
"876","ESP-01",9,225,2012,5,2,NA,NA,14.5,"-1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,10.5,15.2,2006,7,4
"877","ESP-01",9,226,2009,8,19,NA,NA,23.1,"0",NA,NA,NA,"muerto",NA,NA,NA,NA,NA,0.6,NA,23.8,2006,7,4
"878","ESP-01",9,226,2009,11,25,NA,NA,23.1,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,23.8,2006,7,4
"879","ESP-01",9,226,2010,1,26,NA,NA,23.1,NA,"Muerto",NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,23.8,2006,7,4
"880","ESP-01",9,226,2010,5,1,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,23.8,2006,7,4
"881","ESP-01",9,226,2010,7,21,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,23.8,2006,7,4
"882","ESP-01",9,226,2010,7,21,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,23.8,2006,7,4
"883","ESP-01",9,226,2010,10,13,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,23.8,2006,7,4
"884","ESP-01",9,226,2011,1,31,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,23.8,2006,7,4
"885","ESP-01",9,226,2011,4,29,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,23.8,2006,7,4
"886","ESP-01",9,226,2011,7,11,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,23.8,2006,7,4
"887","ESP-01",9,226,2011,10,25,NA,NA,23.1,NA,"muerto",NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,23.8,2006,7,4
"888","ESP-01",9,226,2012,5,2,NA,NA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,23.8,2006,7,4
"889","ESP-01",9,227,2009,8,19,NA,NA,17.3,"0",NA,"o","igual",NA,NA,NA,NA,NA,NA,0.594,12.5,18.4,2006,7,4
"890","ESP-01",9,227,2009,11,25,NA,NA,17.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,12.5,18.4,2006,7,4
"891","ESP-01",9,227,2010,1,26,NA,NA,17.3,"-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,12.5,18.4,2006,7,4
"892","ESP-01",9,227,2010,5,1,NA,NA,17.3,"-0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,12.5,18.4,2006,7,4
"893","ESP-01",9,227,2010,7,21,NA,NA,17.3,"-0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,12.5,18.4,2006,7,4
"894","ESP-01",9,227,2010,7,21,NA,NA,17.3,"-0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,12.5,18.4,2006,7,4
"895","ESP-01",9,227,2010,10,13,NA,NA,17.3,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,12.5,18.4,2006,7,4
"896","ESP-01",9,227,2011,1,31,NA,NA,17.3,"-0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,12.5,18.4,2006,7,4
"897","ESP-01",9,227,2011,4,29,NA,NA,17.3,"-0.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,12.5,18.4,2006,7,4
"898","ESP-01",9,227,2011,7,11,NA,NA,17.3,"-0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,12.5,18.4,2006,7,4
"899","ESP-01",9,227,2011,10,25,NA,NA,17.3,"-0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,12.5,18.4,2006,7,4
"900","ESP-01",9,227,2012,5,2,NA,NA,17.3,"-0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,12.5,18.4,2006,7,4
"901","ESP-01",10,238,2009,8,19,NA,NA,42.1,"2.6",NA,"o","igual","1.4",NA,NA,NA,NA,NA,0.6,14.5,41,2006,7,4
"902","ESP-01",10,238,2009,11,25,NA,NA,42.1,"5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,14.5,41,2006,7,4
"903","ESP-01",10,238,2010,1,26,NA,NA,42.1,"9.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,14.5,41,2006,7,4
"904","ESP-01",10,238,2010,5,1,NA,NA,42.1,"15.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,14.5,41,2006,7,4
"905","ESP-01",10,238,2010,7,21,NA,NA,42.1,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,14.5,41,2006,7,4
"906","ESP-01",10,238,2010,7,21,NA,NA,42.1,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,14.5,41,2006,7,4
"907","ESP-01",10,238,2010,10,13,NA,NA,42.1,"23.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,14.5,41,2006,7,4
"908","ESP-01",10,238,2011,1,31,NA,NA,42.1,"29.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,14.5,41,2006,7,4
"909","ESP-01",10,238,2011,4,29,NA,NA,42.1,"32.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,14.5,41,2006,7,4
"910","ESP-01",10,238,2011,7,11,NA,NA,42.1,"34.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,14.5,41,2006,7,4
"911","ESP-01",10,238,2011,10,25,NA,NA,42.1,"40.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,14.5,41,2006,7,4
"912","ESP-01",10,238,2012,5,2,NA,NA,42.1,"45.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,14.5,41,2006,7,4
"913","ESP-01",10,240,2009,8,19,NA,NA,23.2,"1.6",NA,"o","igual",NA,NA,NA,NA,NA,NA,0.65,13.5,26.2,2006,7,4
"914","ESP-01",10,240,2009,11,25,NA,NA,23.2,"3.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,13.5,26.2,2006,7,4
"915","ESP-01",10,240,2010,1,26,NA,NA,23.2,"6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,13.5,26.2,2006,7,4
"916","ESP-01",10,240,2010,5,1,NA,NA,23.2,"7.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,13.5,26.2,2006,7,4
"917","ESP-01",10,240,2010,7,21,NA,NA,23.2,"7.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,13.5,26.2,2006,7,4
"918","ESP-01",10,240,2010,7,21,NA,NA,23.2,"7.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,13.5,26.2,2006,7,4
"919","ESP-01",10,240,2010,10,13,NA,NA,23.2,"8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,13.5,26.2,2006,7,4
"920","ESP-01",10,240,2011,1,31,NA,NA,23.2,"10.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,13.5,26.2,2006,7,4
"921","ESP-01",10,240,2011,4,29,NA,NA,23.2,"10.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,13.5,26.2,2006,7,4
"922","ESP-01",10,240,2011,7,11,NA,NA,23.2,"10.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,13.5,26.2,2006,7,4
"923","ESP-01",10,240,2011,10,25,NA,NA,23.2,"12.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,13.5,26.2,2006,7,4
"924","ESP-01",10,240,2012,5,2,NA,NA,23.2,"16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,13.5,26.2,2006,7,4
"925","ESP-01",10,241,2009,8,19,NA,NA,11.4,"0",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.61785,9,10.8,2006,7,4
"926","ESP-01",10,241,2009,11,25,NA,NA,11.4,"1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9,10.8,2006,7,4
"927","ESP-01",10,241,2010,1,26,NA,NA,11.4,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9,10.8,2006,7,4
"928","ESP-01",10,241,2010,5,1,NA,NA,11.4,"3.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9,10.8,2006,7,4
"929","ESP-01",10,241,2010,7,21,NA,NA,11.4,"3.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9,10.8,2006,7,4
"930","ESP-01",10,241,2010,7,21,NA,NA,11.4,"3.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9,10.8,2006,7,4
"931","ESP-01",10,241,2010,10,13,NA,NA,11.4,"4.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9,10.8,2006,7,4
"932","ESP-01",10,241,2011,1,31,NA,NA,11.4,"5.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9,10.8,2006,7,4
"933","ESP-01",10,241,2011,4,29,NA,NA,11.4,"6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9,10.8,2006,7,4
"934","ESP-01",10,241,2011,7,11,NA,NA,11.4,"8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9,10.8,2006,7,4
"935","ESP-01",10,241,2011,10,25,NA,NA,11.4,"9.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9,10.8,2006,7,4
"936","ESP-01",10,241,2012,5,2,NA,NA,11.4,"9.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61785,9,10.8,2006,7,4
"937","ESP-01",10,242,2009,8,19,NA,NA,10.6,"0",NA,"e","igual",NA,NA,NA,NA,NA,NA,0.594,9.5,10,2006,7,4
"938","ESP-01",10,242,2009,11,25,NA,NA,10.6,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,9.5,10,2006,7,4
"939","ESP-01",10,242,2010,1,26,NA,NA,10.6,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,9.5,10,2006,7,4
"940","ESP-01",10,242,2010,5,1,NA,NA,10.6,"2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,9.5,10,2006,7,4
"941","ESP-01",10,242,2010,7,21,NA,NA,10.6,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,9.5,10,2006,7,4
"942","ESP-01",10,242,2010,7,21,NA,NA,10.6,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,9.5,10,2006,7,4
"943","ESP-01",10,242,2010,10,13,NA,NA,10.6,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,9.5,10,2006,7,4
"944","ESP-01",10,242,2011,1,31,NA,NA,10.6,"2.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,9.5,10,2006,7,4
"945","ESP-01",10,242,2011,4,29,NA,NA,10.6,"3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,9.5,10,2006,7,4
"946","ESP-01",10,242,2011,7,11,NA,NA,10.6,"3.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,9.5,10,2006,7,4
"947","ESP-01",10,242,2011,10,25,NA,NA,10.6,"3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,9.5,10,2006,7,4
"948","ESP-01",10,242,2012,5,2,NA,NA,10.6,"3.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,9.5,10,2006,7,4
"949","ESP-01",10,243,2009,8,19,NA,NA,14.9,"-0.5",NA,"t","igual",NA,NA,NA,NA,NA,NA,0.594,11,10.1,2006,7,4
"950","ESP-01",10,243,2009,11,25,NA,NA,14.9,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11,10.1,2006,7,4
"951","ESP-01",10,243,2010,1,26,NA,NA,14.9,"-0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11,10.1,2006,7,4
"952","ESP-01",10,243,2010,5,1,NA,NA,14.9,"-0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11,10.1,2006,7,4
"953","ESP-01",10,243,2010,7,21,NA,NA,14.9,"-1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11,10.1,2006,7,4
"954","ESP-01",10,243,2010,7,21,NA,NA,14.9,"-1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11,10.1,2006,7,4
"955","ESP-01",10,243,2010,10,13,NA,NA,14.9,"-1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11,10.1,2006,7,4
"956","ESP-01",10,243,2011,1,31,NA,NA,14.9,"-1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11,10.1,2006,7,4
"957","ESP-01",10,243,2011,4,29,NA,NA,14.9,"-1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11,10.1,2006,7,4
"958","ESP-01",10,243,2011,7,11,NA,NA,14.9,"-1.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11,10.1,2006,7,4
"959","ESP-01",10,243,2011,10,25,NA,NA,14.9,"-2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11,10.1,2006,7,4
"960","ESP-01",10,243,2012,5,2,NA,NA,14.9,"-1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.594,11,10.1,2006,7,4
"961","ESP-01",10,245,2009,8,19,NA,NA,16.3,"0",NA,"t","igual",NA,NA,NA,NA,NA,NA,0.74977,11.5,16.5,2006,7,4
"962","ESP-01",10,245,2009,11,25,NA,NA,16.3,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,16.5,2006,7,4
"963","ESP-01",10,245,2010,1,26,NA,NA,16.3,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,16.5,2006,7,4
"964","ESP-01",10,245,2010,5,1,NA,NA,16.3,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,16.5,2006,7,4
"965","ESP-01",10,245,2010,7,21,NA,NA,16.3,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,16.5,2006,7,4
"966","ESP-01",10,245,2010,7,21,NA,NA,16.3,"1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,16.5,2006,7,4
"967","ESP-01",10,245,2010,10,13,NA,NA,16.3,"1.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,16.5,2006,7,4
"968","ESP-01",10,245,2011,1,31,NA,NA,16.3,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,16.5,2006,7,4
"969","ESP-01",10,245,2011,4,29,NA,NA,16.3,"1.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,16.5,2006,7,4
"970","ESP-01",10,245,2011,7,11,NA,NA,16.3,"1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,16.5,2006,7,4
"971","ESP-01",10,245,2011,10,25,NA,NA,16.3,"2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,16.5,2006,7,4
"972","ESP-01",10,245,2012,5,2,NA,NA,16.3,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74977,11.5,16.5,2006,7,4
"973","ESP-01",10,249,2009,8,19,NA,NA,18.3,"0",NA,"c","igual","0.8",NA,NA,NA,NA,NA,0.49,12,17.1,2006,7,4
"974","ESP-01",10,249,2009,11,25,NA,NA,18.3,"3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,12,17.1,2006,7,4
"975","ESP-01",10,249,2010,1,26,NA,NA,18.3,"5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,12,17.1,2006,7,4
"976","ESP-01",10,249,2010,5,1,NA,NA,18.3,"7.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,12,17.1,2006,7,4
