plot_code,year,month,day,ingrowth_core_num,is_stock_yn,ingrowth_core_litterfall_g,soil_humidity_pcnt,soil_temperature_c,ol_layer_depth_cm,ml_layer_depth_cm,time_step,time_step_minutes,ol_under_2mm_g,ml_under_2mm_g,ol_2to3_mm_g,ml_2to3_mm_g,ol_3to4_mm_g,ml_3to4_mm_g,ol_4to5_mm_g,ml_4to5_mm_g,ol_above_5mm_g,ml_above_5mm_g,quality_code,comments
PAN-02,2013,6,20,15,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.102,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,15,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.070,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,15,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,16,n,6.45,46.2,22.4,NaN,30,1,10,NaN,0.252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,16,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,16,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,6,20,16,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,1,n,NaN,37.9,22,NaN,30,1,10,NaN,0.502,NaN,0.220,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,1,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,1,n,NaN,NaN,NaN,NaN,30,3,10,NaN,0.066,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,1,n,NaN,NaN,NaN,NaN,30,4,10,NaN,0.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,2,n,NaN,25.3,22.6,NaN,30,1,10,NaN,1.762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
PAN-02,2013,9,20,2,n,NaN,NaN,NaN,NaN,30,2,10,NaN,0.320,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
