Time ,Day,Month,Year,Light,Windspeed,Windvane,Rainfall,Temp,RH,
4:00:00,11,6,2013,0,0,220,0,19.91,98.652,
4:30:00,11,6,2013,0,10.171,220,0,20,98.505,
5:00:00,11,6,2013,0,0,255,0,20.41,96.978,
5:30:00,11,6,2013,0,0,275,0,20.64,96.273,
6:00:00,11,6,2013,0,11.218,310,0,20.62,96.536,
6:30:00,11,6,2013,10.99,0,170,0,20.54,97.336,
7:00:00,11,6,2013,32.52,0,170,0,20.5,97.378,
7:30:00,11,6,2013,100.14,0,230,0,21.05,95.231,
8:00:00,11,6,2013,121.66,0,225,0,21.73,95.305,
8:30:00,11,6,2013,152.78,0,175,0,22.67,96.347,
9:00:00,11,6,2013,200.98,0,175,0,23.7,91.168,
9:30:00,11,6,2013,199.34,0,305,0,23.42,91.347,
10:00:00,11,6,2013,119.56,0,100,0,22.61,94.515,
10:30:00,11,6,2013,342.3,0,20,0,21.88,95.631,
11:00:00,11,6,2013,265.79,0,25,0,22.39,94,
11:30:00,11,6,2013,338.79,0,280,0,23.32,95.842,
12:00:00,11,6,2013,574.63,0,340,0,25.32,92.936,
12:30:00,11,6,2013,674.3,0,80,0,26.62,89.621,
13:00:00,11,6,2013,582.82,0,75,0,26.86,85.61,
13:30:00,11,6,2013,518.48,0,105,0,26.87,83.326,
14:00:00,11,6,2013,506.78,0.502,160,0,25.9,85.326,
14:30:00,11,6,2013,346.27,0,175,0,26.11,83.094,
15:00:00,11,6,2013,246.6,0,175,0,25.16,85.536,
15:30:00,11,6,2013,183.9,0,175,0,25.11,85.568,
16:00:00,11,6,2013,55.91,0,180,0,24.61,87.242,
16:30:00,11,6,2013,43.05,0,185,0,23.74,90.789,
17:00:00,11,6,2013,39.07,0,200,0,23.05,91.736,
17:30:00,11,6,2013,5.38,0,205,0,22.49,92.368,
18:00:00,11,6,2013,0,0,210,0,21.62,95.8,
18:30:00,11,6,2013,0,0,150,0,21.14,95.357,
19:00:00,11,6,2013,0,0,150,0,20.53,97.673,
19:30:00,11,6,2013,-0.23,0,150,0,20.55,97.484,
20:00:00,11,6,2013,0,0,145,0,20.6,97.968,
20:30:00,11,6,2013,0,0,145,0,20.48,98.463,
21:00:00,11,6,2013,0,0,145,0,20.36,98.926,
21:30:00,11,6,2013,0,0,145,0,20.38,99.021,
22:00:00,11,6,2013,0,0,145,0,20.49,98.463,
22:30:00,11,6,2013,0,0,155,0,20.77,97.989,
23:00:00,11,6,2013,0,19.799,185,0,21.25,97.052,
23:30:00,11,6,2013,0,0,205,0,21.26,97.105,
0:00:00,12,6,2013,0,0,215,0,20.72,97.894,
0:30:00,12,6,2013,0,0,225,0,20.43,99.221,
1:00:00,12,6,2013,0,0,225,0,20.5,98.526,
1:30:00,12,6,2013,0,0,225,0,20.33,98.61,
2:00:00,12,6,2013,-0.23,0.167,210,0,20.21,98.747,
2:30:00,12,6,2013,-0.23,0,220,0,20.88,95.694,
3:00:00,12,6,2013,0,0,225,0,20.86,95.778,
3:30:00,12,6,2013,-0.23,0,340,0,20.38,96.621,
4:00:00,12,6,2013,0,0,340,0,19.93,98.126,
4:30:00,12,6,2013,0,0,340,0,19.7,98.947,
5:00:00,12,6,2013,0,15.529,340,0,19.66,99.378,
5:30:00,12,6,2013,0,0,330,0,20.36,94.978,
6:00:00,12,6,2013,0,0,345,0,20.63,93.757,
6:30:00,12,6,2013,29.71,12.641,340,0,20.39,94.536,
7:00:00,12,6,2013,126.81,0,0,0,21.06,91.61,
7:30:00,12,6,2013,225.31,0,145,0,21.79,88.557,
8:00:00,12,6,2013,321.24,0,150,0,22.84,83.842,
8:30:00,12,6,2013,448.05,0,345,0,23.71,80.8,
9:00:00,12,6,2013,592.41,0,340,0,25.01,79.747,
9:30:00,12,6,2013,726.01,0,55,0,27.32,77.536,
10:00:00,12,6,2013,622.6,9.794,150,0,28.61,71.221,
10:30:00,12,6,2013,582.35,0,205,0,27.09,70.094,
11:00:00,12,6,2013,638.04,0,230,0,26.2,72.789,
11:30:00,12,6,2013,952.73,0,270,0,27.01,71.052,
12:00:00,12,6,2013,769.77,0,170,0,29.18,67.178,
12:30:00,12,6,2013,732.33,0,335,0,29.01,68.463,
13:00:00,12,6,2013,471.22,0,335,0,29.34,67.021,
13:30:00,12,6,2013,315.86,0,335,0,27.93,73.263,
14:00:00,12,6,2013,203.08,0,335,0,26.66,78.873,
14:30:00,12,6,2013,390.03,0,335,0,26.11,80.073,
15:00:00,12,6,2013,452.73,0,335,0,26.07,78.494,
15:30:00,12,6,2013,75.1,0,335,0,25.67,79.357,
16:00:00,12,6,2013,62.7,0,70,0,23.01,84.284,
16:30:00,12,6,2013,36.96,0,15,0,22.01,90.273,
17:00:00,12,6,2013,22.46,0,105,0,21.47,92.673,
17:30:00,12,6,2013,14.97,0,115,0,21.31,90.842,
18:00:00,12,6,2013,0,0,135,0,21.17,89.4,
18:30:00,12,6,2013,-0.23,15.529,260,0,20.43,94.452,
19:00:00,12,6,2013,0,0,260,0,20.71,92.463,
19:30:00,12,6,2013,0,0,260,0,20.51,92.915,
20:00:00,12,6,2013,0,0,260,0,20.24,94.336,
20:30:00,12,6,2013,0,0,320,0,20.56,93.178,
21:00:00,12,6,2013,0,0,320,0,21.17,91.042,
21:30:00,12,6,2013,0,0,240,0,21.17,93.989,
22:00:00,12,6,2013,0,0,265,0,21.16,92.263,
22:30:00,12,6,2013,0,0,325,0,21.06,92.8,
23:00:00,12,6,2013,0,0,335,0,19.91,98.084,
23:30:00,12,6,2013,0,14.106,335,0,20.27,95.357,
0:00:00,13,6,2013,-0.23,32.649,170,0,20.64,94.273,
0:30:00,13,6,2013,0,0,195,0,20.05,95.8,
1:00:00,13,6,2013,-0.23,13.729,200,0,20.4,92.473,
1:30:00,13,6,2013,0,0,250,0,20.42,91.231,
2:00:00,13,6,2013,0,22.645,290,0,20.5,88.242,
2:30:00,13,6,2013,-0.23,0,95,0,20.12,96.863,
3:00:00,13,6,2013,0,0,55,0,19.35,98.378,
3:30:00,13,6,2013,0,27.291,60,0,19.53,96.757,
4:00:00,13,6,2013,0,0,175,0,19.44,97.578,
4:30:00,13,6,2013,0,7.66,195,0,19,98.873,
5:00:00,13,6,2013,0,41.607,245,0,19.58,96.21,
5:30:00,13,6,2013,0,45.165,260,0,19.55,96.463,
6:00:00,13,6,2013,0,16.241,265,0,19.54,96.052,
6:30:00,13,6,2013,7.72,0,285,0,19.83,94.2,
7:00:00,13,6,2013,34.39,24.445,30,0,20.32,88.621,
7:30:00,13,6,2013,55.45,10.883,130,0,20.73,83.473,
8:00:00,13,6,2013,139.91,0,235,0,21.23,80.326,
8:30:00,13,6,2013,452.03,0,355,0,23.53,85.515,
9:00:00,13,6,2013,265.32,0,55,0,25.63,77.063,
9:30:00,13,6,2013,234.2,0,55,0,24.77,86.231,
10:00:00,13,6,2013,257.37,0,65,0,24.66,82.873,
10:30:00,13,6,2013,266.02,0,65,0,24.65,80.926,
11:00:00,13,6,2013,233.73,0,125,0,24.69,86.389,
11:30:00,13,6,2013,228.12,0,125,0,24.45,85.494,
12:00:00,13,6,2013,499.29,0,185,0,23.73,76.884,
12:30:00,13,6,2013,589.37,0.502,120,0,23.85,77.021,
13:00:00,13,6,2013,762.04,0,80,0,25.09,76.568,
13:30:00,13,6,2013,458.11,0,345,0,25.92,76.084,
14:00:00,13,6,2013,182.73,0,315,0,25.16,79.294,
14:30:00,13,6,2013,151.14,0,345,0,23.9,83.652,
15:00:00,13,6,2013,255.96,0,345,0,23.53,85.073,
15:30:00,13,6,2013,81.65,0,60,0,23.74,89.21,
16:00:00,13,6,2013,100.37,0,60,0,23.44,92.221,
16:30:00,13,6,2013,39.07,0,60,0,22.84,93.063,
17:00:00,13,6,2013,19.41,0,60,0,22.05,95.389,
17:30:00,13,6,2013,6.31,0,65,0,21.54,96.168,
18:00:00,13,6,2013,0,0,120,0,21.25,97.494,
18:30:00,13,6,2013,-0.23,0,170,0,21.03,98.115,
19:00:00,13,6,2013,0,0,290,0,20.61,98.642,
19:30:00,13,6,2013,-0.23,0,290,0,20.27,98.852,
20:00:00,13,6,2013,0,22.31,345,0,20.32,96.189,
20:30:00,13,6,2013,0,0,20,0,20.49,94.842,
21:00:00,13,6,2013,-0.23,0.167,70,0,20.12,96.757,
21:30:00,13,6,2013,0,0,170,0,19.91,96.41,
22:00:00,13,6,2013,0,16.952,200,0,20.03,97.221,
22:30:00,13,6,2013,0,0,230,0,19.9,96.968,
23:00:00,13,6,2013,0,22.31,250,0,19.87,96.557,
23:30:00,13,6,2013,0,0,285,0,20.02,96.821,
0:00:00,14,6,2013,0,8.036,345,0,20.09,96.547,
0:30:00,14,6,2013,0,18.752,200,0,20.27,94.284,
1:00:00,14,6,2013,0,0,320,0,20.35,90.957,
1:30:00,14,6,2013,-0.23,13.729,200,0,20.49,88.389,
2:00:00,14,6,2013,0,0,190,0,20.27,90.852,
2:30:00,14,6,2013,0,0,245,0,20.32,89.8,
3:00:00,14,6,2013,0,4.813,320,0,20.49,88.852,
3:30:00,14,6,2013,0,0,330,0,20.49,90.084,
4:00:00,14,6,2013,0,0,5,0,20.41,90.778,
4:30:00,14,6,2013,0,8.371,155,0,20.05,93.284,
5:00:00,14,6,2013,-0.23,0,265,0,19.95,93.6,
5:30:00,14,6,2013,0,22.645,180,0,20.2,90.852,
6:00:00,14,6,2013,0,0,215,0,20.14,91.663,
6:30:00,14,6,2013,8.65,5.525,190,0,19.85,93.515,
7:00:00,14,6,2013,52.87,0,270,0,20.05,90.684,
7:30:00,14,6,2013,70.89,21.222,105,0,20.48,88.042,
8:00:00,14,6,2013,197.47,0,205,0,21,83.484,
8:30:00,14,6,2013,433.08,0,180,0,22.47,77.442,
9:00:00,14,6,2013,487.59,0,280,0,23.84,77.873,
9:30:00,14,6,2013,455.77,0,15,0,25.35,81.378,
10:00:00,14,6,2013,775.15,0,95,0,26.64,79.357,
10:30:00,14,6,2013,863.35,0,70,0,28.56,71.957,
11:00:00,14,6,2013,905.24,0,70,0,29.15,70.715,
11:30:00,14,6,2013,572.53,0,355,0,28.88,68.347,
12:00:00,14,6,2013,450.39,0,240,0,26.44,77.863,
12:30:00,14,6,2013,449.22,0.167,290,0,26.33,79.347,
13:00:00,14,6,2013,760.87,0,25,0,27.62,73.347,
13:30:00,14,6,2013,625.64,0,25,0,27.7,71.568,
14:00:00,14,6,2013,419.74,0,25,0,27.27,73.157,
14:30:00,14,6,2013,246.6,0,25,0,26.53,76.063,
15:00:00,14,6,2013,317.03,0,25,0,25.77,80.273,
15:30:00,14,6,2013,138.04,0,240,0,25.15,81.778,
16:00:00,14,6,2013,53.57,0,230,0,24.14,82.852,
16:30:00,14,6,2013,30.88,0,315,0,22.88,89.2,
17:00:00,14,6,2013,18.24,0,325,0,22.25,91.157,
17:30:00,14,6,2013,6.78,0,325,0,22.31,87.21,
18:00:00,14,6,2013,0,0,265,0,22.24,85.084,
18:30:00,14,6,2013,0,0,135,0,21.6,87.505,
19:00:00,14,6,2013,0,0,170,0,20.63,92.41,
19:30:00,14,6,2013,-0.23,0,175,0,20.08,95.526,
20:00:00,14,6,2013,0,0,175,0,19.85,96.315,
20:30:00,14,6,2013,0,0,220,0,19.8,97.021,
21:00:00,14,6,2013,0,0,220,0,19.85,97.2,
21:30:00,14,6,2013,-0.23,7.66,220,0,19.68,98.273,
22:00:00,14,6,2013,-0.23,0,220,0,19.6,98.494,
22:30:00,14,6,2013,0,0,235,0,19.64,98.515,
23:00:00,14,6,2013,0,0,240,0,20.17,95.221,
23:30:00,14,6,2013,0,16.952,260,0,20.93,92.252,
0:00:00,15,6,2013,-0.23,0,265,0,21.03,92,
0:30:00,15,6,2013,0,21.598,275,0,20.76,94.505,
1:00:00,15,6,2013,0,0,315,0,20.57,95.357,
1:30:00,15,6,2013,-0.23,0,55,0,20.45,95.452,
2:00:00,15,6,2013,-0.23,6.948,85,0,20.4,95.778,
2:30:00,15,6,2013,0,0,90,0,20.71,94.263,
3:00:00,15,6,2013,-0.23,0,180,0,20.76,94.4,
3:30:00,15,6,2013,-0.23,0,0,0,20.14,97.789,
4:00:00,15,6,2013,0,24.445,5,0,19.72,98.368,
4:30:00,15,6,2013,0,0,110,0,19.82,97.726,
5:00:00,15,6,2013,-0.23,0,130,0,19.66,97.768,
5:30:00,15,6,2013,0,0,145,0,19.24,98.705,
6:00:00,15,6,2013,0,0,145,0,19.03,99.347,
6:30:00,15,6,2013,16.37,1.59,175,0,19.35,97.652,
7:00:00,15,6,2013,46.32,0,215,0,19.8,94.063,
7:30:00,15,6,2013,164.48,0,295,0,20.62,90.621,
8:00:00,15,6,2013,143.65,0,210,0,21.37,89.831,
8:30:00,15,6,2013,304.16,0,130,0,21.89,88.936,
9:00:00,15,6,2013,259.47,0,245,0,22.78,82.736,
9:30:00,15,6,2013,66.44,12.641,260,0,21.87,87.052,
10:00:00,15,6,2013,94.75,0,170,0,21.06,90.042,
10:30:00,15,6,2013,306.97,0,215,0,21.55,94.663,
11:00:00,15,6,2013,339.49,0,50,0,23.75,93.505,
11:30:00,15,6,2013,570.65,0,60,0,25.74,88.189,
12:00:00,15,6,2013,561.76,0,165,0,26.85,82.821,
12:30:00,15,6,2013,609.26,0,15,0,27.51,79.389,
13:00:00,15,6,2013,435.65,0,15,0,27.32,77.305,
13:30:00,15,6,2013,711.74,0,15,0,27.43,76.494,
14:00:00,15,6,2013,728.59,0,20,0,27.91,71.978,
14:30:00,15,6,2013,581.18,0,40,0,27.12,72.557,
15:00:00,15,6,2013,456.71,0,40,0,25.97,75.705,
15:30:00,15,6,2013,72.99,0,40,0,25.24,77.852,
16:00:00,15,6,2013,101.31,0,65,0,23.7,87.157,
16:30:00,15,6,2013,77.91,0,230,0,23.16,88.747,
17:00:00,15,6,2013,40.24,0,20,0,22.78,89.621,
17:30:00,15,6,2013,8.65,1.213,35,0,22.47,88.505,
18:00:00,15,6,2013,0,0,250,0,22.89,82.578,
18:30:00,15,6,2013,0,0,310,0,22.08,89.547,
19:00:00,15,6,2013,0,0,320,0,21.26,90.547,
19:30:00,15,6,2013,0,0,315,0,21.1,92.757,
20:00:00,15,6,2013,-0.23,6.948,305,0,20.7,93.052,
20:30:00,15,6,2013,0,0,305,0,21.09,87.884,
21:00:00,15,6,2013,0,0,50,0,21.17,88.978,
21:30:00,15,6,2013,0,0,25,0,21.19,88.094,
22:00:00,15,6,2013,0,0,25,0,21.71,85.663,
22:30:00,15,6,2013,0,0,25,0,21.83,86.368,
23:00:00,15,6,2013,0,0,25,0,21.61,89.252,
23:30:00,15,6,2013,0,0,25,0,20.84,93.305,
0:00:00,16,6,2013,-0.23,0,25,0,20.73,93.926,
0:30:00,16,6,2013,0,4.437,25,0,21.26,92.494,
1:00:00,16,6,2013,-0.23,0,205,0,21.08,92.631,
1:30:00,16,6,2013,0,0,240,0,20.96,94.168,
2:00:00,16,6,2013,0,0,240,0,20.98,94.8,
2:30:00,16,6,2013,0,0,260,0,20.83,96.368,
3:00:00,16,6,2013,-0.23,0,260,0,20.73,96.905,
3:30:00,16,6,2013,0,0,275,0,20.72,96.842,
4:00:00,16,6,2013,0,0,275,0,20.43,97.473,
4:30:00,16,6,2013,0,0,275,0,20.33,98.2,
5:00:00,16,6,2013,0,0,260,0,20.46,98.389,
5:30:00,16,6,2013,0,0,320,0,20.56,97.673,
6:00:00,16,6,2013,-0.23,0,0,0,20.66,97.631,
6:30:00,16,6,2013,0,0,335,0,20.6,98.357,
7:00:00,16,6,2013,13.57,0,300,0,20.54,98.357,
7:30:00,16,6,2013,29.71,0,300,0,20.53,97.947,
8:00:00,16,6,2013,57.79,0,100,0,20.38,96.168,
8:30:00,16,6,2013,59.89,0,275,0,20.44,96.968,
9:00:00,16,6,2013,98.5,0,110,0,20.76,98.515,
9:30:00,16,6,2013,318.67,0,115,0,21.87,98.378,
10:00:00,16,6,2013,405.47,0,135,0,24.8,92.81,
10:30:00,16,6,2013,509.59,0,205,0,26.37,86.031,
11:00:00,16,6,2013,232.1,0,355,0,26.5,82.652,
11:30:00,16,6,2013,155.35,0.167,35,0,24.87,89.852,
12:00:00,16,6,2013,226.01,0,80,0,24.43,92.684,
12:30:00,16,6,2013,213.38,0,260,0,24.92,90.157,
13:00:00,16,6,2013,459.05,0,260,0,25.58,88.589,
13:30:00,16,6,2013,299.71,0,15,0,26.14,83.189,
14:00:00,16,6,2013,451.56,0,15,0,26.03,82.063,
14:30:00,16,6,2013,511.69,0,20,0,26.01,80.926,
15:00:00,16,6,2013,216.65,0,345,0,25.24,83.452,
15:30:00,16,6,2013,151.38,0,245,0,24.25,88.021,
16:00:00,16,6,2013,105.75,0,280,0,24.03,89.378,
16:30:00,16,6,2013,60.59,0,290,0,23.65,89.978,
17:00:00,16,6,2013,31.35,0,20,0,23.05,89.031,
17:30:00,16,6,2013,7.25,0,355,0,22.69,90.831,
18:00:00,16,6,2013,0,0,355,0,21.83,96.315,
18:30:00,16,6,2013,0,0,355,0,21.61,97.463,
19:00:00,16,6,2013,0,10.506,75,0,21.13,97.242,
19:30:00,16,6,2013,0,0,105,0,21.28,97.505,
20:00:00,16,6,2013,-0.23,0,20,0,21.15,97.884,
20:30:00,16,6,2013,-0.23,0,175,0,21.36,98.326,
21:00:00,16,6,2013,0,0,315,0,21.35,99.136,
21:30:00,16,6,2013,0,0,220,0,21.48,98.4,
22:00:00,16,6,2013,0,0,230,0,21.55,98.221,
22:30:00,16,6,2013,0,0,230,0,21.34,98.336,
23:00:00,16,6,2013,-0.23,0.167,350,0,20.85,97.378,
23:30:00,16,6,2013,-0.23,0,230,0,21.21,94.157,
0:00:00,17,6,2013,-0.23,0,285,0,20.84,96.347,
0:30:00,17,6,2013,-0.23,0,10,0,20.4,98,
1:00:00,17,6,2013,0,0,10,0,20.21,98.557,
1:30:00,17,6,2013,-0.23,0,10,0,20.05,99.578,
2:00:00,17,6,2013,0,0,315,0,20.43,100.042,
2:30:00,17,6,2013,0,0,315,0,20,99.663,
3:00:00,17,6,2013,-0.23,0,315,0,19.88,99.221,
3:30:00,17,6,2013,0,8.371,165,0,20.41,97.884,
4:00:00,17,6,2013,0,0,215,0,20.49,97.231,
4:30:00,17,6,2013,0,0,245,0,20.35,97.105,
5:00:00,17,6,2013,-0.23,0,240,0,20.26,97.336,
5:30:00,17,6,2013,-0.23,0.167,30,0,20.16,99.694,
6:00:00,17,6,2013,0,0,30,0,20.4,100.063,
6:30:00,17,6,2013,2.8,0,30,0,20.39,100.157,
7:00:00,17,6,2013,8.89,0,315,0,20.25,100.115,
7:30:00,17,6,2013,26.43,0,315,0,20.52,100.2,
8:00:00,17,6,2013,83.52,0,315,0,20.95,100.073,
8:30:00,17,6,2013,73.7,0,315,0,21.44,99.989,
9:00:00,17,6,2013,86.56,0,315,0,21.59,99.947,
9:30:00,17,6,2013,128.21,0,335,0,21.92,98.41,
10:00:00,17,6,2013,205.19,0,170,0,21.66,96.831,
10:30:00,17,6,2013,107.39,0,170,0,22.36,97.673,
11:00:00,17,6,2013,197,0,245,0,22.99,97.368,
11:30:00,17,6,2013,36.26,0,245,0,22.69,95.905,
12:00:00,17,6,2013,336.68,0,245,0,22.26,98.452,
12:30:00,17,6,2013,346.74,0,30,0,24.42,97.326,
13:00:00,17,6,2013,386.75,0,55,0,24.2,95.81,
13:30:00,17,6,2013,311.88,0,45,0,24.99,93.863,
14:00:00,17,6,2013,298.54,0,45,0,24.83,93.315,
14:30:00,17,6,2013,307.2,0,45,0,24.97,93.073,
15:00:00,17,6,2013,240.05,0,45,0,25.08,90.936,
15:30:00,17,6,2013,124,0,40,0,24.88,90.663,
16:00:00,17,6,2013,43.98,0,40,0,23.99,91.063,
16:30:00,17,6,2013,45.39,0,55,0,21.93,97.031,
17:00:00,17,6,2013,6.78,15.864,320,0,22,95.6,
17:30:00,17,6,2013,2.33,0,235,0,21.72,97.557,
18:00:00,17,6,2013,0,0,295,0,21.52,97.821,
18:30:00,17,6,2013,0,0,325,0,21.48,96.831,
19:00:00,17,6,2013,0,0,130,0,21.06,98.157,
19:30:00,17,6,2013,0,25.533,260,0,21.22,97.989,
20:00:00,17,6,2013,0,0,225,0,21.5,97.21,
20:30:00,17,6,2013,0,0,260,0,21.97,94.81,
21:00:00,17,6,2013,0,0,350,0,21.51,97.557,
21:30:00,17,6,2013,0,0,290,0,21.26,98.242,
22:00:00,17,6,2013,0,0,200,0,21,98.989,
22:30:00,17,6,2013,0,0,230,0,20.92,99.947,
23:00:00,17,6,2013,0,16.952,190,0,20.79,98.947,
23:30:00,17,6,2013,0,0,235,0,21.1,95.178,
0:00:00,18,6,2013,0,0,265,0,21.43,95.136,
0:30:00,18,6,2013,-0.23,10.171,265,0,21.39,96.484,
1:00:00,18,6,2013,0,0,285,0,21.08,98.378,
1:30:00,18,6,2013,0,0,260,0,20.81,99.557,
2:00:00,18,6,2013,0,0,235,0,20.79,99.884,
2:30:00,18,6,2013,0,0,290,0,20.86,99.747,
3:00:00,18,6,2013,0,0,320,0,20.92,99.547,
3:30:00,18,6,2013,-0.23,0,325,0,20.88,99.968,
4:00:00,18,6,2013,-0.23,0,280,0,20.79,99.547,
4:30:00,18,6,2013,-0.23,0,280,0,20.63,99.273,
5:00:00,18,6,2013,0,0,275,0,20.62,100.031,
5:30:00,18,6,2013,0,0,270,0,20.7,100.168,
6:00:00,18,6,2013,-0.23,0,270,0,20.77,100.21,
6:30:00,18,6,2013,0.23,0,250,0,20.76,100.2,
7:00:00,18,6,2013,6.55,0,250,0,20.66,100.168,
7:30:00,18,6,2013,14.74,0,25,0,20.66,100.168,
8:00:00,18,6,2013,10.76,0,25,0,20.8,100.189,
8:30:00,18,6,2013,31.82,0,355,0,20.76,100.178,
9:00:00,18,6,2013,64.81,0,130,0,20.79,99.978,
9:30:00,18,6,2013,92.65,0,130,0,21.33,100.105,
10:00:00,18,6,2013,197.94,0.167,220,0,21.99,99.905,
10:30:00,18,6,2013,72.99,0,195,0,22.61,99.221,
11:00:00,18,6,2013,49.13,0,230,0,21.86,98.231,
11:30:00,18,6,2013,413.19,0,255,0,22.59,99.263,
12:00:00,18,6,2013,142.25,0,255,0,23.97,95.389,
12:30:00,18,6,2013,390.03,0,295,0,24.27,96.452,
13:00:00,18,6,2013,356.57,0,325,0,24.54,96.105,
13:30:00,18,6,2013,472.15,0,350,0,24.98,95.694,
14:00:00,18,6,2013,425.83,0,350,0,25.8,92.652,
14:30:00,18,6,2013,373.65,0,220,0,25.21,92.526,
15:00:00,18,6,2013,216.42,0,225,0,24.57,93.81,
15:30:00,18,6,2013,122.6,0,225,0,24.31,94.778,
16:00:00,18,6,2013,104.35,0,195,0,24.1,95.589,
16:30:00,18,6,2013,36.49,0,195,0,23.41,95.978,
17:00:00,18,6,2013,21.99,0,200,0,22.66,98,
17:30:00,18,6,2013,6.08,0,200,0,22.25,98.821,
18:00:00,18,6,2013,0,0,195,0,21.99,96.705,
18:30:00,18,6,2013,0,0,260,0,22.07,95.778,
19:00:00,18,6,2013,0,0,290,0,21.95,97.042,
19:30:00,18,6,2013,0,0,280,0,21.6,99.357,
20:00:00,18,6,2013,0,0,255,0,21.86,100.157,
20:30:00,18,6,2013,0,0,240,0,21.92,100.157,
21:00:00,18,6,2013,0,0,110,0,21.83,100.105,
21:30:00,18,6,2013,0,0,225,0,21.7,100.031,
22:00:00,18,6,2013,0,0.502,355,0,21.53,99.978,
22:30:00,18,6,2013,0,0,280,0,21.28,99.021,
23:00:00,18,6,2013,-0.23,0,0,0,21.13,98.421,
23:30:00,18,6,2013,0,0,245,0,21.18,99.284,
0:00:00,19,6,2013,0,0,5,0,20.94,99.947,
0:30:00,19,6,2013,0,0,5,0,21,100.178,
1:00:00,19,6,2013,0,0,265,0,20.88,100.189,
1:30:00,19,6,2013,0,0,235,0,20.73,99.221,
2:00:00,19,6,2013,0,0,265,0,20.74,99.6,
2:30:00,19,6,2013,0,0,280,0,20.72,100.21,
3:00:00,19,6,2013,0,0,330,0,20.65,100.21,
3:30:00,19,6,2013,-0.23,0,275,0,20.55,100.21,
4:00:00,19,6,2013,0,0,275,0,20.5,100.189,
4:30:00,19,6,2013,0,0,275,0,20.23,99.789,
5:00:00,19,6,2013,0,0,80,0,19.35,99.894,
5:30:00,19,6,2013,0,7.283,90,0,19.1,100.178,
6:00:00,19,6,2013,0,0,205,0,19,100.178,
6:30:00,19,6,2013,0,0,225,0,18.99,100.189,
7:00:00,19,6,2013,5.38,0,25,0,18.91,100.189,
7:30:00,19,6,2013,30.41,0,60,0,19.11,100.189,
8:00:00,19,6,2013,25.5,0,255,0,19.19,100.189,
8:30:00,19,6,2013,47.02,0,265,0,19.25,100.178,
9:00:00,19,6,2013,54.28,8.371,245,0,19.33,100.189,
9:30:00,19,6,2013,58.49,0,270,0,19.4,100.189,
10:00:00,19,6,2013,89.84,0,230,0,19.39,100.2,
10:30:00,19,6,2013,87.5,0,250,0,19.59,100.2,
11:00:00,19,6,2013,80.95,0,345,0,19.7,100.2,
11:30:00,19,6,2013,74.4,0,65,0,20.15,100.2,
12:00:00,19,6,2013,95.46,0,65,0,20.08,100.2,
12:30:00,19,6,2013,69.72,0,65,0,20.34,100.21,
13:00:00,19,6,2013,86.33,0,65,0,20.4,100.2,
13:30:00,19,6,2013,90.31,0,65,0,20.61,100.2,
14:00:00,19,6,2013,83.76,0,65,0,20.59,100.168,
14:30:00,19,6,2013,92.41,0,65,0,20.94,100.2,
15:00:00,19,6,2013,59.89,0,65,0,20.5,99.8,
15:30:00,19,6,2013,56.62,0,270,0,19.97,100.105,
16:00:00,19,6,2013,41.64,0,190,0,19.82,100.189,
16:30:00,19,6,2013,27.14,0,185,0,20.1,100.189,
17:00:00,19,6,2013,12.86,0,200,0,20.18,100.2,
17:30:00,19,6,2013,4.67,0,230,0,20.04,100.2,
18:00:00,19,6,2013,0,0,235,0,19.87,100.2,
18:30:00,19,6,2013,0,1.213,170,0,19.47,100.189,
19:00:00,19,6,2013,0,0,180,0,19.11,100.105,
19:30:00,19,6,2013,0,0,330,0,18.94,100.178,
20:00:00,19,6,2013,0,0,215,0,19.25,99.389,
20:30:00,19,6,2013,0,0,185,0,18.86,99.884,
21:00:00,19,6,2013,-0.23,0,275,0,18.92,100.178,
21:30:00,19,6,2013,-0.23,0,220,0,19.23,100.178,
22:00:00,19,6,2013,-0.23,13.017,320,0,19.38,99.105,
22:30:00,19,6,2013,0,0,0,0,19.33,99.715,
23:00:00,19,6,2013,0,1.213,0,0,19.41,98.842,
23:30:00,19,6,2013,0,0,190,0,19.47,98.515,
0:00:00,20,6,2013,0,0,5,0,19.55,97.557,
0:30:00,20,6,2013,0,34.072,10,0,19.63,97.01,
1:00:00,20,6,2013,0,0,35,0,19.74,95.947,
1:30:00,20,6,2013,-0.23,0,115,0,19.95,93.894,
2:00:00,20,6,2013,-0.23,1.213,40,0,20.05,93.368,
2:30:00,20,6,2013,0,0,225,0,19.45,95.242,
3:00:00,20,6,2013,0,0,205,0,19.58,93.673,
3:30:00,20,6,2013,0,0,220,0,19.57,94.305,
4:00:00,20,6,2013,0,0,60,0,19.23,95.589,
4:30:00,20,6,2013,0,0,160,0,18.48,98.663,
5:00:00,20,6,2013,0,0,235,0,18.83,96.642,
5:30:00,20,6,2013,0,25.156,250,0,19.21,94.894,
6:00:00,20,6,2013,0,0,50,0,19.25,95.336,
6:30:00,20,6,2013,2.8,0,95,0,18.98,97.505,
7:00:00,20,6,2013,12.86,0,95,0,19,98.126,
7:30:00,20,6,2013,19.88,0,290,0,19.45,97.115,
8:00:00,20,6,2013,40.24,0,355,0,19.52,97.242,
8:30:00,20,6,2013,59.89,0,0,0,19.43,99.115,
9:00:00,20,6,2013,73.7,0.502,50,0,19.86,96.442,
