Time,Day,Month,Year,Light,Windspeed,WindDir,Rainfall,Temperature,RH
22:30,18,5,2010,0,,,0,17.6,100.273
23:00,18,5,2010,0,,,0,17.56,100.294
23:30,18,5,2010,0,,,0,17.48,100.284
0:00,19,5,2010,0,,,0,17.28,100.273
0:30,19,5,2010,0,,,0.2,17.12,100.273
1:00,19,5,2010,0,,,0.2,16.75,100.273
1:30,19,5,2010,0,,,0,16.55,100.273
2:00,19,5,2010,0,,,0,16.48,100.273
2:30,19,5,2010,0,,,0.2,16.42,100.273
3:00,19,5,2010,0,,,0,16.36,100.273
3:30,19,5,2010,0,,,0,16.14,100.273
4:00,19,5,2010,-0.18,,,0,15.99,100.284
4:30,19,5,2010,0,,,0.2,15.89,100.263
5:00,19,5,2010,0,,,0,15.74,100.273
5:30,19,5,2010,0,,,0.2,15.36,100.263
6:00,19,5,2010,0,,,0.2,15.2,100.263
6:30,19,5,2010,0,,,0,15.15,100.263
7:00,19,5,2010,0,,,0,15.19,100.263
7:30,19,5,2010,0,,,0,15.62,100.273
8:00,19,5,2010,0,,,0,15.58,100.273
8:30,19,5,2010,0,,,0,15.98,100.273
9:00,19,5,2010,0,,,0,16.28,100.284
9:30,19,5,2010,-0.18,,,0,16.82,98.947
10:00,19,5,2010,0,,,0,19.45,95.326
10:30,19,5,2010,0,,,0,19.12,94.263
11:00,19,5,2010,0,,,0,19.62,91.357
11:30,19,5,2010,0,,,0,18.54,98.631
12:00,19,5,2010,0,,,0,17.75,100.294
12:30,19,5,2010,0,,,0,17.6,99.926
13:00,19,5,2010,-0.18,,,0,17.55,99.915
13:30,19,5,2010,0,,,0,19.32,93.873
14:00,19,5,2010,0,,,0,19.35,96.726
14:30,19,5,2010,0,,,0,18.52,98.947
15:00,19,5,2010,0,,,0,17.67,100.294
15:30,19,5,2010,0,,,0,18.37,98.631
16:00,19,5,2010,-0.18,,,0,18.31,99.389
16:30,19,5,2010,0,,,0,17.82,100.284
17:00,19,5,2010,0,,,0,16.94,100.284
17:30,19,5,2010,0,,,0,16.67,100.273
18:00,19,5,2010,-0.18,,,0,16.63,100.273
18:30,19,5,2010,0,,,0,16.65,100.273
19:00,19,5,2010,0,,,0,16.64,100.273
19:30,19,5,2010,0,,,0,16.62,100.273
20:00,19,5,2010,0,,,0,16.63,100.273
20:30,19,5,2010,0,,,0,16.65,100.273
21:00,19,5,2010,0,,,0,16.6,100.273
21:30,19,5,2010,0,,,0,16.66,100.284
22:00,19,5,2010,0,,,0,16.7,100.284
22:30,19,5,2010,0,,,0,16.74,100.273
23:00,19,5,2010,0,,,0,16.75,100.273
23:30,19,5,2010,0,,,0,16.74,100.273
0:00,20,5,2010,0,,,0,16.76,100.284
0:30,20,5,2010,0,,,0,16.76,100.294
1:00,20,5,2010,-0.18,,,0,16.79,100.273
1:30,20,5,2010,0,,,0,16.79,100.273
2:00,20,5,2010,0,,,0,16.79,100.273
2:30,20,5,2010,-0.18,,,0,16.84,100.284
3:00,20,5,2010,0,,,0,16.78,100.284
3:30,20,5,2010,0,,,0,16.71,100.273
4:00,20,5,2010,0,,,0,16.63,100.305
4:30,20,5,2010,0,,,0,16.65,100.273
5:00,20,5,2010,0,,,0,16.71,100.284
5:30,20,5,2010,0,,,0,16.75,100.273
6:00,20,5,2010,0,,,0,16.75,100.284
6:30,20,5,2010,0,,,0,16.63,100.273
7:00,20,5,2010,0,,,0,16.5,100.284
7:30,20,5,2010,0,,,0,16.53,100.284
8:00,20,5,2010,0,,,0,16.88,100.284
8:30,20,5,2010,0,,,0,17.4,100.284
9:00,20,5,2010,0,,,0,17.88,99.621
9:30,20,5,2010,0.18,,,0,18.49,98.684
10:00,20,5,2010,0,,,0,19.13,95.178
10:30,20,5,2010,0,,,0,19.88,95.442
11:00,20,5,2010,0,,,0,20.24,91.757
11:30,20,5,2010,0,,,0,20.46,91.684
12:00,20,5,2010,-0.18,,,0,20.73,90.905
12:30,20,5,2010,0,,,0,20.67,91.178
13:00,20,5,2010,0,,,0,19.94,95.642
13:30,20,5,2010,0,,,0,20.33,93.326
14:00,20,5,2010,0,,,0,20.66,93.757
14:30,20,5,2010,0,,,0,20.5,92.073
15:00,20,5,2010,0,,,0,20.26,92.189
15:30,20,5,2010,0,,,0,20.18,93.873
16:00,20,5,2010,0,,,0,20.16,92.789
16:30,20,5,2010,0,,,0,19.74,97.157
17:00,20,5,2010,0,,,0,18.95,99.368
17:30,20,5,2010,0,,,0,18.3,100.284
18:00,20,5,2010,0,,,0,17.89,100.273
18:30,20,5,2010,0,,,0,17.72,100.284
19:00,20,5,2010,0,,,0,17.56,100.294
19:30,20,5,2010,-0.18,,,0.2,17.38,100.294
20:00,20,5,2010,0,,,0,17.32,100.294
20:30,20,5,2010,0,,,0.2,17.24,100.273
21:00,20,5,2010,0,,,0,17.17,100.273
21:30,20,5,2010,0,,,0,17.22,100.284
22:00,20,5,2010,0,,,0,17.23,100.284
22:30,20,5,2010,0,,,0,17.16,100.273
23:00,20,5,2010,0,,,0,17.15,100.284
23:30,20,5,2010,0,,,0,17.18,100.284
0:00,21,5,2010,0,,,0,17.19,100.273
0:30,21,5,2010,0,,,0,17.08,100.273
1:00,21,5,2010,0,,,0.4,17,100.284
1:30,21,5,2010,0,,,0.2,16.95,100.273
2:00,21,5,2010,0,,,0.2,16.92,100.273
2:30,21,5,2010,0,,,0.2,16.85,100.294
3:00,21,5,2010,-0.18,,,0,16.86,100.273
3:30,21,5,2010,0,,,0,16.83,100.273
4:00,21,5,2010,0,,,0.2,16.85,100.273
4:30,21,5,2010,-0.18,,,0.4,16.68,100.273
5:00,21,5,2010,0,,,0.8,16.59,100.273
5:30,21,5,2010,0,,,0.8,16.53,100.273
6:00,21,5,2010,0,,,0,16.35,100.273
6:30,21,5,2010,0,,,0.2,16.34,100.273
7:00,21,5,2010,0,,,0,16.51,100.273
7:30,21,5,2010,0,,,0,16.93,100.294
8:00,21,5,2010,0,,,0,17.62,100.284
8:30,21,5,2010,0,,,0,17.92,100.305
9:00,21,5,2010,0,,,0,18.9,99.094
9:30,21,5,2010,0,,,0,19.61,96.357
10:00,21,5,2010,0,,,0,19.85,96.147
10:30,21,5,2010,0,,,0,20.45,90.905
11:00,21,5,2010,-0.18,,,0,20.04,94.052
11:30,21,5,2010,0,,,0,19.73,96.157
12:00,21,5,2010,0,,,0,20.14,94.6
12:30,21,5,2010,0,,,0,20.16,93.473
13:00,21,5,2010,0,,,0,20.14,93.326
13:30,21,5,2010,0,,,0,19.35,98.105
14:00,21,5,2010,0,,,0,19.65,96.726
14:30,21,5,2010,0,,,0,20.11,95.547
15:00,21,5,2010,0,,,0,19.95,95.378
15:30,21,5,2010,0,,,0,20.18,94.042
16:00,21,5,2010,0,,,0,20.09,93.842
16:30,21,5,2010,-0.18,,,0,19.93,94.442
17:00,21,5,2010,0,,,0,19.2,98.547
17:30,21,5,2010,0,,,0,18.71,99.957
18:00,21,5,2010,0,,,0,18.38,100.284
18:30,21,5,2010,0,,,0,18.09,100.284
19:00,21,5,2010,0,,,0,17.86,100.284
19:30,21,5,2010,0,,,0,17.74,100.284
20:00,21,5,2010,0,,,0,17.71,100.273
20:30,21,5,2010,0,,,0,17.69,100.294
21:00,21,5,2010,0,,,0,17.67,100.284
21:30,21,5,2010,0,,,0,17.64,100.294
22:00,21,5,2010,0,,,0,17.58,100.284
22:30,21,5,2010,0,,,0.2,17.51,100.284
23:00,21,5,2010,0,,,0,17.4,100.284
23:30,21,5,2010,-0.36,,,0.2,17.29,100.284
0:00,22,5,2010,0,,,0,17.25,100.273
0:30,22,5,2010,0,,,0,17.24,100.273
1:00,22,5,2010,0,,,0,17.25,100.273
1:30,22,5,2010,0,,,0,17.12,100.273
2:00,22,5,2010,-0.18,,,0,16.9,100.273
2:30,22,5,2010,0,,,0,16.7,100.284
3:00,22,5,2010,0,,,0,16.53,100.273
3:30,22,5,2010,0,,,0.2,16.46,100.273
4:00,22,5,2010,0,,,0,16.44,100.315
4:30,22,5,2010,0,,,0,16.32,100.284
5:00,22,5,2010,0,,,0,16.24,100.294
5:30,22,5,2010,-0.18,,,0,16.01,100.294
6:00,22,5,2010,0,,,0,15.92,100.284
6:30,22,5,2010,0,,,0,16.03,100.284
7:00,22,5,2010,-0.18,,,0,16.38,100.284
7:30,22,5,2010,0,,,0,16.64,100.284
8:00,22,5,2010,0,,,0,16.95,100.273
8:30,22,5,2010,0,,,0,17.99,100.294
9:00,22,5,2010,0,,,0,18.95,98.978
9:30,22,5,2010,0,,,0,20.14,95.726
10:00,22,5,2010,0,,,0,20.52,88.389
10:30,22,5,2010,0,,,0,20.6,91.315
11:00,22,5,2010,0,,,0,20.19,94.778
11:30,22,5,2010,0,,,0,19.9,93.042
12:00,22,5,2010,0,,,0,21,87.452
12:30,22,5,2010,0,,,0,20.16,96.021
13:00,22,5,2010,0,,,0,19.67,96.105
13:30,22,5,2010,0,,,0,20.11,94.442
14:00,22,5,2010,0,,,0,20.32,93.842
14:30,22,5,2010,0,,,0,20.52,91.168
15:00,22,5,2010,0,,,0,20.4,94.242
15:30,22,5,2010,0,,,0,19.88,94.536
16:00,22,5,2010,0,,,0,19.79,96.873
16:30,22,5,2010,0,,,0,19.38,98.305
17:00,22,5,2010,0,,,0,18.95,98.989
17:30,22,5,2010,0,,,0,18.56,99.463
18:00,22,5,2010,0,,,0,18.24,100.294
18:30,22,5,2010,0,,,0,18.09,100.294
19:00,22,5,2010,0,,,0,17.94,100.294
19:30,22,5,2010,0,,,0,17.89,100.284
20:00,22,5,2010,0,,,0,17.76,100.315
20:30,22,5,2010,0,,,0.4,17.76,100.273
21:00,22,5,2010,0,,,0,17.72,100.315
21:30,22,5,2010,0,,,0,17.76,100.273
22:00,22,5,2010,0,,,0,17.73,100.284
22:30,22,5,2010,-0.18,,,0,17.74,100.284
23:00,22,5,2010,0,,,0,17.69,100.284
23:30,22,5,2010,0,,,0,17.66,100.273
0:00,23,5,2010,0,,,0,17.57,100.284
0:30,23,5,2010,0,,,0,17.34,100.284
1:00,23,5,2010,0,,,0,17.08,100.273
1:30,23,5,2010,0,,,0,16.87,100.273
2:00,23,5,2010,-0.36,,,0,16.94,100.294
2:30,23,5,2010,0,,,0,16.91,100.273
3:00,23,5,2010,0,,,0,16.95,100.273
3:30,23,5,2010,0,,,0,16.96,100.273
4:00,23,5,2010,-0.18,,,0,17.02,100.284
4:30,23,5,2010,0,,,0,17.01,100.273
5:00,23,5,2010,0,,,0,16.64,100.368
5:30,23,5,2010,0,,,0,16.25,100.263
6:00,23,5,2010,0,,,0,16.21,100.273
6:30,23,5,2010,0,,,0,16.32,100.284
7:00,23,5,2010,0,,,0,17.24,94.726
7:30,23,5,2010,0,,,0,19.49,87.989
8:00,23,5,2010,0,,,0,20.25,84.915
8:30,23,5,2010,0,,,0,21.44,83.673
9:00,23,5,2010,0,,,0,22.34,81.926
9:30,23,5,2010,0,,,0,23.37,75.957
10:00,23,5,2010,0,,,0,22.89,84.515
10:30,23,5,2010,0,,,0,21.74,90.231
11:00,23,5,2010,0,,,0,20.75,95.084
11:30,23,5,2010,0,,,0,20.5,94.494
12:00,23,5,2010,0,,,0,20.17,96.515
12:30,23,5,2010,0,,,0,21.03,91.589
13:00,23,5,2010,0,,,0,20.46,94.778
13:30,23,5,2010,0,,,0,21.71,86.863
14:00,23,5,2010,0,,,0,21.93,89.063
14:30,23,5,2010,0,,,0,21.99,91.242
15:00,23,5,2010,-0.18,,,0,21.47,94.147
15:30,23,5,2010,0,,,0,20.99,94.21
16:00,23,5,2010,-0.18,,,0,20.55,96.768
16:30,23,5,2010,0,,,0,20.16,99
17:00,23,5,2010,0,,,0,19.8,99.863
17:30,23,5,2010,0,,,0,19.52,100.294
18:00,23,5,2010,-0.18,,,0,19.32,100.305
18:30,23,5,2010,0,,,0,19.18,100.284
19:00,23,5,2010,0,,,0,19.11,100.284
19:30,23,5,2010,0,,,0.4,19.05,100.284
20:00,23,5,2010,0,,,0,18.69,100.284
20:30,23,5,2010,0,,,0,18.42,100.284
21:00,23,5,2010,0,,,0,18.3,100.305
21:30,23,5,2010,0,,,0,17.92,100.273
22:00,23,5,2010,0,,,0,17.49,100.273
22:30,23,5,2010,0,,,0,17.13,100.273
23:00,23,5,2010,0,,,0,17,100.273
23:30,23,5,2010,0,,,0,16.72,100.273
0:00,24,5,2010,0,,,0,16.48,100.263
0:30,24,5,2010,0,,,0,16.1,100.284
1:00,24,5,2010,0,,,0,15.97,100.273
1:30,24,5,2010,0,,,0,16.18,100.273
2:00,24,5,2010,0,,,0,16.25,100.273
2:30,24,5,2010,0,,,0,16.18,100.273
3:00,24,5,2010,0,,,0,16.01,100.263
3:30,24,5,2010,0,,,0,15.81,100.273
4:00,24,5,2010,0,,,0,15.89,100.273
4:30,24,5,2010,0,,,0,16.21,100.305
5:00,24,5,2010,0,,,0,16.46,100.273
5:30,24,5,2010,0,,,0,16.58,100.273
6:00,24,5,2010,0,,,0,16.69,100.273
6:30,24,5,2010,0,,,0,16.88,100.284
7:00,24,5,2010,0,,,0,18.55,94.442
7:30,24,5,2010,0,,,0,19.84,88.431
8:00,24,5,2010,0,,,0,20.56,82.642
8:30,24,5,2010,0,,,0,20.97,82.189
9:00,24,5,2010,0,,,0,20.55,87.094
9:30,24,5,2010,0,,,0,21,88.431
10:00,24,5,2010,0,,,0,21.09,90.747
10:30,24,5,2010,0,,,0,21.67,82.768
11:00,24,5,2010,0,,,0,23.2,79.631
11:30,24,5,2010,-0.18,,,0,24.49,74.526
12:00,24,5,2010,0,,,0,24.18,78.031
12:30,24,5,2010,0,,,0,22.33,88.842
13:00,24,5,2010,0,,,0,22.11,88.021
13:30,24,5,2010,0,,,0,22.73,85.978
14:00,24,5,2010,0,,,0.4,21.56,94.926
14:30,24,5,2010,0,,,3.63,20.42,100.305
15:00,24,5,2010,0,,,5.45,19.56,96.368
15:30,24,5,2010,0,,,0.6,19.12,100.294
16:00,24,5,2010,0,,,0,18.91,100.284
16:30,24,5,2010,0,,,0,18.81,100.284
17:00,24,5,2010,0,,,0,18.64,100.284
17:30,24,5,2010,0,,,0,18.41,100.284
18:00,24,5,2010,0,,,0,18.15,100.294
18:30,24,5,2010,-0.18,,,0,17.93,100.315
19:00,24,5,2010,-0.18,,,0,17.73,100.305
19:30,24,5,2010,0,,,0,17.54,100.273
20:00,24,5,2010,0,,,0,17.52,100.273
20:30,24,5,2010,0,,,0,17.35,100.273
21:00,24,5,2010,0,,,0,17.22,100.273
21:30,24,5,2010,0,,,0,17.04,100.273
22:00,24,5,2010,0,,,0,16.94,100.273
22:30,24,5,2010,0,,,0,17.11,100.273
23:00,24,5,2010,0,,,0,17.19,100.284
23:30,24,5,2010,0,,,0,17.08,100.284
0:00,25,5,2010,0,,,0,17.17,100.284
0:30,25,5,2010,-0.55,,,0,17.14,100.284
1:00,25,5,2010,0,,,0,16.94,100.273
1:30,25,5,2010,0,,,0,16.95,100.273
2:00,25,5,2010,0,,,0,16.95,100.273
2:30,25,5,2010,0,,,0,16.78,100.273
3:00,25,5,2010,0,,,0,16.52,100.263
3:30,25,5,2010,0,,,0,16.51,100.273
4:00,25,5,2010,0,,,0,16.46,100.273
4:30,25,5,2010,0,,,0,16.6,100.273
5:00,25,5,2010,0,,,0,16.74,100.273
5:30,25,5,2010,0,,,0,16.8,100.273
6:00,25,5,2010,0,,,0,16.9,100.273
6:30,25,5,2010,-0.18,,,0,16.81,100.284
7:00,25,5,2010,0,,,0,17.26,100.273
7:30,25,5,2010,0,,,0,17.88,100.284
8:00,25,5,2010,0,,,0,20.22,93.4
8:30,25,5,2010,0,,,0,20.96,90.957
9:00,25,5,2010,0,,,0,20.74,94.6
9:30,25,5,2010,0,,,0,19.95,97.126
10:00,25,5,2010,0,,,0,20.44,95.863
10:30,25,5,2010,0,,,0,20.22,96.736
11:00,25,5,2010,0,,,1.01,19.98,98.105
11:30,25,5,2010,0,,,0.2,20.63,94.41
12:00,25,5,2010,0,,,0,21.15,95.631
12:30,25,5,2010,0,,,0,21.19,94.4
13:00,25,5,2010,0,,,0,20.94,96.431
13:30,25,5,2010,0,,,0,20.38,97.505
14:00,25,5,2010,0,,,0.2,19.39,100.021
14:30,25,5,2010,-0.36,,,0.8,18.91,100.326
15:00,25,5,2010,0,,,4.44,18.46,100.294
15:30,25,5,2010,0,,,3.03,18.42,100.284
16:00,25,5,2010,0,,,1.61,18.38,100.294
16:30,25,5,2010,0,,,2.62,18.29,100.294
17:00,25,5,2010,0,,,4.64,18.16,100.294
17:30,25,5,2010,-0.18,,,1.01,18.07,100.284
18:00,25,5,2010,0,,,0.6,18,100.284
18:30,25,5,2010,0,,,0,17.9,100.284
19:00,25,5,2010,0,,,0,17.74,100.284
19:30,25,5,2010,0,,,0,17.48,100.284
20:00,25,5,2010,0,,,0,17.3,100.273
20:30,25,5,2010,0,,,0,17.14,100.284
21:00,25,5,2010,0,,,0,17.16,100.273
21:30,25,5,2010,0,,,0,17.2,100.273
22:00,25,5,2010,0,,,0,17.12,100.284
22:30,25,5,2010,0,,,0,17.23,100.284
23:00,25,5,2010,0,,,0,17.27,100.273
23:30,25,5,2010,0,,,0.4,17.24,100.273
0:00,26,5,2010,0,,,0,17.1,100.273
0:30,26,5,2010,0,,,0.4,17.1,100.273
1:00,26,5,2010,0,,,0.2,17.19,100.284
1:30,26,5,2010,0,,,0.4,17.22,100.294
2:00,26,5,2010,0,,,0.4,17.2,100.294
2:30,26,5,2010,0,,,0,17.22,100.273
3:00,26,5,2010,0,,,0,17.21,100.284
3:30,26,5,2010,0,,,0,17.16,100.284
4:00,26,5,2010,0,,,0,17.04,100.284
4:30,26,5,2010,-0.36,,,0,17.15,100.294
5:00,26,5,2010,0,,,0,17.16,100.284
5:30,26,5,2010,0,,,0,17.12,100.284
6:00,26,5,2010,0,,,0.2,17.07,100.284
6:30,26,5,2010,0,,,0,17,100.273
7:00,26,5,2010,0,,,0,17.04,100.273
7:30,26,5,2010,0,,,0,17.27,100.284
8:00,26,5,2010,0,,,0.2,17.58,100.284
8:30,26,5,2010,0,,,0,18.37,100.294
9:00,26,5,2010,0,,,0,18.9,99.947
9:30,26,5,2010,0,,,0,19.71,98.926
10:00,26,5,2010,0,,,0,21.43,91.252
10:30,26,5,2010,-0.18,,,0,21.59,89.421
11:00,26,5,2010,0,,,0,22.1,94.157
11:30,26,5,2010,0,,,0,22.25,88.4
12:00,26,5,2010,0,,,0,21.33,93.378
12:30,26,5,2010,0,,,0,21.02,93.757
13:00,26,5,2010,0,,,0,20.48,95.463
13:30,26,5,2010,0,,,0,20.01,96.621
14:00,26,5,2010,0,,,0,19.55,98.621
14:30,26,5,2010,0,,,0.2,19.57,99.042
15:00,26,5,2010,0,,,0,19.27,99.757
15:30,26,5,2010,0,,,0.2,19.03,100.284
16:00,26,5,2010,0,,,2.02,18.61,100.294
16:30,26,5,2010,0,,,1.21,18.47,100.294
17:00,26,5,2010,0,,,0.6,18.46,100.294
17:30,26,5,2010,0,,,0.4,18.32,100.284
18:00,26,5,2010,0,,,0,18.14,100.284
18:30,26,5,2010,-0.18,,,0,18.04,100.284
19:00,26,5,2010,0,,,0,17.91,100.284
19:30,26,5,2010,0,,,0,17.92,100.284
20:00,26,5,2010,0,,,0,17.83,100.284
