Plot	Date.value	DataType	Core	Combined.code	Combined.code.2	Search.time.cum	CoarseRoot.cum	FineRoot.cum	TotRoot.cum	Search.Int	DaysBetween
BSouth	41131	NPP	7	41131.BSouth.07	BSouth.41131.7	10	0	0.02	0.02	2	94
BSouth	41131	NPP	7	41131.BSouth.07	BSouth.41131.7	15	0	0.025	0.025	3	94
BSouth	41131	NPP	7	41131.BSouth.07	BSouth.41131.7	20	0	0.03	0.03	4	94
BSouth	41131	NPP	8	41131.BSouth.08	BSouth.41131.8	5	0	0.11	0.11	1	94
BSouth	41131	NPP	8	41131.BSouth.08	BSouth.41131.8	10	0	0.18	0.18	2	94
BSouth	41131	NPP	8	41131.BSouth.08	BSouth.41131.8	15	0	0.19	0.19	3	94
BSouth	41131	NPP	8	41131.BSouth.08	BSouth.41131.8	20	0	0.195	0.195	4	94
BSouth	41131	NPP	9	41131.BSouth.09	BSouth.41131.9	5	0	0.11	0.11	1	94
BSouth	41131	NPP	9	41131.BSouth.09	BSouth.41131.9	10	0	0.115	0.115	2	94
BSouth	41131	NPP	9	41131.BSouth.09	BSouth.41131.9	15	0	0.12	0.12	3	94
BSouth	41131	NPP	9	41131.BSouth.09	BSouth.41131.9	20	0	0.125	0.125	4	94
BSouth	41131	NPP	10	41131.BSouth.10	BSouth.41131.10	5	0	0.06	0.06	1	94
BSouth	41131	NPP	10	41131.BSouth.10	BSouth.41131.10	10	0	0.065	0.065	2	94
BSouth	41131	NPP	10	41131.BSouth.10	BSouth.41131.10	15	0	0.07	0.07	3	94
BSouth	41131	NPP	10	41131.BSouth.10	BSouth.41131.10	20	0	0.07	0.07	4	94
BSouth	41131	NPP	11	41131.BSouth.11	BSouth.41131.11	5	0.05	0.16	0.21	1	75
BSouth	41131	NPP	11	41131.BSouth.11	BSouth.41131.11	10	0.12	0.28	0.4	2	75
BSouth	41131	NPP	11	41131.BSouth.11	BSouth.41131.11	15	0.12	0.285	0.405	3	75
BSouth	41131	NPP	11	41131.BSouth.11	BSouth.41131.11	20	0.12	0.286	0.406	4	75
BSouth	41131	NPP	12	41131.BSouth.12	BSouth.41131.12	5	0.3	0.15	0.45	1	75
BSouth	41131	NPP	12	41131.BSouth.12	BSouth.41131.12	10	0.3	0.22	0.52	2	75
BSouth	41131	NPP	12	41131.BSouth.12	BSouth.41131.12	15	0.3	0.225	0.525	3	75
BSouth	41131	NPP	12	41131.BSouth.12	BSouth.41131.12	20	0.3	0.23	0.53	4	75
BSouth	41131	NPP	13	41131.BSouth.13	BSouth.41131.13	5	0.42	0.29	0.71	1	75
BSouth	41131	NPP	13	41131.BSouth.13	BSouth.41131.13	10	0.42	0.43	0.85	2	75
BSouth	41131	NPP	13	41131.BSouth.13	BSouth.41131.13	15	0.42	0.44	0.86	3	75
BSouth	41131	NPP	13	41131.BSouth.13	BSouth.41131.13	20	0.42	0.445	0.865	4	75
BSouth	41131	NPP	14	41131.BSouth.14	BSouth.41131.14	5	0	0.01	0.01	1	75
BSouth	41131	NPP	14	41131.BSouth.14	BSouth.41131.14	10	0	0.02	0.02	2	75
BSouth	41131	NPP	14	41131.BSouth.14	BSouth.41131.14	15	0	0.025	0.025	3	75
BSouth	41131	NPP	14	41131.BSouth.14	BSouth.41131.14	20	0	0.026	0.026	4	75
BSouth	41131	NPP	15	41131.BSouth.15	BSouth.41131.15	5	0	0.14	0.14	1	94
BSouth	41131	NPP	15	41131.BSouth.15	BSouth.41131.15	10	0	0.15	0.15	2	94
BSouth	41131	NPP	15	41131.BSouth.15	BSouth.41131.15	15	0	0.16	0.16	3	94
BSouth	41131	NPP	15	41131.BSouth.15	BSouth.41131.15	20	0	0.17	0.17	4	94
BSouth	41131	NPP	16	41131.BSouth.16	BSouth.41131.16	5	0.01	0.25	0.26	1	94
BSouth	41131	NPP	16	41131.BSouth.16	BSouth.41131.16	10	0.01	0.255	0.265	2	94
BSouth	41131	NPP	16	41131.BSouth.16	BSouth.41131.16	15	0.01	0.265	0.275	3	94
BSouth	41131	NPP	16	41131.BSouth.16	BSouth.41131.16	20	0.01	0.27	0.28	4	94
BNorth	41136	NPP	1	41136.BNorth.01	BNorth.41136.1	5	0	0.28	0.28	1	82
BNorth	41136	NPP	1	41136.BNorth.01	BNorth.41136.1	10	0	0.285	0.285	2	82
BNorth	41136	NPP	1	41136.BNorth.01	BNorth.41136.1	15	0	0.29	0.29	3	82
BNorth	41136	NPP	1	41136.BNorth.01	BNorth.41136.1	20	0	0.29	0.29	4	82
BNorth	41136	NPP	2	41136.BNorth.02	BNorth.41136.2	5	0	0.09	0.09	1	82
BNorth	41136	NPP	2	41136.BNorth.02	BNorth.41136.2	10	0	0.1	0.1	2	82
BNorth	41136	NPP	2	41136.BNorth.02	BNorth.41136.2	15	0	0.1	0.1	3	82
BNorth	41136	NPP	2	41136.BNorth.02	BNorth.41136.2	20	0	0.1	0.1	4	82
BNorth	41136	NPP	3	41136.BNorth.03	BNorth.41136.3	5	0	0.34	0.34	1	82
BNorth	41136	NPP	3	41136.BNorth.03	BNorth.41136.3	10	0	0.43	0.43	2	82
BNorth	41136	NPP	3	41136.BNorth.03	BNorth.41136.3	15	0	0.52	0.52	3	82
BNorth	41136	NPP	3	41136.BNorth.03	BNorth.41136.3	20	0	0.76	0.76	4	82
BNorth	41136	NPP	4	41136.BNorth.04	BNorth.41136.4	5	0	0.09	0.09	1	82
BNorth	41136	NPP	4	41136.BNorth.04	BNorth.41136.4	10	0	0.09	0.09	2	82
BNorth	41136	NPP	4	41136.BNorth.04	BNorth.41136.4	15	0	0.09	0.09	3	82
BNorth	41136	NPP	4	41136.BNorth.04	BNorth.41136.4	20	0	0.09	0.09	4	82
BNorth	41136	NPP	5	41136.BNorth.05	BNorth.41136.5	5	0	0.15	0.15	1	82
BNorth	41136	NPP	5	41136.BNorth.05	BNorth.41136.5	10	0	0.155	0.155	2	82
BNorth	41136	NPP	5	41136.BNorth.05	BNorth.41136.5	15	0	0.155	0.155	3	82
BNorth	41136	NPP	5	41136.BNorth.05	BNorth.41136.5	20	0	0.155	0.155	4	82
BNorth	41136	NPP	6	41136.BNorth.06	BNorth.41136.6	5	0	NA	NA	1	82
BNorth	41136	NPP	6	41136.BNorth.06	BNorth.41136.6	10	0	NA	NA	2	82
BNorth	41136	NPP	6	41136.BNorth.06	BNorth.41136.6	15	0	NA	NA	3	82
BNorth	41136	NPP	6	41136.BNorth.06	BNorth.41136.6	20	0	NA	NA	4	82
BNorth	41136	NPP	7	41136.BNorth.07	BNorth.41136.7	5	0	0.13	0.13	1	82
BNorth	41136	NPP	7	41136.BNorth.07	BNorth.41136.7	10	0	0.17	0.17	2	82
BNorth	41136	NPP	7	41136.BNorth.07	BNorth.41136.7	15	0	0.18	0.18	3	82
BNorth	41136	NPP	7	41136.BNorth.07	BNorth.41136.7	20	0	0.18	0.18	4	82
BNorth	41136	NPP	8	41136.BNorth.08	BNorth.41136.8	5	0	0.35	0.35	1	82
BNorth	41136	NPP	8	41136.BNorth.08	BNorth.41136.8	10	0	0.5	0.5	2	82
BNorth	41136	NPP	8	41136.BNorth.08	BNorth.41136.8	15	0	0.5	0.5	3	82
BNorth	41136	NPP	8	41136.BNorth.08	BNorth.41136.8	20	0	0.5	0.5	4	82
BNorth	41136	NPP	9	41136.BNorth.09	BNorth.41136.9	5	0	0.005	0.005	1	82
BNorth	41136	NPP	9	41136.BNorth.09	BNorth.41136.9	10	0	0.01	0.01	2	82
BNorth	41136	NPP	9	41136.BNorth.09	BNorth.41136.9	15	0	0.015	0.015	3	82
BNorth	41136	NPP	9	41136.BNorth.09	BNorth.41136.9	20	0	0.016	0.016	4	82
BNorth	41136	NPP	10	41136.BNorth.10	BNorth.41136.10	5	0	0.38	0.38	1	82
BNorth	41136	NPP	10	41136.BNorth.10	BNorth.41136.10	10	0	0.57	0.57	2	82
BNorth	41136	NPP	10	41136.BNorth.10	BNorth.41136.10	15	0	0.64	0.64	3	82
BNorth	41136	NPP	10	41136.BNorth.10	BNorth.41136.10	20	0	0.69	0.69	4	82
BNorth	41136	NPP	11	41136.BNorth.11	BNorth.41136.11	5	0.16	0.4	0.56	1	82
BNorth	41136	NPP	11	41136.BNorth.11	BNorth.41136.11	10	0.16	0.6	0.76	2	82
BNorth	41136	NPP	11	41136.BNorth.11	BNorth.41136.11	15	0.16	0.79	0.95	3	82
BNorth	41136	NPP	11	41136.BNorth.11	BNorth.41136.11	20	0.16	0.87	1.03	4	82
BNorth	41136	NPP	12	41136.BNorth.12	BNorth.41136.12	5	0.02	0.15	0.17	1	82
BNorth	41136	NPP	12	41136.BNorth.12	BNorth.41136.12	10	0.02	0.16	0.18	2	82
BNorth	41136	NPP	12	41136.BNorth.12	BNorth.41136.12	15	0.02	0.165	0.185	3	82
BNorth	41136	NPP	12	41136.BNorth.12	BNorth.41136.12	20	0.02	0.166	0.186	4	82
BNorth	41136	NPP	13	41136.BNorth.13	BNorth.41136.13	5	0	0.53	0.53	1	82
BNorth	41136	NPP	13	41136.BNorth.13	BNorth.41136.13	10	0	0.6	0.6	2	82
BNorth	41136	NPP	13	41136.BNorth.13	BNorth.41136.13	15	0	0.63	0.63	3	82
BNorth	41136	NPP	13	41136.BNorth.13	BNorth.41136.13	20	0	0.64	0.64	4	82
BNorth	41136	NPP	14	41136.BNorth.14	BNorth.41136.14	5	0.1	0.48	0.58	1	82
BNorth	41136	NPP	14	41136.BNorth.14	BNorth.41136.14	10	0.1	0.55	0.65	2	82
BNorth	41136	NPP	14	41136.BNorth.14	BNorth.41136.14	15	0.1	0.66	0.76	3	82
BNorth	41136	NPP	14	41136.BNorth.14	BNorth.41136.14	20	0.1	0.77	0.87	4	82
BNorth	41136	NPP	15	41136.BNorth.15	BNorth.41136.15	5	0	0.08	0.08	1	82
BNorth	41136	NPP	15	41136.BNorth.15	BNorth.41136.15	10	0	0.09	0.09	2	82
BNorth	41136	NPP	15	41136.BNorth.15	BNorth.41136.15	15	0	0.1	0.1	3	82
BNorth	41136	NPP	15	41136.BNorth.15	BNorth.41136.15	20	0	0.105	0.105	4	82
BNorth	41136	NPP	16	41136.BNorth.16	BNorth.41136.16	5	0	0.13	0.13	1	82
BNorth	41136	NPP	16	41136.BNorth.16	BNorth.41136.16	10	0	0.14	0.14	2	82
BNorth	41136	NPP	16	41136.BNorth.16	BNorth.41136.16	15	0	0.145	0.145	3	82
BNorth	41136	NPP	16	41136.BNorth.16	BNorth.41136.16	20	0	0.145	0.145	4	82
LF	41130	NPP	1	41130.LF.01	LF.41130.1	5	0	0.01	0.01	1	79
LF	41130	NPP	1	41130.LF.01	LF.41130.1	10	0	0.02	0.02	2	79
LF	41130	NPP	1	41130.LF.01	LF.41130.1	15	0	0.025	0.025	3	79
LF	41130	NPP	1	41130.LF.01	LF.41130.1	20	0	0.03	0.03	4	79
LF	41130	NPP	2	41130.LF.02	LF.41130.2	5	0	0.1	0.1	1	79
LF	41130	NPP	2	41130.LF.02	LF.41130.2	10	0	0.17	0.17	2	79
LF	41130	NPP	2	41130.LF.02	LF.41130.2	15	0	0.23	0.23	3	79
LF	41130	NPP	2	41130.LF.02	LF.41130.2	20	0	0.235	0.235	4	79
LF	41130	NPP	3	41130.LF.03	LF.41130.3	5	1.52	0.5	2.02	1	79
LF	41130	NPP	3	41130.LF.03	LF.41130.3	10	1.52	0.99	2.51	2	79
LF	41130	NPP	3	41130.LF.03	LF.41130.3	15	1.53	1.48	3.01	3	79
LF	41130	NPP	3	41130.LF.03	LF.41130.3	20	1.53	1.67	3.2	4	79
LF	41130	NPP	4	41130.LF.04	LF.41130.4	5	1.3	0.36	1.66	1	79
LF	41130	NPP	4	41130.LF.04	LF.41130.4	10	1.3	0.92	2.22	2	79
LF	41130	NPP	4	41130.LF.04	LF.41130.4	15	1.3	1.16	2.46	3	79
LF	41130	NPP	4	41130.LF.04	LF.41130.4	20	1.3	1.21	2.51	4	79
LF	41130	NPP	5	41130.LF.05	LF.41130.5	5	0.43	0.4	0.83	1	79
LF	41130	NPP	5	41130.LF.05	LF.41130.5	10	0.43	0.76	1.19	2	79
LF	41130	NPP	5	41130.LF.05	LF.41130.5	15	0.43	0.94	1.37	3	79
LF	41130	NPP	5	41130.LF.05	LF.41130.5	20	0.43	1.09	1.52	4	79
LF	41130	NPP	6	41130.LF.06	LF.41130.6	5	1.16	0.43	1.59	1	79
LF	41130	NPP	6	41130.LF.06	LF.41130.6	10	1.4	0.63	2.03	2	79
LF	41130	NPP	6	41130.LF.06	LF.41130.6	15	1.53	0.86	2.39	3	79
LF	41130	NPP	6	41130.LF.06	LF.41130.6	20	1.53	1.04	2.57	4	79
LF	41130	NPP	7	41130.LF.07	LF.41130.7	5	0.11	0.08	0.19	1	79
LF	41130	NPP	7	41130.LF.07	LF.41130.7	10	0.11	0.19	0.3	2	79
LF	41130	NPP	7	41130.LF.07	LF.41130.7	15	0.11	0.2	0.31	3	79
LF	41130	NPP	7	41130.LF.07	LF.41130.7	20	0.11	0.205	0.315	4	79
LF	41130	NPP	8	41130.LF.08	LF.41130.8	5	1.22	0.13	1.35	1	79
LF	41130	NPP	8	41130.LF.08	LF.41130.8	10	1.48	0.19	1.67	2	79
LF	41130	NPP	8	41130.LF.08	LF.41130.8	15	1.48	0.37	1.85	3	79
LF	41130	NPP	8	41130.LF.08	LF.41130.8	20	1.48	0.52	2	4	79
LF	41154	NPP	9	41154.LF.09	LF.41154.9	5	0.09	0.12	0.21	1	120
LF	41154	NPP	9	41154.LF.09	LF.41154.9	10	0.09	0.19	0.28	2	120
LF	41154	NPP	9	41154.LF.09	LF.41154.9	15	0.09	0.36	0.45	3	120
LF	41154	NPP	9	41154.LF.09	LF.41154.9	20	0.09	0.49	0.58	4	120
LF	41154	NPP	10	41154.LF.10	LF.41154.10	5	0	0.05	0.05	1	120
LF	41154	NPP	10	41154.LF.10	LF.41154.10	10	0	0.05	0.05	2	120
LF	41154	NPP	10	41154.LF.10	LF.41154.10	15	0	0.05	0.05	3	120
LF	41154	NPP	10	41154.LF.10	LF.41154.10	20	0	0.05	0.05	4	120
LF	41154	NPP	11	41154.LF.11	LF.41154.11	5	0	0.06	0.06	1	120
LF	41154	NPP	11	41154.LF.11	LF.41154.11	10	0	0.26	0.26	2	120
LF	41154	NPP	11	41154.LF.11	LF.41154.11	15	0	0.26	0.26	3	120
LF	41154	NPP	11	41154.LF.11	LF.41154.11	20	0	0.26	0.26	4	120
LF	41154	NPP	12	41154.LF.12	LF.41154.12	5	0	0.24	0.24	1	120
LF	41154	NPP	12	41154.LF.12	LF.41154.12	10	0	0.37	0.37	2	120
LF	41154	NPP	12	41154.LF.12	LF.41154.12	15	0	0.53	0.53	3	120
LF	41154	NPP	12	41154.LF.12	LF.41154.12	20	0	0.65	0.65	4	120
LF	41130	NPP	13	41130.LF.13	LF.41130.13	5	0	0.16	0.16	1	96
LF	41130	NPP	13	41130.LF.13	LF.41130.13	10	0	0.21	0.21	2	96
LF	41130	NPP	13	41130.LF.13	LF.41130.13	15	0	0.3	0.3	3	96
LF	41130	NPP	13	41130.LF.13	LF.41130.13	20	0	0.32	0.32	4	96
LF	41130	NPP	14	41130.LF.14	LF.41130.14	5	0	0.17	0.17	1	96
LF	41130	NPP	14	41130.LF.14	LF.41130.14	10	0	0.22	0.22	2	96
LF	41130	NPP	14	41130.LF.14	LF.41130.14	15	0	0.23	0.23	3	96
LF	41130	NPP	14	41130.LF.14	LF.41130.14	20	0	0.235	0.235	4	96
LF	41130	NPP	15	41130.LF.15	LF.41130.15	5	0	0.19	0.19	1	96
LF	41130	NPP	15	41130.LF.15	LF.41130.15	10	0	0.25	0.25	2	96
LF	41130	NPP	15	41130.LF.15	LF.41130.15	15	0	0.26	0.26	3	96
LF	41130	NPP	15	41130.LF.15	LF.41130.15	20	0	0.265	0.265	4	96
LF	41130	NPP	16	41130.LF.16	LF.41130.16	5	0	0.005	0.005	1	96
LF	41130	NPP	16	41130.LF.16	LF.41130.16	10	0	0.01	0.01	2	96
LF	41130	NPP	16	41130.LF.16	LF.41130.16	15	0	0.01	0.01	3	96
LF	41130	NPP	16	41130.LF.16	LF.41130.16	20	0	0.01	0.01	4	96
Belian	41142	NPP	1	41142.Belian.01	Belian.41142.1	5	0	0.005	0.005	1	98
Belian	41142	NPP	1	41142.Belian.01	Belian.41142.1	10	0	0.095	0.095	2	98
Belian	41142	NPP	1	41142.Belian.01	Belian.41142.1	15	0	0.095	0.095	3	98
Belian	41142	NPP	1	41142.Belian.01	Belian.41142.1	20	0	0.095	0.095	4	98
Belian	41142	NPP	2	41142.Belian.02	Belian.41142.2	5	0	0.11	0.11	1	98
Belian	41142	NPP	2	41142.Belian.02	Belian.41142.2	10	0	0.11	0.11	2	98
Belian	41142	NPP	2	41142.Belian.02	Belian.41142.2	15	0	0.11	0.11	3	98
Belian	41142	NPP	2	41142.Belian.02	Belian.41142.2	20	0	0.11	0.11	4	98
Belian	41142	NPP	3	41142.Belian.03	Belian.41142.3	5	0	0.22	0.22	1	98
Belian	41142	NPP	3	41142.Belian.03	Belian.41142.3	10	0	0.42	0.42	2	98
Belian	41142	NPP	3	41142.Belian.03	Belian.41142.3	15	0	0.42	0.42	3	98
Belian	41142	NPP	3	41142.Belian.03	Belian.41142.3	20	0	0.42	0.42	4	98
Belian	41142	NPP	4	41142.Belian.04	Belian.41142.4	5	0	0.21	0.21	1	98
Belian	41142	NPP	4	41142.Belian.04	Belian.41142.4	10	0	0.21	0.21	2	98
Belian	41142	NPP	4	41142.Belian.04	Belian.41142.4	15	0	0.21	0.21	3	98
Belian	41142	NPP	4	41142.Belian.04	Belian.41142.4	20	0	0.21	0.21	4	98
Belian	41142	NPP	5	41142.Belian.05	Belian.41142.5	5	0	0.53	0.53	1	98
Belian	41142	NPP	5	41142.Belian.05	Belian.41142.5	10	0	0.535	0.535	2	98
Belian	41142	NPP	5	41142.Belian.05	Belian.41142.5	15	0	0.605	0.605	3	98
Belian	41142	NPP	5	41142.Belian.05	Belian.41142.5	20	0	0.61	0.61	4	98
Belian	41142	NPP	6	41142.Belian.06	Belian.41142.6	5	0	0.04	0.04	1	98
Belian	41142	NPP	6	41142.Belian.06	Belian.41142.6	10	0	0.045	0.045	2	98
Belian	41142	NPP	6	41142.Belian.06	Belian.41142.6	15	0	0.05	0.05	3	98
Belian	41142	NPP	6	41142.Belian.06	Belian.41142.6	20	0	0.055	0.055	4	98
Belian	41142	NPP	7	41142.Belian.07	Belian.41142.7	5	0	0.17	0.17	1	98
Belian	41142	NPP	7	41142.Belian.07	Belian.41142.7	10	0	0.175	0.175	2	98
Belian	41142	NPP	7	41142.Belian.07	Belian.41142.7	15	0	0.18	0.18	3	98
Belian	41142	NPP	7	41142.Belian.07	Belian.41142.7	20	0	0.185	0.185	4	98
Belian	41142	NPP	8	41142.Belian.08	Belian.41142.8	5	0	0.02	0.02	1	98
Belian	41142	NPP	8	41142.Belian.08	Belian.41142.8	10	0	0.025	0.025	2	98
Belian	41142	NPP	8	41142.Belian.08	Belian.41142.8	15	0	0.025	0.025	3	98
Belian	41142	NPP	8	41142.Belian.08	Belian.41142.8	20	0	0.025	0.025	4	98
Belian	41142	NPP	9	41142.Belian.09	Belian.41142.9	5	0	0.2	0.2	1	98
Belian	41142	NPP	9	41142.Belian.09	Belian.41142.9	10	0	0.205	0.205	2	98
Belian	41142	NPP	9	41142.Belian.09	Belian.41142.9	15	0	0.205	0.205	3	98
Belian	41142	NPP	9	41142.Belian.09	Belian.41142.9	20	0	0.205	0.205	4	98
Belian	41142	NPP	10	41142.Belian.10	Belian.41142.10	5	0	0.17	0.17	1	98
Belian	41142	NPP	10	41142.Belian.10	Belian.41142.10	10	0	0.26	0.26	2	98
Belian	41142	NPP	10	41142.Belian.10	Belian.41142.10	15	0	0.32	0.32	3	98
Belian	41142	NPP	10	41142.Belian.10	Belian.41142.10	20	0	0.38	0.38	4	98
Belian	41142	NPP	11	41142.Belian.11	Belian.41142.11	5	0	0.005	0.005	1	98
Belian	41142	NPP	11	41142.Belian.11	Belian.41142.11	10	0	0.075	0.075	2	98
Belian	41142	NPP	11	41142.Belian.11	Belian.41142.11	15	0	0.075	0.075	3	98
Belian	41142	NPP	11	41142.Belian.11	Belian.41142.11	20	0	0.075	0.075	4	98
Belian	41142	NPP	12	41142.Belian.12	Belian.41142.12	5	0	0.2	0.2	1	98
Belian	41142	NPP	12	41142.Belian.12	Belian.41142.12	10	0	0.3	0.3	2	98
Belian	41142	NPP	12	41142.Belian.12	Belian.41142.12	15	0	0.305	0.305	3	98
Belian	41142	NPP	12	41142.Belian.12	Belian.41142.12	20	0	0.31	0.31	4	98
Belian	41142	NPP	13	41142.Belian.13	Belian.41142.13	5	0	0.005	0.005	1	98
Belian	41142	NPP	13	41142.Belian.13	Belian.41142.13	10	0	0.01	0.01	2	98
Belian	41142	NPP	13	41142.Belian.13	Belian.41142.13	15	0	0.015	0.015	3	98
Belian	41142	NPP	13	41142.Belian.13	Belian.41142.13	20	0	0.02	0.02	4	98
Belian	41142	NPP	14	41142.Belian.14	Belian.41142.14	5	0	0.11	0.11	1	98
Belian	41142	NPP	14	41142.Belian.14	Belian.41142.14	10	0	0.115	0.115	2	98
Belian	41142	NPP	14	41142.Belian.14	Belian.41142.14	15	0	0.12	0.12	3	98
Belian	41142	NPP	14	41142.Belian.14	Belian.41142.14	20	0	0.125	0.125	4	98
Belian	41142	NPP	15	41142.Belian.15	Belian.41142.15	5	0	0.005	0.005	1	98
Belian	41142	NPP	15	41142.Belian.15	Belian.41142.15	10	0	0.155	0.155	2	98
Belian	41142	NPP	15	41142.Belian.15	Belian.41142.15	15	0	0.205	0.205	3	98
Belian	41142	NPP	15	41142.Belian.15	Belian.41142.15	20	0	0.245	0.245	4	98
Belian	41142	NPP	16	41142.Belian.16	Belian.41142.16	5	0	0.005	0.005	1	98
Belian	41142	NPP	16	41142.Belian.16	Belian.41142.16	10	0	0.01	0.01	2	98
Belian	41142	NPP	16	41142.Belian.16	Belian.41142.16	15	0	0.01	0.01	3	98
Belian	41142	NPP	16	41142.Belian.16	Belian.41142.16	20	0	0.01	0.01	4	98
E	41153	NPP	1	41153.E.01	E.41153.1	5	0.34	2.02	2.36	1	89
E	41153	NPP	1	41153.E.01	E.41153.1	10	0.34	2.3	2.64	2	89
E	41153	NPP	1	41153.E.01	E.41153.1	15	0.34	2.46	2.8	3	89
E	41153	NPP	1	41153.E.01	E.41153.1	20	0.34	2.58	2.92	4	89
E	41153	NPP	2	41153.E.02	E.41153.2	5	0.11	0.28	0.39	1	89
E	41153	NPP	2	41153.E.02	E.41153.2	10	0.11	0.4	0.51	2	89
E	41153	NPP	2	41153.E.02	E.41153.2	15	0.11	0.405	0.515	3	89
E	41153	NPP	2	41153.E.02	E.41153.2	20	0.11	0.41	0.52	4	89
E	41153	NPP	3	41153.E.03	E.41153.3	5	0.85	1.5	2.35	1	89
E	41153	NPP	3	41153.E.03	E.41153.3	10	0.85	1.68	2.53	2	89
E	41153	NPP	3	41153.E.03	E.41153.3	15	0.85	1.77	2.62	3	89
E	41153	NPP	3	41153.E.03	E.41153.3	20	0.85	1.79	2.64	4	89
E	41153	NPP	4	41153.E.04	E.41153.4	5	0	0.08	0.08	1	89
E	41153	NPP	4	41153.E.04	E.41153.4	10	0	0.14	0.14	2	89
E	41153	NPP	4	41153.E.04	E.41153.4	15	0	0.145	0.145	3	89
E	41153	NPP	4	41153.E.04	E.41153.4	20	0	0.15	0.15	4	89
E	41153	NPP	5	41153.E.05	E.41153.5	5	0.09	0.08	0.17	1	89
E	41153	NPP	5	41153.E.05	E.41153.5	10	0.09	0.42	0.51	2	89
E	41153	NPP	5	41153.E.05	E.41153.5	15	0.09	0.425	0.515	3	89
E	41153	NPP	5	41153.E.05	E.41153.5	20	0.09	0.43	0.52	4	89
E	41153	NPP	6	41153.E.06	E.41153.6	5	0	0.12	0.12	1	89
E	41153	NPP	6	41153.E.06	E.41153.6	10	0	0.125	0.125	2	89
E	41153	NPP	6	41153.E.06	E.41153.6	15	0	0.13	0.13	3	89
E	41153	NPP	6	41153.E.06	E.41153.6	20	0	0.135	0.135	4	89
E	41153	NPP	7	41153.E.07	E.41153.7	5	0	0.09	0.09	1	89
E	41153	NPP	7	41153.E.07	E.41153.7	10	0	0.095	0.095	2	89
E	41153	NPP	7	41153.E.07	E.41153.7	15	0	0.1	0.1	3	89
E	41153	NPP	7	41153.E.07	E.41153.7	20	0	0.105	0.105	4	89
E	41153	NPP	8	41153.E.08	E.41153.8	5	0	0.06	0.06	1	89
E	41153	NPP	8	41153.E.08	E.41153.8	10	0	0.065	0.065	2	89
E	41153	NPP	8	41153.E.08	E.41153.8	15	0	0.07	0.07	3	89
E	41153	NPP	8	41153.E.08	E.41153.8	20	0	0.07	0.07	4	89
E	41153	NPP	9	41153.E.09	E.41153.9	5	0	0	0	1	89
E	41153	NPP	9	41153.E.09	E.41153.9	10	0	0	0	2	89
E	41153	NPP	9	41153.E.09	E.41153.9	15	0	0	0	3	89
E	41153	NPP	9	41153.E.09	E.41153.9	20	0	0	0	4	89
E	41153	NPP	10	41153.E.10	E.41153.10	5	0.07	0.07	0.14	1	89
E	41153	NPP	10	41153.E.10	E.41153.10	10	0.07	0.075	0.145	2	89
E	41153	NPP	10	41153.E.10	E.41153.10	15	0.07	0.08	0.15	3	89
E	41153	NPP	10	41153.E.10	E.41153.10	20	0.07	0.08	0.15	4	89
E	41153	NPP	11	41153.E.11	E.41153.11	5	0	0.04	0.04	1	89
E	41153	NPP	11	41153.E.11	E.41153.11	10	0	0.06	0.06	2	89
E	41153	NPP	11	41153.E.11	E.41153.11	15	0	0.065	0.065	3	89
E	41153	NPP	11	41153.E.11	E.41153.11	20	0	0.07	0.07	4	89
E	41153	NPP	12	41153.E.12	E.41153.12	5	0	0.28	0.28	1	89
E	41153	NPP	12	41153.E.12	E.41153.12	10	0	0.34	0.34	2	89
E	41153	NPP	12	41153.E.12	E.41153.12	15	0	0.45	0.45	3	89
E	41153	NPP	12	41153.E.12	E.41153.12	20	0	0.56	0.56	4	89
E	41153	NPP	13	41153.E.13	E.41153.13	5	0	0.005	0.005	1	89
E	41153	NPP	13	41153.E.13	E.41153.13	10	0	0.005	0.005	2	89
E	41153	NPP	13	41153.E.13	E.41153.13	15	0	0.005	0.005	3	89
E	41153	NPP	13	41153.E.13	E.41153.13	20	0	0.005	0.005	4	89
E	41153	NPP	14	41153.E.14	E.41153.14	5	0	0	0	1	89
E	41153	NPP	14	41153.E.14	E.41153.14	10	0	0	0	2	89
E	41153	NPP	14	41153.E.14	E.41153.14	15	0	0	0	3	89
E	41153	NPP	14	41153.E.14	E.41153.14	20	0	0	0	4	89
E	41153	NPP	15	41153.E.15	E.41153.15	5	0	0.3	0.3	1	89
E	41153	NPP	15	41153.E.15	E.41153.15	10	0	0.62	0.62	2	89
E	41153	NPP	15	41153.E.15	E.41153.15	15	0	0.67	0.67	3	89
E	41153	NPP	15	41153.E.15	E.41153.15	20	0	0.675	0.675	4	89
E	41153	NPP	16	41153.E.16	E.41153.16	5	0	0.37	0.37	1	89
E	41153	NPP	16	41153.E.16	E.41153.16	10	0	0.44	0.44	2	89
E	41153	NPP	16	41153.E.16	E.41153.16	15	0	0.445	0.445	3	89
E	41153	NPP	16	41153.E.16	E.41153.16	20	0	0.485	0.485	4	89
Belian	41221	NPP	1	41221.Belian.01	Belian.41221.1	5	0	0.01	0.01	1	79
Belian	41221	NPP	1	41221.Belian.01	Belian.41221.1	10	0	0.02	0.02	2	79
Belian	41221	NPP	1	41221.Belian.01	Belian.41221.1	15	0	0.02	0.02	3	79
Belian	41221	NPP	1	41221.Belian.01	Belian.41221.1	20	0	0.02	0.02	4	79
