Plot,TypeMeas,Tipo,Subplot,Tubo,Meas,DD,MM,YY,Id,Tubo,Meas,;Plot,RecNo,Day,Month,Hour,Min,CO2 Ref,mb Ref,mbR Temp,Input A,Input B,Input C,Input D,Input E,Input F,Input G,Input H,ATMP,Probe Type,a
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,8,24,10,12,31,454,0,0,0,0,0,7,33,0.14,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,9,24,10,12,31,454,0,0,0,0,0,7,38,0.13,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,10,24,10,12,31,456,0,0,0,0,0,8,43,0.13,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,11,24,10,12,32,456,0,0,0,0,0,9,48,0.13,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,12,24,10,12,32,457,0,0,0,0,0,10,52,0.13,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,13,24,10,12,32,458,0,0,0,0,0,11,57,0.13,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,14,24,10,12,32,460,0,0,0,0,0,12,62,0.13,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,15,24,10,12,32,461,0,0,0,0,0,13,67,0.13,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,16,24,10,12,32,462,0,0,0,0,0,14,72,0.13,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,17,24,10,12,32,464,0,0,0,0,0,15,76,0.14,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,18,24,10,12,32,465,0,0,0,0,0,17,81,0.14,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,19,24,10,12,32,465,0,0,0,0,0,18,86,0.14,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,20,24,10,12,32,465,0,0,0,0,0,18,91,0.14,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,21,24,10,12,32,468,0,0,0,0,0,20,96,0.14,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,22,24,10,12,32,470,0,0,0,0,0,21,100,0.14,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,23,24,10,12,33,471,0,0,0,0,0,22,105,0.14,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,24,24,10,12,33,472,0,0,0,0,0,24,110,0.15,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,25,24,10,12,33,474,0,0,0,0,0,26,115,0.15,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,26,24,10,12,33,476,0,0,0,0,0,27,120,0.15,0,0,719,8,
WAY,CTRL,SD,13,6,1,24,10,11,WAY_CTRL_SD_13_6_1_241011,6,1,30,27,24,10,12,33,477,0,0,0,0,0,29,124,0.16,0,0,719,8,a
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,1,24,10,12,34,428,0,0,0,0,0,0,0,0,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,2,24,10,12,34,430,0,0,0,0,0,0,4,0,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,3,24,10,12,34,431,0,0,0,0,0,0,9,0,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,4,24,10,12,34,432,0,0,0,0,0,3,14,0.15,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,5,24,10,12,34,432,0,0,0,0,0,3,19,0.13,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,6,24,10,12,34,433,0,0,0,0,0,4,24,0.12,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,7,24,10,12,34,433,0,0,0,0,0,4,28,0.11,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,8,24,10,12,34,434,0,0,0,0,0,5,33,0.11,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,9,24,10,12,35,435,0,0,0,0,0,6,38,0.1,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,10,24,10,12,35,436,0,0,0,0,0,7,43,0.11,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,11,24,10,12,35,437,0,0,0,0,0,8,48,0.11,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,12,24,10,12,35,438,0,0,0,0,0,9,52,0.11,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,13,24,10,12,35,440,0,0,0,0,0,10,57,0.12,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,14,24,10,12,35,441,0,0,0,0,0,11,62,0.13,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,15,24,10,12,35,443,0,0,0,0,0,13,67,0.13,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,16,24,10,12,35,444,0,0,0,0,0,14,72,0.13,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,17,24,10,12,35,446,0,0,0,0,0,16,76,0.14,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,18,24,10,12,35,448,0,0,0,0,0,18,81,0.15,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,19,24,10,12,35,450,0,0,0,0,0,19,86,0.15,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,20,24,10,12,35,451,0,0,0,0,0,21,91,0.16,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,21,24,10,12,36,452,0,0,0,0,0,23,96,0.16,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,22,24,10,12,36,455,0,0,0,0,0,25,100,0.17,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,23,24,10,12,36,456,0,0,0,0,0,27,105,0.17,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,24,24,10,12,36,458,0,0,0,0,0,29,110,0.18,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,25,24,10,12,36,460,0,0,0,0,0,31,115,0.18,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,26,24,10,12,36,462,0,0,0,0,0,33,120,0.18,0,0,719,8,
WAY,CTRL,SD,13,7,1,24,10,11,WAY_CTRL_SD_13_7_1_241011,7,1,31,27,24,10,12,36,464,0,0,0,0,0,35,124,0.19,0,0,719,8,a
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,1,24,10,12,37,443,0,0,0,0,0,0,0,0,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,2,24,10,12,37,446,0,0,0,0,0,0,4,0,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,3,24,10,12,37,448,0,0,0,0,0,0,9,0,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,4,24,10,12,37,448,0,0,0,0,0,4,14,0.22,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,5,24,10,12,37,449,0,0,0,0,0,5,19,0.2,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,6,24,10,12,37,450,0,0,0,0,0,6,24,0.17,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,7,24,10,12,37,450,0,0,0,0,0,6,28,0.15,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,8,24,10,12,37,451,0,0,0,0,0,7,33,0.14,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,9,24,10,12,38,452,0,0,0,0,0,7,38,0.13,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,10,24,10,12,38,452,0,0,0,0,0,8,43,0.12,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,11,24,10,12,38,453,0,0,0,0,0,8,48,0.12,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,12,24,10,12,38,454,0,0,0,0,0,9,52,0.12,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,13,24,10,12,38,455,0,0,0,0,0,10,57,0.12,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,14,24,10,12,38,457,0,0,0,0,0,11,62,0.12,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,15,24,10,12,38,457,0,0,0,0,0,12,67,0.12,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,16,24,10,12,38,459,0,0,0,0,0,13,72,0.12,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,17,24,10,12,38,461,0,0,0,0,0,14,76,0.13,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,18,24,10,12,38,461,0,0,0,0,0,15,81,0.13,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,19,24,10,12,38,463,0,0,0,0,0,17,86,0.13,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,20,24,10,12,38,464,0,0,0,0,0,18,91,0.13,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,21,24,10,12,38,466,0,0,0,0,0,19,96,0.14,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,22,24,10,12,39,467,0,0,0,0,0,21,100,0.14,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,23,24,10,12,39,468,0,0,0,0,0,22,105,0.14,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,24,24,10,12,39,469,0,0,0,0,0,24,110,0.14,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,25,24,10,12,39,471,0,0,0,0,0,25,115,0.15,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,26,24,10,12,39,472,0,0,0,0,0,27,120,0.15,0,0,719,8,
WAY,CTRL,SD,13,8,1,24,10,11,WAY_CTRL_SD_13_8_1_241011,8,1,32,27,24,10,12,39,473,0,0,0,0,0,28,124,0.15,0,0,719,8,a
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,2,24,10,12,41,443,0,0,0,0,0,0,0,0,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,3,24,10,12,41,444,0,0,0,0,0,0,4,0,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,4,24,10,12,41,445,0,0,0,0,0,0,9,0,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,5,24,10,12,41,445,0,0,0,0,0,2,14,0.12,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,6,24,10,12,41,446,0,0,0,0,0,3,19,0.12,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,7,24,10,12,41,447,0,0,0,0,0,4,24,0.11,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,8,24,10,12,41,448,0,0,0,0,0,4,28,0.11,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,9,24,10,12,41,448,0,0,0,0,0,5,33,0.11,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,10,24,10,12,41,449,0,0,0,0,0,6,38,0.11,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,11,24,10,12,42,450,0,0,0,0,0,6,43,0.1,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,12,24,10,12,42,450,0,0,0,0,0,7,48,0.1,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,13,24,10,12,42,450,0,0,0,0,0,7,52,0.09,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,14,24,10,12,42,451,0,0,0,0,0,7,57,0.09,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,15,24,10,12,42,451,0,0,0,0,0,8,62,0.09,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,16,24,10,12,42,452,0,0,0,0,0,8,67,0.09,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,17,24,10,12,42,452,0,0,0,0,0,9,72,0.08,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,18,24,10,12,42,453,0,0,0,0,0,9,76,0.08,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,19,24,10,12,42,454,0,0,0,0,0,10,81,0.08,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,20,24,10,12,42,455,0,0,0,0,0,10,86,0.08,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,21,24,10,12,42,455,0,0,0,0,0,11,91,0.08,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,22,24,10,12,42,456,0,0,0,0,0,12,96,0.08,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,23,24,10,12,43,456,0,0,0,0,0,12,100,0.08,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,24,24,10,12,43,457,0,0,0,0,0,13,105,0.08,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,25,24,10,12,43,458,0,0,0,0,0,14,110,0.08,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,26,24,10,12,43,459,0,0,0,0,0,14,115,0.08,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,27,24,10,12,43,459,0,0,0,0,0,15,120,0.08,0,0,719,8,
WAY,CTRL,SD,13,9,1,24,10,11,WAY_CTRL_SD_13_9_1_241011,9,1,33,28,24,10,12,43,460,0,0,0,0,0,15,124,0.08,0,0,719,8,a
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,11,24,10,12,45,434,0,0,0,0,0,0,0,0,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,12,24,10,12,45,435,0,0,0,0,0,0,4,0,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,13,24,10,12,45,436,0,0,0,0,0,0,9,0,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,14,24,10,12,46,437,0,0,0,0,0,3,14,0.16,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,15,24,10,12,46,438,0,0,0,0,0,4,19,0.14,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,16,24,10,12,46,438,0,0,0,0,0,4,24,0.12,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,17,24,10,12,46,439,0,0,0,0,0,5,28,0.12,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,18,24,10,12,46,440,0,0,0,0,0,5,33,0.11,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,19,24,10,12,46,440,0,0,0,0,0,6,38,0.11,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,20,24,10,12,46,439,0,0,0,0,0,6,43,0.09,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,21,24,10,12,46,439,0,0,0,0,0,5,48,0.08,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,22,24,10,12,46,440,0,0,0,0,0,5,52,0.07,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,23,24,10,12,46,440,0,0,0,0,0,5,57,0.07,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,24,24,10,12,46,441,0,0,0,0,0,6,62,0.06,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,25,24,10,12,46,441,0,0,0,0,0,6,67,0.06,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,26,24,10,12,47,442,0,0,0,0,0,6,72,0.06,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,27,24,10,12,47,442,0,0,0,0,0,7,76,0.06,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,28,24,10,12,47,442,0,0,0,0,0,7,81,0.06,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,29,24,10,12,47,443,0,0,0,0,0,7,86,0.06,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,30,24,10,12,47,443,0,0,0,0,0,8,91,0.06,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,31,24,10,12,47,443,0,0,0,0,0,8,96,0.05,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,32,24,10,12,47,444,0,0,0,0,0,8,100,0.05,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,33,24,10,12,47,445,0,0,0,0,0,9,105,0.06,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,34,24,10,12,47,445,0,0,0,0,0,9,110,0.06,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,35,24,10,12,47,445,0,0,0,0,0,10,115,0.06,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,36,24,10,12,47,447,0,0,0,0,0,10,120,0.06,0,0,719,8,
WAY,CTRL,SD,13,10,1,24,10,11,WAY_CTRL_SD_13_10_1_241011,10,1,34,37,24,10,12,47,447,0,0,0,0,0,11,124,0.06,0,0,719,8,a
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,27,24,10,21,39,431,0,0,0,0,0,0,0,0,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,28,24,10,21,39,431,0,0,0,0,0,0,4,0,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,29,24,10,21,40,433,0,0,0,0,0,0,9,0,0,0,731,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,30,24,10,21,40,434,0,0,0,0,0,3,14,0.14,0,0,731,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,31,24,10,21,40,433,0,0,0,0,0,2,19,0.1,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,32,24,10,21,40,434,0,0,0,0,0,3,24,0.08,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,33,24,10,21,40,434,0,0,0,0,0,3,28,0.07,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,34,24,10,21,40,436,0,0,0,0,0,4,33,0.08,0,0,731,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,35,24,10,21,40,435,0,0,0,0,0,4,38,0.07,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,36,24,10,21,40,436,0,0,0,0,0,4,43,0.07,0,0,731,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,37,24,10,21,40,435,0,0,0,0,0,4,48,0.06,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,38,24,10,21,40,436,0,0,0,0,0,4,52,0.06,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,39,24,10,21,40,437,0,0,0,0,0,5,57,0.06,0,0,731,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,40,24,10,21,40,437,0,0,0,0,0,5,62,0.06,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,41,24,10,21,41,437,0,0,0,0,0,6,67,0.06,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,42,24,10,21,41,438,0,0,0,0,0,6,72,0.06,0,0,731,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,43,24,10,21,41,439,0,0,0,0,0,6,76,0.06,0,0,731,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,44,24,10,21,41,438,0,0,0,0,0,7,81,0.06,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,45,24,10,21,41,439,0,0,0,0,0,7,86,0.06,0,0,731,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,46,24,10,21,41,439,0,0,0,0,0,7,91,0.05,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,47,24,10,21,41,440,0,0,0,0,0,8,96,0.05,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,48,24,10,21,41,440,0,0,0,0,0,8,100,0.05,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,49,24,10,21,41,440,0,0,0,0,0,8,105,0.05,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,50,24,10,21,41,441,0,0,0,0,0,8,110,0.05,0,0,731,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,51,24,10,21,41,441,0,0,0,0,0,9,115,0.05,0,0,732,8,
ESP,CTRL,SD,13,1,1,24,10,11,ESP_CTRL_SD_13_1_1_241011,1,1,11,52,24,10,21,41,441,0,0,0,0,0,9,120,0.05,0,0,732,8,
